Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNG_M_R
340,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
341,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
342,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
343,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
344,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
346,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
347,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
348,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
349,NULL,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
350,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
351,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
352,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
353,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
354,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
355,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
356,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
357,NULL,Bareland,Water,NULL,Water,NULL,NULL,Water
358,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
359,NULL,Bareland,Water,Water,Water,NULL,NULL,Water
360,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
361,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
362,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
363,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
364,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
365,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
366,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
367,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
368,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
369,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
370,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
371,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
372,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
373,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
374,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
375,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
376,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
377,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
378,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
379,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
380,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
381,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
382,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
383,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
384,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
385,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
386,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
387,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
388,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
389,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
390,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
391,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
392,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
393,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
394,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
395,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
396,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
397,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
398,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
399,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
400,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
401,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
402,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
403,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
404,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
405,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
406,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
407,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
408,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
409,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
410,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
411,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
412,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
413,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
414,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
415,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
416,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
417,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
418,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
419,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
420,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
421,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
422,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
423,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
424,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
425,NULL,Built-up,Water,NULL,Water,NULL,NULL,Wetland
426,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
427,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
428,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
429,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
430,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
431,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
432,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
433,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
434,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
435,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
436,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
437,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
438,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
439,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
440,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
441,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
442,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
443,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
444,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
445,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
446,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
447,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
448,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
449,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
450,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
451,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
452,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
453,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
454,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
455,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
456,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
457,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
458,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
459,NULL,Water,Water,NULL,Water,NULL,NULL,Water
460,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
461,NULL,Water,Water,Non_Water,Water,NULL,NULL,Bareland
462,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
463,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
464,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
465,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
466,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
467,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
468,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
469,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
470,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
471,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
472,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
473,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
474,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
475,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
476,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
477,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
478,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
479,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
480,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
481,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
482,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
483,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
484,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
485,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
486,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
487,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
488,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
489,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
490,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
491,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
492,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
493,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
494,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
495,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
496,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
497,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
498,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
499,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
500,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
501,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
502,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
503,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
504,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
505,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
506,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
507,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
508,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
509,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
510,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
511,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
512,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
513,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
514,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
515,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
516,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
517,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
518,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
519,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
520,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
521,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
522,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
523,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
524,NULL,Forest,Water,NULL,Water,NULL,NULL,Cropland
525,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
526,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
527,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
528,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
529,NULL,Forest,Water,Water,Water,NULL,NULL,Water
530,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
531,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
532,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
533,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
534,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
535,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
536,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
537,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
538,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
539,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
540,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
541,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
542,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
543,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
544,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
545,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
546,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
547,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
548,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
549,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
550,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
551,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
552,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
553,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
554,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
555,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
556,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
557,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
558,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
559,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
560,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
561,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
562,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
563,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
564,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
565,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
566,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
567,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
568,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
569,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
570,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
571,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
572,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
573,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
574,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
575,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
576,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
577,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
578,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
579,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
580,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
581,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
582,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
583,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
584,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
585,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
586,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
587,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
588,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
589,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
590,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
591,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
592,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
593,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
594,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
595,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
596,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
597,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
598,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
599,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
600,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
601,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
602,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
603,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
604,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
605,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
606,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
607,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
608,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
609,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
610,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
611,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
612,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
613,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
614,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
615,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
616,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
617,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
618,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
619,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
620,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
621,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
622,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
623,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
624,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
625,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
626,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
627,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
628,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
629,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
630,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
631,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
632,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
633,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
634,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
635,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
636,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
637,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
638,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
639,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
640,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
641,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
642,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
643,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
644,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
645,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
646,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
647,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
648,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
649,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
650,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
651,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
652,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
653,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
654,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
655,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
656,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
657,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
658,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
659,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
660,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
661,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
662,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
663,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
664,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
665,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
666,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
667,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
668,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
669,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
670,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
671,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
672,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
673,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
674,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
675,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
676,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
677,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
678,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
679,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
680,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
681,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
682,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
683,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
684,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
685,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
686,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
687,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
