Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQV_M_R
1360,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1361,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1362,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1363,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1364,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1365,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1366,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1367,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1368,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1369,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1370,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1371,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1372,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1373,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1374,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1375,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1376,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1377,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1378,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1379,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1380,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1381,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1382,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1383,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1384,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1385,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1386,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1387,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1388,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1389,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1390,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1391,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1392,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1393,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1394,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1395,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1396,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1397,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1398,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1399,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1401,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1402,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1403,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1404,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1405,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1406,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1407,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1408,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1409,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1410,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1411,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1412,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1413,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1414,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1415,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1416,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1417,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1418,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1419,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1420,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1421,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1422,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1423,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1424,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1425,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1426,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1427,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1428,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1429,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1430,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1431,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1432,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1433,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1434,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1435,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1436,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1437,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1438,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1439,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1440,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1441,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1442,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1443,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1444,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1445,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1446,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1447,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1448,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1450,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1451,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1452,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1453,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1454,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1455,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1456,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
1457,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1458,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1459,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1460,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1461,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1462,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1463,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1464,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1465,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1466,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
1467,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1468,Water,NULL,Water,Water,Water,NULL,NULL,Water
1469,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1470,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1471,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1472,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1473,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1474,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1475,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1476,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1477,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1478,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1479,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1480,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1481,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1482,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1483,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1484,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1485,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1486,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1487,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1488,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1489,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1490,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1491,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1492,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1493,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1494,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1495,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1496,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1497,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1498,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1499,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1500,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1501,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1502,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1503,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1504,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1505,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1506,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1507,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1508,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1509,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1510,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1511,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1512,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1513,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1514,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1515,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1516,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1517,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1518,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1519,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1520,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1521,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1522,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1523,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1524,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1525,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1526,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1527,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1528,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1529,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1530,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1531,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1532,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1533,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1534,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1535,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1536,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1537,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1538,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1539,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1540,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1541,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1542,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1543,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1544,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1545,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
1546,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1547,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1548,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1549,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1550,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1551,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1552,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1553,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1554,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1555,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1556,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1557,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1558,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1559,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1560,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1561,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1562,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1563,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1564,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1565,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1567,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1568,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1569,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1570,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
1571,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1572,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1573,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1574,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1575,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1576,Water,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
1577,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1578,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1579,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1580,Water,Cropland,Water,Water,Water,NULL,NULL,NULL
1581,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1582,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1583,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1584,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1585,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1586,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1587,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1588,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1589,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1590,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1591,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1592,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1593,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1594,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1595,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1596,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1597,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1598,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1599,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1600,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1601,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1602,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1603,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1604,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1605,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1606,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1607,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1608,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1609,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1610,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
1611,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1612,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1613,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1614,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1615,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1616,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1617,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1618,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1619,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1620,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1621,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1622,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1623,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1624,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1625,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1626,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1627,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1628,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1629,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1630,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1631,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1632,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1633,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1634,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1635,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1636,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1637,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1638,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1639,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1640,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1641,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1642,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1643,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1644,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1645,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1646,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1647,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1648,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1649,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1650,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1651,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1652,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1653,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1654,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1655,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1656,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1657,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1658,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1659,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1660,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1661,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1662,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1663,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1664,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1665,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1666,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1667,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1668,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1669,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1670,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1671,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1672,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1673,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1674,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1675,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1676,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1677,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1678,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1679,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1680,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1681,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1682,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1683,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1684,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1685,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1686,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1687,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1688,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1689,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1690,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1691,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1692,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1693,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1694,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1695,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1696,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1697,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1698,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1699,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1700,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1701,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1702,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1703,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1704,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1705,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1706,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1707,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1708,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1709,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1710,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1711,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1712,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1713,Water,Water,Water,NULL,Water,NULL,NULL,NULL
