Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNH_M_R
1356,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1357,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1358,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1359,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1360,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1361,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1362,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1363,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1364,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1365,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1366,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1367,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1368,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1369,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1370,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1371,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1372,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1373,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1374,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1375,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1376,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1377,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1379,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1380,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1381,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1382,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1383,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1384,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1385,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1386,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1387,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1388,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1389,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1390,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1391,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1392,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1393,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1394,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1395,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1396,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1397,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1398,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1399,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1400,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
1401,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
1402,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1403,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1404,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1405,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1407,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1408,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1409,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1410,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1411,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1412,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1414,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1415,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1416,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1417,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1418,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1419,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1420,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1421,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1422,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1423,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1424,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1425,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1426,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1427,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1428,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1429,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1430,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1431,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1432,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1433,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1434,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1435,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1436,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1437,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1438,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1439,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1440,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1441,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1442,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1443,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1444,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
1445,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1446,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1447,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1448,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1449,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1450,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1451,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1452,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1453,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1454,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1455,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1456,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1457,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1458,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1459,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1460,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1461,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1462,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1463,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1464,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1465,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1466,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1467,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1468,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1469,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1470,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1471,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1472,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1473,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1474,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1475,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1476,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1477,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1478,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1479,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1480,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1481,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1482,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1483,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1484,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1485,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1486,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1488,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1489,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1490,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1491,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1492,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1493,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1494,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1495,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1496,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1497,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1498,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1499,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1500,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1501,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1502,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1503,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1504,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1505,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1506,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1507,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1508,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1509,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1510,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1511,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1512,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1513,Forest,Water,Water,Water,Water,NULL,NULL,Water
1514,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1515,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1516,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1518,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1519,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1520,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1521,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1522,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1523,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1524,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1525,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1526,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1527,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1528,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1529,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1530,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1531,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1532,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1533,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1534,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1535,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1536,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1537,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1538,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1539,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1540,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1541,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1542,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1543,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1544,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1545,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1546,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1547,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1548,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1549,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1550,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1551,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1552,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1553,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1554,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1555,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1556,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1557,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1558,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1559,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1560,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1561,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1562,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1563,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1564,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1565,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1566,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1567,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1568,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1569,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1570,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1571,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1572,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1573,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1574,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1575,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1576,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1577,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1578,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1579,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1580,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1581,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1582,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1583,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1584,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1585,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1586,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1587,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1588,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1589,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1591,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1592,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1593,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1594,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1595,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
1596,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1597,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1598,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1599,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1600,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1601,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1602,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1603,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1604,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1605,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1606,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1607,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1608,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1609,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1610,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1611,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1612,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1613,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1614,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1615,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1616,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1617,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1618,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1619,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1620,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1621,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
