Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZR_M_R
5129,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
5130,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
5131,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
5132,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
5133,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
5134,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
5135,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
5136,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
5137,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
5138,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
5139,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
5140,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
5141,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
5142,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
5143,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
5144,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
5145,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5146,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
5147,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
5148,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
5149,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
5150,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
5151,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Water
5152,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
5153,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Water
5154,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
5155,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
5156,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
5157,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
5158,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
5159,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
5160,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
5161,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
5162,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
5163,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
5164,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
5165,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
5166,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Grassland
5167,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
5168,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5169,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5170,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
5171,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5172,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5173,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5174,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5175,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5176,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5177,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5178,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
5179,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5180,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5181,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
5182,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5183,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5184,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
5185,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
5186,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5187,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5188,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5189,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
5190,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
5191,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5192,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5193,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5194,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5195,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
5196,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
5197,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5198,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
5199,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5200,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5201,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5202,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5203,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5204,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5205,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
5206,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5207,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5208,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5209,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5210,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5211,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5212,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
5213,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5214,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5215,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5216,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5217,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5218,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5219,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
5220,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
5221,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
5222,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
5223,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Water
5224,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5225,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
5226,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5227,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
5228,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
5229,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5230,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
5231,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
5232,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
5233,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5234,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
5235,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
5236,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
5237,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5238,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5239,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5240,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5241,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
5242,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5243,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
5244,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
5245,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5246,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5247,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
5248,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
5249,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5250,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5251,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
5252,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
5253,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5254,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
5255,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
5256,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5257,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
5258,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
5259,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
5260,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
5261,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
5262,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
5263,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
5264,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
5265,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
5266,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
5267,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
5268,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
5269,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
5270,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
5271,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
5272,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
5273,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Bareland,Forest
5274,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
5275,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Water,Water
5276,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
5277,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
5278,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
5279,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Bareland
5280,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Forest
5281,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Water
5282,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
5283,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Bareland
5284,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
5285,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
5286,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Bareland
5287,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
5288,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,Forest
5289,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
5290,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Grassland,Forest
5291,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5292,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
5293,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Grassland
5294,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Forest
5295,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Forest
5296,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5297,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5298,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5299,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
5300,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5301,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
5302,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Water
5303,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Forest
5304,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5305,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Water
5306,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
5307,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5308,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5309,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5310,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5311,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Water
5312,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5313,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Grassland
5314,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
5315,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Water
5316,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Forest
5317,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5318,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5319,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Water
5320,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Forest
5321,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Grassland
5322,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Bareland
5323,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Forest
5324,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
5325,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
5326,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Forest
5327,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Grassland
5328,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Bareland
5329,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Wetland,Forest
5330,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Water,Forest
5331,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Grassland
5332,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
5333,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,Forest,Forest
5334,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Grassland,Forest
5335,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Forest
5336,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Forest
5337,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Grassland
5338,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Forest
5339,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Grassland
5340,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Bareland
5341,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Grassland
5342,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Bareland
5343,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Water
5344,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Forest
5345,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Grassland
5346,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Forest
5347,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
5348,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
5349,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Forest,Forest,Forest
5350,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5351,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5352,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5353,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5354,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5355,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5356,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
5357,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
5358,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
5359,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5360,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5361,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5362,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5363,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
5364,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
5365,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
5366,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
5367,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5368,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
5369,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
5370,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
5371,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5372,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
5373,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5374,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5375,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5376,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5377,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5378,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
5379,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5380,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5381,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
5382,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5383,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5384,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5385,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
5386,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5387,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5388,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5389,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
5390,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
5391,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5392,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
5393,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
5394,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5395,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5396,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5397,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5398,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5399,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5400,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5401,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5402,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
5403,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
5404,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5405,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5406,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Water
5407,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5408,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
5409,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5410,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
5411,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5412,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
5413,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
5414,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
5415,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5416,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5417,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Bareland,Forest
5418,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
5419,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
5420,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
5421,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
5422,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
5423,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
5424,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Grassland
5425,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
5426,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
5427,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Bareland
5428,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
5429,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
5430,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Bareland
5431,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
5432,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
5433,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
5434,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
5435,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
5436,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
5437,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
5438,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Bareland
5439,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Water
5440,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
5441,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
5442,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
5443,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
5444,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
5445,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
5446,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5447,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5448,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
5449,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
5450,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
