Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWL_M_R
2519,Forest,Water,Water,NULL,Water,Water,Water,Forest
2520,Forest,Water,Water,NULL,Water,Water,Forest,Water
2521,Forest,Water,Water,NULL,Water,Water,Forest,Forest
2522,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
2523,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
2524,Forest,Water,Water,NULL,Water,Forest,Water,Forest
2525,Forest,Water,Water,NULL,Water,Forest,Forest,Water
2526,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
2527,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
2528,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
2529,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
2530,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
2531,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
2532,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
2533,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
2534,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
2535,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
2536,Forest,Water,Water,Non_Water,Water,Water,Water,Water
2537,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
2538,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
2539,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
2540,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
2541,Forest,Water,Water,Water,Water,NULL,Wetland,Water
2542,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
2543,Forest,Water,Water,Water,Water,NULL,Water,Water
2544,Forest,Water,Water,Water,Water,NULL,Water,Forest
2545,Forest,Water,Water,Water,Water,NULL,Forest,Forest
2546,Forest,Water,Water,Water,Water,Shrubland,Wetland,Water
2547,Forest,Water,Water,Water,Water,Shrubland,Water,Water
2548,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
2549,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
2550,Forest,Water,Water,Water,Water,Wetland,Water,Water
2551,Forest,Water,Water,Water,Water,Wetland,Water,Forest
2552,Forest,Water,Water,Water,Water,Water,Wetland,Water
2553,Forest,Water,Water,Water,Water,Water,Wetland,Forest
2554,Forest,Water,Water,Water,Water,Water,Water,Wetland
2555,Forest,Water,Water,Water,Water,Water,Water,Bareland
2556,Forest,Water,Water,Water,Water,Water,Water,Water
2557,Forest,Water,Water,Water,Water,Water,Water,Forest
2558,Forest,Water,Water,Water,Water,Water,Forest,Water
2559,Forest,Water,Water,Water,Water,Water,Forest,Forest
2560,Forest,Water,Water,Water,Water,Forest,Wetland,Water
2561,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
2562,Forest,Water,Water,Water,Water,Forest,Water,Water
2563,Forest,Water,Water,Water,Water,Forest,Water,Forest
2564,Forest,Water,Water,Water,Water,Forest,Forest,Forest
2565,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2566,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2567,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2568,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
2569,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2570,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
2571,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2572,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2573,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2574,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
2575,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
2576,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2577,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2578,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2579,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2580,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2581,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2582,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2583,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2584,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2585,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2586,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2587,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
2588,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2589,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2590,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2591,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2592,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2593,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2594,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2595,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2596,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2597,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2598,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
2599,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2600,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2601,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2602,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2603,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2604,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2605,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2606,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
2607,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2608,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
2609,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2610,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2611,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2612,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2613,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2614,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2615,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2616,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2617,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2618,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2619,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2620,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2621,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2622,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2623,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
2624,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2625,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2626,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2627,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2628,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2629,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
2630,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2631,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2632,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2633,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2634,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2635,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2636,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2637,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
2638,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2639,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2640,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2641,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2642,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2643,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2644,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2645,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2646,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2647,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2648,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2649,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
2650,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
2651,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
2652,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2653,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2654,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
2655,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2656,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2657,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2658,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2659,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2660,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2661,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2662,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2663,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2664,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2665,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2666,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2667,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2668,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2669,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2670,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2671,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2672,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2673,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2674,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2675,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2676,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2677,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2678,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2679,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2680,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2681,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2682,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2683,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2684,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2685,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
2686,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2687,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2688,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2689,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2690,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2691,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2692,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2693,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2694,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2695,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2696,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2697,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2698,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2699,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2700,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
2701,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2702,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
2703,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2704,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
2705,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
2706,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2707,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Wetland
2708,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
2709,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
2710,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2711,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2712,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2713,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2714,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2715,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2716,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2717,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2718,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2719,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
2720,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2721,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2722,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
2723,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2724,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2725,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2726,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2727,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2728,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
2729,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
2730,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
2731,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2732,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2733,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2734,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2735,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2736,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
2737,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
2738,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2739,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2740,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2741,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2742,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
2743,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Water
2744,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
2745,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2746,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2747,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2748,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2749,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2750,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2751,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2752,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2753,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2754,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2755,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2756,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2757,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2758,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2759,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2760,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2761,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2762,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2763,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2764,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2765,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2766,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2767,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2768,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
2769,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2770,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2771,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2772,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2773,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2774,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2775,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2776,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2777,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2778,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2779,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2780,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2781,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2782,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2783,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2784,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
2785,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2786,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2787,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2788,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2789,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2790,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2791,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2792,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2793,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2794,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2795,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2796,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2797,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2798,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2799,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2800,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2801,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2802,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2803,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2804,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2805,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2806,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2807,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2808,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2809,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2810,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2811,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2812,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2813,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2814,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2815,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2816,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2817,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2818,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2819,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2820,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2821,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2822,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2823,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2824,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
2825,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2826,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2827,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2828,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2829,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
2830,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2831,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2832,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
2833,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
2834,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2835,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
2836,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2837,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
2838,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
2839,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
2840,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2841,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2842,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2843,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
2844,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2845,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
2846,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2847,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2848,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
2849,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2850,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2851,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
2852,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
2853,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2854,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2855,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2856,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2857,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2858,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2859,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2860,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2861,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
