Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXN_M_R
1022,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1023,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1024,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1025,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1026,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1027,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1028,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1029,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1030,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1031,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1032,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1033,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1034,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1035,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1036,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1037,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1038,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1039,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1040,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1041,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1042,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1043,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1044,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1045,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1046,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1047,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1048,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1049,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1050,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1051,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1052,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1053,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1054,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1055,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1056,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1057,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1058,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1059,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1060,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1061,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1062,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1063,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1064,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1065,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1066,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1067,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1068,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1069,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1070,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1071,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1072,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1073,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1074,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1075,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1076,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1077,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1078,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1079,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1080,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1081,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1082,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1083,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1084,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1085,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1086,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1087,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1088,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1089,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1090,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1091,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1092,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1093,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1094,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1095,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1096,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1097,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1098,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1099,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1100,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1101,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1102,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1103,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1104,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1105,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1106,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1107,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1108,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1109,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1110,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1111,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1112,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1113,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1114,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1115,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1116,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1117,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1118,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1119,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1120,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1121,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1122,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1123,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1124,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1125,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1126,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1127,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1128,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1129,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1130,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1131,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1132,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1133,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1134,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1135,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1136,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1137,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1138,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1139,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1140,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1141,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1142,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1143,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1144,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1145,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1146,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1147,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1148,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1149,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1150,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1151,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1152,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1153,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1154,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1155,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1156,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1157,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1158,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1159,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1160,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1161,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1162,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1163,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1164,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1165,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1166,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1167,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1168,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1169,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1170,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1171,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1172,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1173,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1174,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1175,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1176,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1177,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1178,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1179,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1180,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1181,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1182,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1183,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1184,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1185,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1186,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1187,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1188,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1189,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1190,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1191,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1192,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1193,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1194,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1195,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1196,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1197,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1198,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1199,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1200,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1201,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1202,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1203,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1204,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1205,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1206,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1207,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1208,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1209,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1210,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1211,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1212,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1213,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1214,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1215,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1216,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1217,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1218,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1219,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1220,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1221,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1222,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1223,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1224,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1225,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1226,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1227,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
1228,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1229,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1230,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1231,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1232,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1233,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1234,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1235,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1236,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1237,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1238,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1239,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1240,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1241,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1242,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1243,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1244,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1245,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1246,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1247,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1248,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1249,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1250,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1251,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1252,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1253,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1254,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1255,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1256,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1257,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1258,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1259,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1260,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1261,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1262,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1263,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1264,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1265,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1266,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1267,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1268,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1269,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1270,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1271,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1272,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1273,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1274,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1275,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1276,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1277,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1278,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1279,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1280,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1281,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1282,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1283,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1284,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1285,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1286,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1287,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1288,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1289,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1290,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1291,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1292,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1293,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1294,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1295,Water,NULL,Water,Water,Water,NULL,NULL,Water
1296,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1297,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1298,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1299,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1300,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1301,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1302,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1303,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1304,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1305,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1306,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1307,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1308,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1309,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1310,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1311,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1312,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1313,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1314,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1315,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1316,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1317,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1318,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1319,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1320,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1321,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1322,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1323,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1324,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1325,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1326,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1327,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1328,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1329,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1330,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1331,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1332,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1333,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1334,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1335,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1336,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1337,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1338,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1339,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1340,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1341,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1342,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1343,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1344,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1345,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1346,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1347,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1348,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1349,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1350,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1351,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1352,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1353,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1354,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1355,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1356,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1357,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1358,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1359,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1360,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1361,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1362,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
