Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMJ_M_R
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Water
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Cropland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
515,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
516,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
517,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
518,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
519,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
520,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
521,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
522,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
523,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
524,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
525,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
526,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
527,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
528,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
529,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
530,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Cropland
531,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
532,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
533,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
534,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
535,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Bareland
536,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Forest
537,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
538,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
539,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
540,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
541,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
542,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
543,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
544,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
545,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
546,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
547,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
548,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
549,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
550,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
551,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,NULL
552,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
553,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
554,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
555,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
556,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
557,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
558,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
559,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Built-up,Grassland
560,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Built-up,Bareland
561,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
562,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
563,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
564,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
565,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
566,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
567,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
568,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
569,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
570,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
571,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
572,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
573,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
574,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
575,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
576,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
577,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
578,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
579,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
580,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
581,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
582,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
584,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
585,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
586,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
587,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
588,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
589,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
590,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
591,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
592,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
593,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
594,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
595,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
596,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
597,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Water
598,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
599,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
600,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
602,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
603,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
604,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
605,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
606,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
607,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
608,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
609,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
610,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
611,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
612,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
613,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
614,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
615,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
616,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
617,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
618,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
619,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
620,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
621,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
622,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
623,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
624,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
625,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
626,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
627,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
628,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
629,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
630,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
631,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
632,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
633,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
634,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
635,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
636,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
637,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
638,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
639,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
640,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
641,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
648,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
649,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
