Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVU_M_R
3049,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3050,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
3051,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3052,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
3053,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3054,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3055,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Water
3056,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3057,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
3058,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3059,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
3060,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Water
3061,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3062,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3063,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3064,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3065,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
3066,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
3067,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
3068,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3069,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
3070,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
3071,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3072,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3073,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3074,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3075,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3076,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3077,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
3078,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
3079,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3080,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3081,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3082,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3083,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3084,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3085,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3086,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3087,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3088,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3089,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
3090,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3091,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3092,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3093,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
3094,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
3095,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3096,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3097,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3098,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3099,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
3100,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3101,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3102,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3103,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3104,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3105,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
3106,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
3107,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
3108,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
3109,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
3110,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3111,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3112,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
3113,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
3114,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
3115,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3116,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
3117,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3118,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3119,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3120,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3121,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3122,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3123,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3124,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3125,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3126,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3127,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3128,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3129,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3130,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3131,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3132,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
3133,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3134,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3135,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3136,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3137,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
3138,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3139,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3140,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3141,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3142,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3143,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3144,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3145,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3146,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3147,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3148,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3149,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
3150,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3151,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3152,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3153,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3154,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
3155,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
3156,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
3157,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
3158,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
3159,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3160,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
3161,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3162,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3163,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
3164,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
3165,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3166,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3167,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3168,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3169,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3170,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3171,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
3172,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3173,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
3174,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
3175,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
3176,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3177,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
3178,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
3179,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
3180,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3181,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
3182,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
3183,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
3184,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
3185,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3186,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
3187,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3188,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3189,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
3190,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3191,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3192,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3193,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3194,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3195,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3196,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
3197,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3198,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3199,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
3200,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3201,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3202,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
3203,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3204,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3205,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3206,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
3207,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3208,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3209,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3210,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3211,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3212,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3213,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
3214,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3215,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
3216,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3217,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3218,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3219,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3220,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
3221,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3222,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3223,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3224,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3225,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3226,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3227,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3228,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
3229,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3230,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
3231,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
3232,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
3233,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3234,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
3235,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Forest
3236,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3237,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3238,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
3239,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
3240,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
3241,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Water
3242,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3243,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3244,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
3245,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3246,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3247,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
3248,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
3249,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
3250,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
3251,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
3252,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3253,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
3254,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
3255,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
3256,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
3257,Forest,Water,Water,NULL,Water,NULL,Water,Water
3258,Forest,Water,Water,NULL,Water,NULL,Water,Forest
3259,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
3260,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
3261,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
3262,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
3263,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
3264,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
3265,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
3266,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
3267,Forest,Water,Water,NULL,Water,Wetland,Water,Water
3268,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
3269,Forest,Water,Water,NULL,Water,Wetland,Forest,Wetland
3270,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
3271,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
3272,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
3273,Forest,Water,Water,NULL,Water,Water,Wetland,Water
3274,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
3275,Forest,Water,Water,NULL,Water,Water,Water,Grassland
3276,Forest,Water,Water,NULL,Water,Water,Water,Wetland
3277,Forest,Water,Water,NULL,Water,Water,Water,Water
3278,Forest,Water,Water,NULL,Water,Water,Water,Forest
3279,Forest,Water,Water,NULL,Water,Water,Forest,Water
3280,Forest,Water,Water,NULL,Water,Water,Forest,Forest
3281,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
3282,Forest,Water,Water,NULL,Water,Forest,Water,Water
3283,Forest,Water,Water,NULL,Water,Forest,Water,Forest
3284,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
3285,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
3286,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
3287,Forest,Water,Water,Non_Water,Water,NULL,Forest,Water
3288,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
3289,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
3290,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
3291,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
3292,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
3293,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
3294,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
3295,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
3296,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
3297,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Water
3298,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
3299,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
3300,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
3301,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
3302,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
3303,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
3304,Forest,Water,Water,Non_Water,Water,Water,Water,Water
3305,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
3306,Forest,Water,Water,Non_Water,Water,Water,Forest,Wetland
3307,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
3308,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
3309,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
3310,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
3311,Forest,Water,Water,Water,Water,NULL,Wetland,Water
3312,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
3313,Forest,Water,Water,Water,Water,NULL,Water,Water
3314,Forest,Water,Water,Water,Water,NULL,Water,Forest
3315,Forest,Water,Water,Water,Water,NULL,Forest,Forest
3316,Forest,Water,Water,Water,Water,Wetland,Grassland,Water
3317,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
3318,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
3319,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
3320,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
3321,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
3322,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
3323,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
3324,Forest,Water,Water,Water,Water,Wetland,Water,Water
3325,Forest,Water,Water,Water,Water,Wetland,Water,Forest
3326,Forest,Water,Water,Water,Water,Wetland,Forest,Grassland
3327,Forest,Water,Water,Water,Water,Wetland,Forest,Wetland
3328,Forest,Water,Water,Water,Water,Wetland,Forest,Water
3329,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
3330,Forest,Water,Water,Water,Water,Water,Grassland,Wetland
3331,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
3332,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
3333,Forest,Water,Water,Water,Water,Water,Wetland,Water
3334,Forest,Water,Water,Water,Water,Water,Wetland,Forest
3335,Forest,Water,Water,Water,Water,Water,Water,Grassland
3336,Forest,Water,Water,Water,Water,Water,Water,Wetland
3337,Forest,Water,Water,Water,Water,Water,Water,Water
3338,Forest,Water,Water,Water,Water,Water,Water,Forest
3339,Forest,Water,Water,Water,Water,Water,Forest,Grassland
3340,Forest,Water,Water,Water,Water,Water,Forest,Wetland
3341,Forest,Water,Water,Water,Water,Water,Forest,Water
3342,Forest,Water,Water,Water,Water,Water,Forest,Forest
3343,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
3344,Forest,Water,Water,Water,Water,Forest,Water,Water
3345,Forest,Water,Water,Water,Water,Forest,Water,Forest
3346,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3347,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3348,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3349,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3350,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3351,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
3352,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3353,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3354,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
3355,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3356,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3357,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3358,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
3359,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3360,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3361,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
3362,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3363,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3364,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
3365,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3366,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3367,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3368,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3369,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3370,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
3371,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3372,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3373,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
3374,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
3375,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3376,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3377,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3378,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3379,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3380,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3381,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3382,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
3383,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
3384,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3385,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3386,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3387,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3388,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3389,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3390,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3391,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3392,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
3393,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3394,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
3395,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3396,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3397,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3398,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3399,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3400,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
3401,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3402,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3403,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
3404,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3405,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
3406,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
3407,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3408,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
3409,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
3410,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
3411,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3412,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3413,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3414,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3415,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
3416,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3417,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3418,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
3419,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3420,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3421,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
3422,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
