Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWR_M_R
325,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
326,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Wetland
327,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
328,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
330,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
331,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
333,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
334,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
335,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
336,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
337,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
338,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
339,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
340,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
341,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
342,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
343,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
344,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
345,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
346,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
347,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
348,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
349,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
350,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
351,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
352,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
353,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
354,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
355,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
356,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
357,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
358,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
359,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
360,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
361,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
362,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
363,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
364,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
365,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
366,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
367,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
368,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
369,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
370,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
371,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
372,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
373,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
374,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
375,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
376,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
377,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
378,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
379,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
380,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
381,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
382,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
383,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
384,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
385,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
386,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
387,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
388,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
389,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
390,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
391,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
392,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
393,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
394,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
395,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
396,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
397,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
398,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
399,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
400,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
401,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
402,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
403,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
404,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
405,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
406,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
407,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
408,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
409,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
410,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
411,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
412,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
413,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
414,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
415,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
416,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
417,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
418,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
419,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
420,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
421,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
422,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
423,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
424,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
425,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
426,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
427,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
428,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
429,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
430,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
431,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
432,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
433,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
434,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
435,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
436,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
437,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
438,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
439,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
440,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
441,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
442,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
443,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
444,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
445,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
446,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
447,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
448,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
449,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
450,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Wetland
451,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
452,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
453,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
454,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
455,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
456,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
457,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
458,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
459,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
460,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
461,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
462,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
463,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
464,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
465,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
466,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
467,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
468,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
469,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
470,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
471,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
472,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
473,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
474,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
475,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
476,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
477,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
478,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
479,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
480,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
481,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
482,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
483,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
484,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
485,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
486,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
487,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
488,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
489,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
490,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
491,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
492,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
493,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
494,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
495,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
496,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
497,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
498,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
499,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,NULL
500,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
501,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Cropland
502,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
503,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
504,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
505,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
506,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
507,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
508,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
509,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
510,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
511,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
512,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
513,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
514,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
515,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
516,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
517,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
518,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
519,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
520,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
521,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
522,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
523,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
524,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
525,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
526,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
527,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
528,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
529,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
530,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
531,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
532,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
533,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
534,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
535,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
536,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
537,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
538,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
539,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
540,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
541,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
542,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
543,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
544,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
545,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
546,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
547,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
548,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
549,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
550,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
551,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
552,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
553,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
554,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
555,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
556,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
557,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
558,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
559,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
560,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
561,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
562,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
563,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
564,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
565,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
566,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
567,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
568,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
569,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
570,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
571,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Forest
572,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
573,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
574,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
575,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
576,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
577,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
578,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
579,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
580,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
581,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
582,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
583,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
584,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
585,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
586,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
587,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
588,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
589,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
590,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
591,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
592,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
593,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
594,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
595,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Wetland
596,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
597,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
598,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
599,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
600,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
601,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
602,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
603,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
604,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
605,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
606,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
607,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
608,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
609,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
610,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
611,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
612,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
613,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
614,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
615,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
616,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
617,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
618,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
619,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
620,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
621,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
622,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
623,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
624,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
625,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
626,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
627,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
628,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
629,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
630,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
631,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
632,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
633,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
634,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
636,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
637,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
638,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
639,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
640,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
641,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
642,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
643,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
644,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
645,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
646,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
647,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
648,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
649,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
650,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
651,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
652,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
653,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
654,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
655,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
656,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
657,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
658,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
659,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
660,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
