Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KUP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KUP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KUP_M_R
1391,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1392,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1393,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1394,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1395,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1396,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1397,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1398,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1399,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1400,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1401,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1402,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1403,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1405,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1406,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1407,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1408,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1409,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1410,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1412,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1413,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1414,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1415,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1416,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
1417,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1418,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1419,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1420,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1421,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1422,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1423,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1424,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1425,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1426,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1427,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
1428,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1429,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
1430,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1431,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1432,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1433,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1434,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1436,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1437,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1438,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1439,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1440,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1441,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1442,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1443,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1444,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1445,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1446,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1447,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1448,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1449,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1450,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1451,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1452,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1453,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1454,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1455,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1456,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1457,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1458,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1459,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1460,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1461,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1462,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1463,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1464,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1465,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1466,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1467,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1468,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1469,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1470,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1471,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1472,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1473,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1474,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1475,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1476,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1477,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1478,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1479,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1480,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1481,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1482,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1483,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1484,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1485,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1486,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1487,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1488,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1489,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1490,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1491,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1492,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1493,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1494,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1495,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1496,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1497,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1498,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1499,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1500,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1501,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1502,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1503,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1504,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
1505,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1506,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1507,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1508,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
1509,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
1510,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1511,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1512,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1513,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1514,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
1515,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1516,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1518,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1519,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1520,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1521,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1522,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1523,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1524,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1525,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1526,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1527,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1528,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1529,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1530,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1531,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1532,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1533,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1534,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1535,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1536,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1537,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1538,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1539,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1540,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1541,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1542,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1543,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1544,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1545,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1546,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1547,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1548,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1549,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1550,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1551,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1552,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1553,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1554,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1555,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1556,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1557,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1558,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1559,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1560,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
1561,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1562,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1563,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
1564,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1565,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1567,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1568,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1569,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1570,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1571,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1572,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1573,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1574,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1575,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1576,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1577,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1578,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1579,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1580,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1581,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1582,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1583,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1584,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1585,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1586,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1587,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1588,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1589,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1591,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1592,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1593,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1594,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1595,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1596,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1597,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1598,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1599,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1600,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1601,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1602,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1603,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1604,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1605,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1606,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1607,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1608,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1609,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1610,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1611,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1612,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1613,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
1614,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1615,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1616,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1617,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1618,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1619,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1620,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1621,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1622,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
1623,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1624,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1625,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1626,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1627,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1628,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1629,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1630,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1631,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1632,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1633,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1634,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1635,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1636,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1637,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1638,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1639,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1640,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1641,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1642,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1643,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1644,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1645,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1646,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1647,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1648,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1649,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1650,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1651,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1652,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1653,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1654,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1655,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1656,Forest,Water,Water,Water,Water,NULL,NULL,Water
1657,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1658,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1659,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1660,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1661,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1662,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1663,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1664,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1665,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1666,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1667,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1668,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1669,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1670,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1671,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1672,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1673,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1674,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1675,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1676,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1677,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1678,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1679,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1680,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1681,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1682,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1683,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1684,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1685,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1686,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1687,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1688,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1689,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1690,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1691,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1692,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1693,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1694,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1695,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1696,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1697,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1698,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1699,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1700,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1701,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1702,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1703,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1704,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1705,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1706,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1707,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1708,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1709,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1710,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1711,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1712,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1713,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1714,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1715,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1716,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1717,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1718,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1719,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1720,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1721,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1722,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1723,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
1724,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1725,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1726,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1727,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1728,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1729,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1730,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1731,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1732,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1733,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1734,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1735,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
