Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYR_M_R
5909,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
5910,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5911,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
5912,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
5913,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5914,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
5916,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
5917,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
5918,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5919,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5920,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
5921,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5922,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5923,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
5924,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
5925,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
5926,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
5927,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
5928,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
5929,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
5930,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5931,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
5932,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5933,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
5934,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5935,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5936,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5937,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
5938,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
5939,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5940,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5941,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5942,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5943,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
5944,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5945,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5946,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5947,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
5948,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5949,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5950,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5951,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Water
5952,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5953,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5954,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
5955,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
5956,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
5957,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5958,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5959,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5960,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5961,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5962,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Water
5963,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
5964,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
5965,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
5966,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5967,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5968,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5969,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5970,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
5971,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5972,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5973,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
5974,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5975,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5976,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5977,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
5978,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
5979,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5980,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5981,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5982,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5983,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
5984,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
5985,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
5986,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5987,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5988,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
5989,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5990,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
5991,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Bareland
5992,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
5993,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
5994,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
5995,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
5996,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
5997,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5998,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5999,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6000,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6001,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Water
6002,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6003,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
6004,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6005,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6006,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6007,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
6008,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6009,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6010,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6011,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
6012,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6013,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
6014,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
6015,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
6016,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
6017,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
6018,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Bareland
6019,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
6020,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
6021,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6022,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
6023,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
6024,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6025,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6026,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
6027,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
6028,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6029,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6030,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Water
6031,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6032,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
6033,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
6034,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6035,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
6036,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
6037,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
6038,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6039,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
6040,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
6041,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6042,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6043,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6044,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6045,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
6046,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6047,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6048,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
6049,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
6050,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6051,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Water
6052,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6053,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6054,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
6055,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6056,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6057,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
6058,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
6059,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6060,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6061,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6062,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
6063,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Water
6064,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6065,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6066,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
6067,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
6068,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6069,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
6070,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
6071,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
6072,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
6073,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
6074,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Water
6075,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
6076,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Water,Grassland
6077,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Water,Forest
6078,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Forest,Grassland
6079,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6080,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
6081,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
6082,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
6083,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
6084,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
6085,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
6086,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
6087,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
6088,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
6089,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
6090,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
6091,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6092,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Water
6093,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6094,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
6095,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Bareland
6096,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6097,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
6098,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Grassland
6099,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
6100,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
6101,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Water
6102,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
6103,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
6104,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Bareland,Forest
6105,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Grassland
6106,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
6107,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Water
6108,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6109,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
6110,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
6111,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
6112,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
6113,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
6114,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
6115,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
6116,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
6117,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
6118,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
6119,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
6120,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
6121,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
6122,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
6123,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Water
6124,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
6125,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
6126,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
6127,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
6128,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
6129,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
6130,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
6131,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
6132,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
6133,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
6134,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
6135,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
6136,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
6137,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
6138,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Water
6139,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
6140,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
6141,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
6142,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
6143,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
6144,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
6145,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
6146,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Water
6147,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
6148,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6149,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6150,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6151,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6152,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6153,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6154,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6155,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6156,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6157,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6158,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6159,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6160,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6161,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6162,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
6163,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6164,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6165,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
6166,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6167,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
6168,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
6169,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
6170,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6171,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6172,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6173,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6174,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6175,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6176,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6177,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
6178,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
6179,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6180,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6181,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6182,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
6183,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6184,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6185,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
6186,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6187,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
6188,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
6189,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6190,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6191,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6192,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6193,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6194,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
6195,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6196,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6197,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6198,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6199,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6200,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6201,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6202,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
6203,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6204,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6205,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6206,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6207,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
6208,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
6209,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6210,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
6211,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
6212,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
6213,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
6214,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
6215,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
6216,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
6217,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
6218,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
6219,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6220,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
6221,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
6222,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6223,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6224,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
6225,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6226,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6227,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
6228,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
6229,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6230,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
6231,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6232,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6233,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6234,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6235,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6236,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
6237,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
6238,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
