Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBK_M_R
3996,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3997,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3998,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
3999,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
4000,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4001,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4002,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
4003,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
4004,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4005,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4006,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4007,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4008,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4009,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4010,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
4011,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
4012,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
4013,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4014,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
4015,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
4016,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4017,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
4018,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4019,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4020,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4021,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4022,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
4023,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
4024,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
4025,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4026,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
4027,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
4028,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
4029,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
4030,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
4031,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4032,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
4033,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4034,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
4035,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Grassland
4036,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4037,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
4038,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Water
4039,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4040,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4041,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4042,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
4043,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4044,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
4045,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
4046,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4047,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Grassland
4048,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
4049,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
4050,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Water
4051,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
4052,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4053,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4054,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
4055,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
4056,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4057,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
4058,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4059,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
4060,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
4061,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4062,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
4063,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
4064,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
4065,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
4066,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4067,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
4068,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
4069,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
4070,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
4071,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
4072,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
4073,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
4074,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
4075,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
4076,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Water
4077,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
4078,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
4079,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
4080,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
4081,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4082,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
4083,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
4084,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
4085,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
4086,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
4087,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Bareland
4088,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
4089,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
4090,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Grassland
4091,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
4092,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
4093,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Grassland
4094,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Water
4095,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
4096,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4097,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4098,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4099,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4100,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4101,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4102,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4103,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4104,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4105,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4106,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4107,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4108,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4109,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
4110,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
4111,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
4112,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
4113,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4114,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4115,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
4116,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4117,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4118,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4119,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4120,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4121,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
4122,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
4123,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4124,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4125,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
4126,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
4127,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4128,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4129,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4130,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4131,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
4132,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4133,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
4134,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
4135,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
4136,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4137,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
4138,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
4139,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
4140,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4141,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Water
4142,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
4143,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
4144,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
4145,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4146,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4147,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4148,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4149,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4150,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
4151,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4152,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4153,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4154,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4155,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4156,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4157,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
4158,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4159,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4160,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4161,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4162,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4163,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4164,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4165,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4166,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4167,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4168,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4169,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
4170,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4171,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4172,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4173,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4174,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4175,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4176,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
4177,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4178,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4179,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4180,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
4181,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4182,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
4183,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4184,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4185,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4186,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4187,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4188,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4189,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4190,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4191,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
4192,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4193,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4194,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
4195,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
4196,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4197,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
4198,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
4199,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4200,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
4201,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
4202,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
4203,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
4204,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4205,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
4206,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4207,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4208,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4209,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
4210,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
4211,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
4212,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
4213,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4214,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4215,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4216,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
4217,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4218,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4219,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4220,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
4221,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
4222,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Water,Forest
4223,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Water
4224,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
4225,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
4226,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
4227,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Bareland
4228,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Water
4229,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
4230,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Forest
4231,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
4232,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Bareland
4233,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
4234,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,Forest
4235,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
4236,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
4237,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
4238,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
4239,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
4240,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4241,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
4242,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Grassland
4243,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Grassland
4244,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Forest
4245,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4246,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
4247,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4248,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
4249,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Bareland
4250,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Water
4251,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Forest
4252,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4253,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Bareland
4254,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Water
4255,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
4256,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Grassland
4257,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4258,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Bareland
4259,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Forest
4260,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Grassland
4261,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Bareland
4262,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
4263,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
4264,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
4265,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Grassland
4266,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Bareland
4267,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Water
4268,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Grassland
4269,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
4270,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
4271,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
4272,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
4273,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
4274,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,Water,Grassland
4275,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,Water,Forest
4276,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Grassland
4277,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Bareland
4278,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Forest
4279,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Grassland
4280,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Bareland
4281,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Water
4282,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Forest
4283,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Grassland
4284,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Bareland
4285,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Water
4286,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Forest
4287,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Grassland
4288,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Bareland
4289,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Grassland
4290,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Forest
4291,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Grassland
4292,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
4293,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
4294,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Forest
4295,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Bareland
4296,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Water
4297,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Forest,Forest,Grassland
4298,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4299,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4300,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4301,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4302,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4303,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
4304,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4305,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4306,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4307,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Bareland
4308,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4309,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4310,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4311,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Bareland
4312,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4313,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
4314,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4315,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Forest,Forest
4316,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
4317,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
4318,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4319,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4320,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
4321,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
