Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R
329,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
330,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
331,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,NULL
332,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
333,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Water
334,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
335,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
336,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Cropland
337,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
338,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
339,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
340,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
341,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
342,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
343,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
344,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
345,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
346,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
347,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
348,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
349,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
350,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
351,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
352,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
353,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
354,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
355,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Bareland
356,NULL,NULL,NULL,Water,Non_Wetland,NULL,Built-up,Grassland
357,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,NULL
358,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
359,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
360,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
361,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
362,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
363,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
364,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
365,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
366,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
367,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
368,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
369,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
370,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
371,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
372,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
373,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
374,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
375,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Forest
376,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
377,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
378,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
379,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
380,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
381,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
382,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
383,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
384,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
385,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Forest
386,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
387,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
388,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
389,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
390,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
391,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
392,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
393,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
394,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
395,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Built-up,Grassland
396,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,NULL
397,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
398,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
399,NULL,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Bareland
400,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,NULL
401,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
402,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
403,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
404,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
405,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
406,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
407,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
408,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
409,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
410,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
411,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
412,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
413,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
414,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
415,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
416,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
417,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
418,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
419,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
420,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
421,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
422,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
423,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
424,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Grassland
425,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Cropland
426,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Wetland
427,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Water
428,NULL,NULL,NULL,Water,Non_Wetland,Forest,Water,Grassland
429,NULL,NULL,NULL,Water,Non_Wetland,Forest,Forest,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
431,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
436,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
437,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
438,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
444,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
445,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
446,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
447,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
452,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
453,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
455,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
459,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
463,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
466,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
655,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
656,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
657,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
658,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
659,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
660,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
661,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
