Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KKC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KKC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KKC_M_R
1351,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1352,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1353,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1354,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1355,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1356,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1357,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1358,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1359,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1360,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1361,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1362,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1363,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1364,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1365,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1366,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1367,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1368,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1369,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1370,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1371,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1372,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1373,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1374,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1375,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1376,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1377,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1378,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1379,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1380,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1381,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1382,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1383,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1384,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1385,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1386,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1387,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1388,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1389,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1390,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1391,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1392,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1393,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1395,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1396,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1397,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1398,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1399,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1400,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1401,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
1402,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1403,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1404,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1405,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
1406,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1407,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
1408,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1409,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1410,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1411,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1412,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1413,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1414,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1415,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1416,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1417,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1418,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1419,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1420,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1421,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1422,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1423,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1424,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1425,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1426,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1427,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1428,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1429,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1430,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1431,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1432,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1433,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1434,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1436,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1437,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1438,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1439,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1440,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1441,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1442,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1443,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1444,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1445,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1446,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1447,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1448,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1449,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1450,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1451,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1452,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1453,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1454,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1455,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1456,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1457,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1458,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1459,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1460,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1461,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1462,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1463,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1464,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1465,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1466,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1467,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1468,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1469,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1470,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1471,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1472,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1473,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1474,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1475,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1476,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1477,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1478,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1480,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1481,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1482,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1483,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1484,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1485,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1486,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1487,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1488,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1489,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1490,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1491,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1492,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1493,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1494,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1495,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1496,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1497,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1498,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1499,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1500,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1501,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1502,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1503,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1504,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1505,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1506,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1507,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1508,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1509,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1510,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1511,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1512,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1513,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1514,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1515,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1516,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1517,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1518,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1519,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1520,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1521,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1522,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1523,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1524,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1525,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1526,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1527,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1528,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1529,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1530,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1531,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1532,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1533,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1534,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1535,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1536,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1537,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1538,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1539,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1540,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1541,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1542,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1543,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1544,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1545,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1546,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1547,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1548,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1549,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1550,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1551,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1552,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1553,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1554,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
