Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NFF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFF_M_R
1388,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1389,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1390,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1391,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1392,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1393,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1394,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1395,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1396,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1397,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1398,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1399,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1400,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1401,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1402,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1403,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1404,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1405,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1406,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1407,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1408,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1409,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1410,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1411,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1412,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1413,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1414,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1415,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1416,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1417,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1418,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1419,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1420,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1421,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1422,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1423,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1424,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1425,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1426,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1427,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1428,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1429,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1430,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1431,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1432,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1433,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1434,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1435,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1436,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1437,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1438,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1439,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1440,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1441,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1442,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1443,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1444,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1445,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1446,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1447,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1448,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1450,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1451,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1452,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1453,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1454,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1455,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1456,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1457,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1458,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1459,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1460,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1461,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1462,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1463,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1464,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1465,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1466,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1467,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1468,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1469,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1470,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1471,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1472,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1473,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1474,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1475,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1476,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1477,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1478,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1479,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1480,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1481,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1482,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1483,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1484,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1485,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1486,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1487,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1488,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1489,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1490,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1491,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1492,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1493,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1494,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1495,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1496,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1497,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1498,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1499,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1500,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1501,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1502,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1503,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1504,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1505,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1507,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1508,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1509,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1510,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1511,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1512,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1513,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1514,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1515,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1516,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1517,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1518,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1519,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1520,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1521,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1522,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1523,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1524,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1525,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1526,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1527,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1528,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1529,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1530,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1531,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1532,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1533,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1534,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1535,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1536,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1537,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1538,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1539,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1540,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1541,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1542,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1543,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1544,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1545,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1546,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1547,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1548,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1549,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1550,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1551,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1552,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1553,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1554,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1555,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1556,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1557,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1558,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1559,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1560,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1561,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1562,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1563,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1564,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1565,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1566,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1567,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1568,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1569,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1570,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1571,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
1572,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1573,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
1574,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1575,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
1576,Forest,Bareland,Water,Water,Water,NULL,NULL,Wetland
1577,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
1578,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1580,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1581,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1582,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1583,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1584,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1585,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1586,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1587,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1588,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1589,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1591,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1592,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1593,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1594,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1595,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1596,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1597,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
1598,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1599,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1600,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1601,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1602,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1603,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1604,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1605,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1606,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1607,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1608,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1609,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1610,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1611,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1612,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1613,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1614,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1615,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1616,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1617,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1618,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1619,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1620,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1621,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1622,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1623,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1624,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1625,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1626,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1627,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1628,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1629,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1630,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1631,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1632,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1633,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1634,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1635,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1636,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1637,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1638,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1639,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1640,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1641,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1642,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1643,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1644,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1645,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1646,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1647,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1648,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1649,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1650,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1651,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1652,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1653,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1654,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1655,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1656,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1657,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1658,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1659,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1660,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1661,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1662,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1663,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1664,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1665,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1666,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1667,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
1668,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1669,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1670,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1671,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1672,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1673,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1674,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1675,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1676,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1677,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1678,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1679,Forest,Water,Water,Water,Water,NULL,NULL,Water
1680,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1681,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1682,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1683,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1684,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1685,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1686,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1687,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1688,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1689,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1690,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1691,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1692,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1693,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1694,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1695,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1696,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1697,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1698,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1699,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1700,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1701,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1702,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1703,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1704,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1705,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1706,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1707,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1708,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1709,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1710,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1711,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1712,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1713,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1714,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1715,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1716,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1717,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1718,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1719,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1720,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1721,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1722,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1723,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1724,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1725,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1726,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1727,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1728,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1729,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1730,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1731,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1732,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1733,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1734,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1735,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
