Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBL_M_R
7702,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7703,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7704,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
7705,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7706,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7707,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
7708,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
7709,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
7710,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
7711,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7712,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
7713,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7714,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
7715,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
7716,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
7717,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
7718,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
7719,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
7720,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
7721,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7722,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
7723,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
7724,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
7725,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
7726,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
7727,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
7728,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
7729,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
7730,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7731,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
7732,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
7733,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
7734,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
7735,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
7736,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
7737,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
7738,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Water
7739,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
7740,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7741,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7742,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
7743,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7744,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
7745,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
7746,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Bareland
7747,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7748,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7749,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7750,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7751,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7752,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
7753,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
7754,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7755,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7756,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
7757,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7758,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7759,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
7760,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
7761,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
7762,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7763,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
7764,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
7765,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7766,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7767,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7768,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
7769,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7770,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7771,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7772,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
7773,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
7774,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7775,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7776,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7777,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7778,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
7779,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
7780,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7781,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
7782,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
7783,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7784,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7785,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7786,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
7787,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7788,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
7789,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
7790,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
7791,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
7792,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
7793,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
7794,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
7795,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
7796,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Bareland
7797,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
7798,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
7799,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
7800,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
7801,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
7802,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
7803,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7804,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7805,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
7806,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
7807,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Grassland
7808,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
7809,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
7810,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7811,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7812,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7813,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Water
7814,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7815,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7816,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
7817,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7818,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
7819,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
7820,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
7821,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
7822,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7823,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Bareland
7824,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
7825,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
7826,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7827,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7828,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
7829,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
7830,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7831,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7832,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
7833,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
7834,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7835,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7836,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
7837,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Water
7838,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
7839,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7840,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
7841,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
7842,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
7843,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7844,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
7845,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
7846,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7847,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7848,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
7849,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7850,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7851,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
7852,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
7853,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7854,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7855,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
7856,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
7857,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7858,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7859,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7860,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7861,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7862,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
7863,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
7864,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
7865,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
7866,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
7867,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
7868,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
7869,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Water,Water
7870,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7871,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
7872,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7873,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
7874,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
7875,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
7876,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Grassland
7877,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
7878,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
7879,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
7880,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
7881,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
7882,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
7883,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
7884,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
7885,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
7886,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7887,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7888,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
7889,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7890,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Grassland
7891,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
7892,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
7893,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
7894,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Bareland
7895,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
7896,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
7897,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
7898,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
7899,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Grassland
7900,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Bareland
7901,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
7902,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
7903,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
7904,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
7905,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
7906,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
7907,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
7908,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
7909,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
7910,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
7911,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
7912,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
7913,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
7914,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
7915,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
7916,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
7917,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
7918,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
7919,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
7920,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
7921,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
7922,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
7923,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
7924,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
7925,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
7926,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
7927,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
7928,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
7929,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
7930,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
7931,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
7932,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Water
7933,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
7934,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
7935,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
7936,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
7937,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
7938,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
7939,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
7940,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
7941,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Bareland
7942,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
7943,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
7944,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Water
7945,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
7946,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
7947,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7948,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7949,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7950,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7951,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7952,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7953,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7954,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7955,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
7956,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7957,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7958,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7959,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7960,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7961,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7962,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7963,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7964,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7965,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7966,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7967,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7968,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7969,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7970,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
7971,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
7972,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7973,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7974,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
7975,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
7976,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
7977,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
7978,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7979,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7980,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7981,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
7982,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
7983,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
7984,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7985,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7986,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7987,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7988,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7989,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
7990,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7991,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
7992,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
7993,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7994,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Water
7995,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7996,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7997,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7998,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7999,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8000,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8001,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
8002,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
8003,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8004,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
8005,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
8006,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8007,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
8008,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
8009,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
8010,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
8011,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
8012,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8013,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
8014,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
8015,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8016,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
8017,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8018,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8019,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
8020,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8021,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8022,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8023,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
8024,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8025,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
8026,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
8027,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
8028,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
8029,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
8030,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
8031,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
8032,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
