Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFU_M_R
1007,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1008,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1009,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1010,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1011,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1012,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1013,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1014,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1015,Bareland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1016,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1017,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
1018,Bareland,Forest,Water,Water,Water,NULL,NULL,Wetland
1019,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1020,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1021,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1022,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1023,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1024,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1025,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1026,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1027,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1028,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1029,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1030,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1031,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1032,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1033,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1034,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1035,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1036,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1037,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1038,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1039,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1040,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1041,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1042,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1043,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1044,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1045,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1046,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1047,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1048,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1049,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1050,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1051,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1052,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1053,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1054,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1055,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1056,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1057,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1058,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1059,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1060,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1061,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1062,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1063,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1064,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1065,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1066,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1067,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1068,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1069,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1070,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1071,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1072,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1073,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1074,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1075,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1076,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1077,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1078,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1079,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1080,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1081,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1082,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1083,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1084,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1085,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1086,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1087,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1088,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1089,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1090,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1091,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1092,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1093,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1094,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1095,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1096,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1097,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1098,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1099,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1100,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1101,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1102,Water,NULL,Water,Water,Water,NULL,NULL,Water
1103,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1104,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1105,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1106,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1107,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1108,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1109,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1110,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1111,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1112,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1113,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1114,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1115,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1116,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1117,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1118,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1119,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1120,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1121,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1122,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1123,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1124,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1125,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1126,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1127,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1128,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1129,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1130,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1131,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1132,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1133,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1134,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1135,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1136,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1137,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1138,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1139,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1140,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1141,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1142,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1143,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1144,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1145,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1146,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1147,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1148,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1149,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1150,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1151,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1152,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1153,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1154,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1155,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1156,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1157,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1158,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1159,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1160,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1161,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1162,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1163,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1164,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1165,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1166,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1167,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1168,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1169,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1170,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1171,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1172,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1173,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1174,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1175,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1176,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1177,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1178,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1179,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1180,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1181,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1182,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1183,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1184,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1185,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1186,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1187,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1188,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1189,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1190,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1191,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1192,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1193,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1194,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1195,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1196,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1197,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1198,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1199,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1200,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1201,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1202,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1203,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1204,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1205,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1206,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1207,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1208,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1209,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1210,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1211,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1212,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1213,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1214,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1215,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1216,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1217,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1218,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1219,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1220,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1221,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1222,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1223,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1224,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1225,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1226,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1227,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1228,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1229,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1230,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1231,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1232,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1233,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1234,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1235,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1236,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1237,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1238,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1239,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1240,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1241,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1242,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1243,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1244,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1246,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1247,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1248,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1249,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1250,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1251,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1252,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1253,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1254,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1255,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1256,Water,Water,Water,NULL,Water,NULL,NULL,Water
1257,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1258,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1259,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1260,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1261,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1262,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1263,Water,Water,Water,Water,Water,NULL,NULL,Water
1264,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1265,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1266,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1267,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1268,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1269,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1270,Water,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1271,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,NULL,NULL,Bareland
1272,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1273,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1274,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1275,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1276,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1277,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1278,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1279,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1280,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1281,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1282,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1283,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1284,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1285,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1286,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1287,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1288,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1289,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1290,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1291,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1292,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1293,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1294,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1295,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1296,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1297,Permanent_ice_and_snow,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1298,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
1299,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
1300,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1301,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
1302,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
1303,Permanent_ice_and_snow,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1304,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1305,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1306,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1307,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1308,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1309,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1310,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1311,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1312,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1313,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1314,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
1315,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1316,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1317,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1318,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1319,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1320,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1321,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1322,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1323,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1324,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1325,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1326,Permanent_ice_and_snow,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1327,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Grassland
1328,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Bareland
1329,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1330,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1331,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1332,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1333,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1334,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1335,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1336,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1337,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1338,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1339,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1340,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1341,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1342,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
1343,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
1344,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1345,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1346,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
