Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKS_M_R
323,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
324,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
325,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
326,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,NULL,Grassland
327,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Grassland,Grassland
328,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,NULL,Grassland
329,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
330,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
331,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
332,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
334,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
335,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
336,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
337,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
338,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
339,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
340,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
341,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
342,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
343,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
344,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
345,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
346,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Water
347,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Forest
348,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
349,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Grassland
350,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
351,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
352,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
353,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
354,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
355,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
356,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
357,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
358,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
359,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
360,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
361,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
362,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
363,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
364,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
365,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
366,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
367,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
368,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
369,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
370,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
371,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
372,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
373,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
374,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
375,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
376,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
377,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
378,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
379,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
380,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
381,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
382,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
383,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
384,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
385,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
386,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
387,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
388,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
389,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
390,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
391,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
392,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
393,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
394,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
395,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
396,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
397,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
398,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
399,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
400,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Forest
401,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
402,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
403,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
404,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
405,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
406,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
407,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
408,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
409,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
410,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
411,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
412,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Built-up
413,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
414,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
415,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Built-up,Grassland
416,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
417,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
418,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
419,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
420,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
421,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
422,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
423,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
424,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
425,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
426,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
427,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
428,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
429,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
430,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
431,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
432,NULL,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
433,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
434,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
435,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
436,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
437,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
438,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,Bareland
439,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
440,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
441,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
442,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
443,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
444,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
445,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
446,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
447,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
448,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
449,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
450,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
451,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
452,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
453,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
454,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
455,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
456,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
457,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
458,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
459,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
460,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
461,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
462,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
463,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
464,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
465,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
466,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
467,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
469,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
470,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
471,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
472,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
473,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
474,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
475,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
476,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
477,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
479,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
480,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
481,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
482,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
483,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
484,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
485,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
486,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
487,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
488,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
490,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
491,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
492,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
493,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
494,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
495,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
496,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
497,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
498,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
499,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
500,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
501,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
502,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,Grassland
503,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
504,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
505,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
506,NULL,NULL,Water,NULL,Water,Cropland,Grassland,Grassland
507,NULL,NULL,Water,NULL,Water,Cropland,Grassland,Forest
508,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
509,NULL,NULL,Water,NULL,Water,Water,Water,Water
510,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
511,NULL,NULL,Water,Non_Water,Water,Cropland,NULL,Grassland
512,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
513,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
514,NULL,NULL,Water,Water,Water,Wetland,Water,Water
515,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
516,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
517,NULL,NULL,Water,Water,Water,Water,Grassland,Water
518,NULL,NULL,Water,Water,Water,Water,Water,Grassland
519,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
520,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
521,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
522,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
523,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
524,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
525,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
526,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
527,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
528,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
529,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
530,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
531,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
532,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
533,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
534,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
535,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
536,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
537,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
538,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
539,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
540,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
541,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
543,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
544,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
545,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
546,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
547,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
548,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
549,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
550,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
551,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
552,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
553,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Bareland
554,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
555,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
556,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
558,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
559,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
560,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
561,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
562,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
565,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
566,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
567,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
568,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
569,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
570,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
571,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
572,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
573,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
574,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
575,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
576,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
577,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
578,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
579,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
580,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
581,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
582,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
584,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
585,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
586,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
587,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
588,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
589,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
590,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
591,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
592,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
593,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
594,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
595,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
596,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
597,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Bareland
598,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
599,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
600,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
601,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
602,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
603,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
604,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
605,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
606,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
607,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
608,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
609,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
610,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
611,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
612,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
613,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
614,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
615,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
616,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
617,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
618,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
619,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
620,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
621,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
622,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
623,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
624,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
625,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
626,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
627,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
628,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
629,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
630,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
631,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
632,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
633,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
634,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
635,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
636,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
637,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
638,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
639,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
640,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
641,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
642,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Bareland
643,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Built-up
644,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
645,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
646,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
647,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
648,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
649,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
650,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
651,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
652,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
653,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
654,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
655,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
656,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
657,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
658,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
659,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
660,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Water
661,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
662,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
663,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
