Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCB_M_R
325,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
326,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
327,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
328,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
329,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
330,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
331,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
332,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
333,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
334,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
335,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
336,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
337,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
338,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
339,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
340,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
341,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
342,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
343,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
344,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
345,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
346,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
347,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
348,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
349,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
350,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
351,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
352,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
353,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
354,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
355,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
356,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,NULL
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
370,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
371,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
372,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
373,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
374,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
375,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
376,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
377,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
378,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,NULL
379,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
380,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
381,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
382,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
383,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
384,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
385,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
386,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
387,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
388,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
389,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
390,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
391,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
392,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
393,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
394,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
395,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
396,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
397,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
398,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
399,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
400,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
401,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
402,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
403,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
404,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
405,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
406,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
407,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
408,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
409,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
410,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
411,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
412,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
413,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
414,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
415,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
416,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
417,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
418,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
420,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
421,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
422,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
423,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
424,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
425,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
426,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
427,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
428,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
429,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
430,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
431,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
432,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
433,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
435,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
436,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
438,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
439,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
440,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
441,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
442,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
443,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
444,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
445,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
447,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
448,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
449,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
450,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
451,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
452,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
453,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
455,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
456,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
457,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
458,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
459,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
460,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
461,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
462,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
463,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
464,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
465,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
466,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
467,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
468,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,NULL
469,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
470,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
471,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
472,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
473,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
474,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
475,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
476,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
477,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
478,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
479,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
480,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
481,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
482,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
483,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
484,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
485,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
486,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
487,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
488,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
489,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
490,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
491,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
492,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
493,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
494,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
495,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
496,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
497,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
498,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
499,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
500,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
501,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
502,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
503,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
504,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
505,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
506,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
507,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
508,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
509,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
510,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
511,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
512,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
513,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
514,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
515,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
516,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
517,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
518,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
519,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
520,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
521,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
522,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
524,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
525,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
526,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
527,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
528,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
529,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
530,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
531,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
533,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
534,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
535,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
536,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
537,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
538,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
539,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
540,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
541,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
542,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
543,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
544,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
545,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
546,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
549,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
550,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
551,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
552,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
553,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
554,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
555,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
556,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
558,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
559,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
564,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
565,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
570,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
572,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Bareland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
577,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
578,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
582,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
584,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
586,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
587,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
590,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
591,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
592,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
596,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
597,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
598,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
599,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Built-up
602,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
603,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
606,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
608,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
609,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
613,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
614,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
615,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
616,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
628,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
629,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
635,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
636,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
637,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
641,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
646,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
647,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Wetland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
651,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
652,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
653,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
654,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
