Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMN_M_R
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
405,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
415,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
416,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
419,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
420,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
421,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
422,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
423,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
424,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
425,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
426,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
427,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
428,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
429,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
430,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
431,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
432,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
433,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
434,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
435,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
436,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
437,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
438,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
439,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
440,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
441,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
442,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
443,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
444,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
445,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
446,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
447,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
448,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
449,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
450,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
451,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
452,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
453,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
454,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
455,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
456,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
457,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
458,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
459,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
460,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
463,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
464,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
466,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
467,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
469,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
470,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
472,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
473,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
474,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
476,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
477,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
479,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
480,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
482,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
485,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
486,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
487,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
488,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
489,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
490,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
491,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
492,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
493,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
494,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
495,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
496,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
498,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
499,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
500,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
501,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
504,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
505,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
506,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
507,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
508,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
509,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
512,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
514,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
516,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
517,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
520,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
521,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
522,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
523,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
526,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
527,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
528,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
529,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
531,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
533,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
536,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
538,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
539,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
541,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
542,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
544,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
545,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
546,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
547,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
548,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
549,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
550,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
551,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
552,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
553,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Forest
554,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Shrubland,Grassland
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
560,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
561,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
563,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
564,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
565,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
570,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
571,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
575,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
576,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
577,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
578,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
579,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
580,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
583,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
584,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
585,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
589,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
590,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
591,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
595,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
596,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
597,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
599,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
608,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
612,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
613,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
614,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
618,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
620,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
623,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
628,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
630,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
631,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
635,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
636,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
640,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
644,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
