Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNA_M_R
331,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
332,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
333,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
334,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,NULL
335,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
336,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
337,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
338,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
339,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
340,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
341,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
342,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
343,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
344,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
345,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
346,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
347,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
348,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
349,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
350,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
351,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
352,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
353,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
354,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
355,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Cropland
356,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
357,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
358,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
359,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
360,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
361,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
362,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
363,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
364,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
365,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
366,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
367,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
368,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
369,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
370,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
371,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
372,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
373,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
374,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
375,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
376,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
377,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
378,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
379,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Bareland
380,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
381,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
382,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
383,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Bareland
384,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
385,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
386,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
387,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
388,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
389,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
390,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
391,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
397,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
404,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
405,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
406,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
411,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
412,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
413,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
414,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Bareland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
424,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
425,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
432,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
436,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
437,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
438,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
658,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
