Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NMG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NMG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NMG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NMG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NMG_M_R
1075,Water,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1076,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1077,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1078,Water,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
1079,Water,Forest,Wetland,NULL,Wetland,Water,Water,Water
1080,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1081,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
1082,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Water
1083,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1084,Water,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1085,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1086,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1087,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1088,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1089,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1090,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1091,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1092,Water,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1093,Water,Forest,Water,NULL,Water,NULL,Wetland,Forest
1094,Water,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
1095,Water,Forest,Water,NULL,Water,Grassland,Grassland,Bareland
1096,Water,Forest,Water,NULL,Water,Grassland,Grassland,Forest
1097,Water,Forest,Water,NULL,Water,Grassland,Wetland,Forest
1098,Water,Forest,Water,NULL,Water,Grassland,Water,Grassland
1099,Water,Forest,Water,NULL,Water,Grassland,Water,Forest
1100,Water,Forest,Water,NULL,Water,Grassland,Forest,Grassland
1101,Water,Forest,Water,NULL,Water,Grassland,Forest,Forest
1102,Water,Forest,Water,NULL,Water,Water,Grassland,Grassland
1103,Water,Forest,Water,NULL,Water,Water,Grassland,Bareland
1104,Water,Forest,Water,NULL,Water,Water,Grassland,Water
1105,Water,Forest,Water,NULL,Water,Water,Grassland,Forest
1106,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
1107,Water,Forest,Water,NULL,Water,Water,Water,Grassland
1108,Water,Forest,Water,NULL,Water,Water,Water,Forest
1109,Water,Forest,Water,NULL,Water,Forest,Grassland,Forest
1110,Water,Forest,Water,NULL,Water,Forest,Wetland,Forest
1111,Water,Forest,Water,NULL,Water,Forest,Water,Grassland
1112,Water,Forest,Water,NULL,Water,Forest,Water,Forest
1113,Water,Forest,Water,NULL,Water,Forest,Forest,Grassland
1114,Water,Forest,Water,NULL,Water,Forest,Forest,Forest
1115,Water,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
1116,Water,Forest,Water,Water,Water,Grassland,Wetland,Water
1117,Water,Forest,Water,Water,Water,Grassland,Water,Water
1118,Water,Forest,Water,Water,Water,Water,Wetland,Forest
1119,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1120,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1121,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1122,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1123,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1124,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1125,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
1126,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1127,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1128,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1129,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1130,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1131,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
1132,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1133,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1134,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1135,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1136,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1137,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1138,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
1139,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1140,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
1141,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
1142,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
1143,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
1144,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1145,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1146,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1147,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1148,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Bareland
1149,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1150,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1151,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1152,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
1153,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1154,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1155,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1156,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1157,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1158,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1159,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1160,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1161,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1162,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1163,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1164,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1165,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1166,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1167,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1168,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1169,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1170,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1171,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1172,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1173,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1174,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1175,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1176,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1177,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1178,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1179,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1180,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1181,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1182,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1183,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1184,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1185,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1186,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1187,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1188,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1189,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1190,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1191,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1192,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1193,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1194,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1195,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1196,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1197,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1198,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1199,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1200,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1201,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1202,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1203,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1204,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1205,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1206,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1207,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1208,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1209,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
1210,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1211,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1212,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1213,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
1214,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1215,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
1216,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1217,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1218,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1219,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1220,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1221,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1222,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1223,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1224,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1225,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1226,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1227,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1228,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1229,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1230,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
1231,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1232,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1233,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1234,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1235,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
1236,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1237,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1238,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1239,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
1240,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
1241,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1242,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1243,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1244,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1245,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1246,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1247,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1248,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1249,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1250,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1251,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1252,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1253,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1254,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1255,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1256,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1257,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1258,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1259,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1260,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1261,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1262,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1263,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1264,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1265,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1266,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1267,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1268,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1269,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1270,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1271,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1272,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
1273,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1274,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1275,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1276,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1277,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1278,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1279,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1280,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1281,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1282,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1283,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1284,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1285,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1286,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1287,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1288,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1289,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
1290,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1291,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1292,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
1293,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1294,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1295,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1296,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1297,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1298,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
1299,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1300,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1301,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1302,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
1303,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
1304,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1305,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1306,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1307,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1308,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
1309,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
1310,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1311,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
1312,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1313,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1314,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
1315,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1316,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
1317,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1318,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1319,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1320,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1321,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1322,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1323,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1324,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1325,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1326,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
1327,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
1328,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1329,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1330,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
1331,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1332,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1333,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1334,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1335,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1336,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1337,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1338,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1339,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1340,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
1341,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1342,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Water
1343,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1344,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1345,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
1346,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1347,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
1348,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1349,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1350,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1351,Forest,NULL,Wetland,NULL,Wetland,Water,Water,NULL
1352,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1353,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
1354,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
1355,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
1356,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
1357,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
1358,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1359,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1360,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
1361,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
1362,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1363,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
1364,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1365,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1366,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1367,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1368,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
1369,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
1370,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1371,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
1372,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1373,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1374,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Water
1375,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1376,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1377,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
1378,Forest,NULL,Water,NULL,Water,Shrubland,Water,Grassland
1379,Forest,NULL,Water,NULL,Water,Grassland,NULL,Forest
1380,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1381,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1382,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Water
1383,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1384,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
1385,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
1386,Forest,NULL,Water,NULL,Water,Grassland,Water,Bareland
1387,Forest,NULL,Water,NULL,Water,Grassland,Water,Water
1388,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
1389,Forest,NULL,Water,NULL,Water,Grassland,Forest,Grassland
1390,Forest,NULL,Water,NULL,Water,Grassland,Forest,Bareland
1391,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
1392,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
1393,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
1394,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1395,Forest,NULL,Water,NULL,Water,Wetland,Forest,Grassland
1396,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
1397,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
1398,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
1399,Forest,NULL,Water,NULL,Water,Water,Wetland,Wetland
1400,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
1401,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
1402,Forest,NULL,Water,NULL,Water,Water,Forest,Grassland
1403,Forest,NULL,Water,NULL,Water,Forest,Grassland,Grassland
1404,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
1405,Forest,NULL,Water,NULL,Water,Forest,Water,Grassland
1406,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
1407,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
1408,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
1409,Forest,NULL,Water,Water,Water,Wetland,Forest,Water
1410,Forest,NULL,Water,Water,Water,Wetland,Forest,Forest
1411,Forest,NULL,Water,Water,Water,Water,Grassland,Water
1412,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
1413,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
1414,Forest,NULL,Water,Water,Water,Water,Water,Wetland
1415,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1416,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1417,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1418,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
