Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R
1345,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1346,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1347,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1348,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1349,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1350,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1351,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1352,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1353,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1354,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1355,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1356,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1357,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1358,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1359,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1360,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1361,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1362,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1363,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1364,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1365,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1366,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1367,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1368,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1369,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1370,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1371,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1372,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1373,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1374,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1375,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1377,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1378,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1379,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1380,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1381,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1382,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1383,Water,Water,Water,NULL,Water,NULL,NULL,Water
1384,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1385,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1386,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1387,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1388,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1389,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1390,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1391,Water,Water,Water,Water,Water,NULL,NULL,Built-up
1392,Water,Water,Water,Water,Water,NULL,NULL,Water
1393,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1395,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1396,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1397,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1398,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1399,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1401,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1402,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1403,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1404,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1405,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1406,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1407,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1408,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1409,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1410,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1411,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1412,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1413,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1414,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1415,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1416,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1417,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1418,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1419,Permanent_ice_and_snow,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1420,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1421,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1422,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1423,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1424,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1425,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1426,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1427,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1428,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1429,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1430,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1431,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1432,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1433,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1434,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1435,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1436,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1437,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1438,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1439,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1440,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1441,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1442,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1443,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1444,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1445,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1446,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1447,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1448,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1449,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1450,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1451,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1452,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1453,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1454,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1455,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1456,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1457,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1458,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1459,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1460,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1461,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1462,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1463,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1464,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1465,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1466,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1467,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1468,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1469,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1470,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1471,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1472,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1473,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1474,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1475,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1476,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1477,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1478,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1479,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1480,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1481,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1482,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1483,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1484,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1485,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1486,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1487,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1488,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1489,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1490,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1491,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1492,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1493,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1494,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1495,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1496,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1497,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1498,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1499,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1500,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1501,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1502,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1503,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1504,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1505,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1506,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1507,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1508,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1509,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1510,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1511,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1512,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1513,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1514,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1515,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1516,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1517,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1518,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1519,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1520,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1521,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1522,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1523,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1524,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1525,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1526,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1527,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1528,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1529,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1530,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1531,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1532,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1533,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1534,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1535,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1536,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1537,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1538,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1539,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1540,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1541,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1542,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1543,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1544,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1545,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1546,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1547,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1548,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1549,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1550,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1551,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1552,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1553,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1554,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1555,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1556,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1557,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1558,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1559,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1560,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1561,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1562,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1563,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1564,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1565,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1567,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1568,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1569,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1570,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1571,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1572,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1573,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1574,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1575,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1576,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1577,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1578,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1580,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1581,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1582,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1583,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1584,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1585,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1586,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1587,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1588,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1589,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1591,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1592,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1593,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1594,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1595,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1596,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1597,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1598,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1599,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1600,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1601,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1603,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1604,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1605,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1606,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1607,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1608,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1609,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1610,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1611,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1612,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1613,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1614,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1615,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1616,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1617,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1618,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1619,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1620,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1621,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1622,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1623,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1624,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1625,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1626,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1627,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1628,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1629,Forest,Water,Water,Water,Water,NULL,NULL,Water
1630,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1631,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1632,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1633,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1634,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1635,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1636,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1637,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1638,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1639,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1640,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1641,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1642,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1643,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1644,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1645,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1646,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1647,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1648,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1649,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1650,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1651,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1652,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1653,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1654,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1655,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1656,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1657,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1658,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1659,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
