Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWU_M_R
1422,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1423,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1424,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1425,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1426,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1427,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1428,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1429,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1430,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1431,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1432,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1433,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1434,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1435,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1436,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1437,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1438,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1439,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1440,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1441,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1442,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1443,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1444,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1445,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1446,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1447,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1448,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1449,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1450,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1451,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1452,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1453,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1454,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1455,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1456,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1457,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1458,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1459,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1460,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1461,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1462,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1463,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1464,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1465,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1466,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1467,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1468,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1469,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1471,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1472,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1473,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1474,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1475,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1476,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1477,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1478,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1479,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1480,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1481,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1482,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1483,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1484,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1485,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1486,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1487,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1489,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1490,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1491,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1492,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1493,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1494,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1495,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1496,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1497,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1498,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1499,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1500,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1501,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1502,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1503,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1504,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1505,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1507,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1508,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1509,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1510,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1511,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1512,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1513,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1514,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1515,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1516,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1517,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1518,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1519,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1520,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1521,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1522,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1523,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1524,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1525,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1526,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1527,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1528,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1529,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1530,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1531,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1532,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1533,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1534,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1535,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1536,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1537,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1538,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1539,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1540,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1541,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1542,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1543,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1544,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1545,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1546,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1547,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1548,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1549,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1550,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1551,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1552,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1553,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1554,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1555,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1556,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1557,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1558,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1559,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1560,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1561,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1562,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1563,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1564,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1565,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1566,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1567,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1568,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1569,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1570,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1571,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1572,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1573,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1574,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1575,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1576,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1577,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1578,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1579,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1580,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1581,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1582,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1583,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1584,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1585,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1586,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1587,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1588,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1589,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1590,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1591,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1592,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1593,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1594,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1595,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1596,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1597,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1598,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1599,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1600,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1601,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1602,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1603,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1604,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1605,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1606,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1607,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1608,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1609,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1610,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
1611,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1612,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
1613,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1614,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1615,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1616,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1617,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1618,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1619,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1620,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1621,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1622,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1623,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1624,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1625,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1626,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1627,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1628,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1629,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1630,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1631,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1632,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1633,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1634,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1635,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1636,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1637,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1638,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1639,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1640,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1641,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1642,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1643,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1644,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1645,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1646,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1647,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1648,Forest,Built-up,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1649,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1650,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1651,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1652,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1653,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
1654,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1655,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
1656,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
1657,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1658,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1659,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1660,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1661,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1662,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1663,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1664,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1665,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1666,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1667,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1668,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1669,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1670,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1671,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1672,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1673,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1674,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1675,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1676,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1677,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1678,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1679,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1680,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1681,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1682,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1683,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1684,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1685,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1686,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1687,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1688,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1689,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1690,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1691,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1692,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1693,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1694,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
1695,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1696,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1697,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1698,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1699,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1700,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1701,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1702,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1703,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1704,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1705,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1706,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1707,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1708,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1709,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1710,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1711,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1712,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1713,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1714,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1715,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1716,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1717,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1718,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1719,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1720,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1721,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1722,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1723,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1724,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1725,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1726,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1727,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1728,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1729,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1730,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1731,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1732,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1733,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1734,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1735,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1736,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1737,Forest,Water,Water,Water,Water,NULL,NULL,Water
1738,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1739,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1740,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1741,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1742,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1743,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1744,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1745,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1746,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1747,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1748,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1749,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1750,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1751,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1752,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1753,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1754,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1755,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1756,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1757,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1758,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1759,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1760,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1761,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1762,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1763,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1764,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1765,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1766,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1767,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1768,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1769,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
