Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R
9668,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
9669,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
9670,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9671,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9672,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9673,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9674,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9675,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
9676,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9677,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9678,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
9679,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Wetland
9680,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
9681,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
9682,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
9683,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9684,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
9685,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
9686,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
9687,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
9688,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Wetland
9689,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
9690,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Water
9691,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Forest,Water
9692,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
9693,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
9694,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
9695,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
9696,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
9697,Forest,NULL,Bareland,Water,Non_Wetland,Water,Forest,Water
9698,Forest,NULL,Bareland,Water,Non_Wetland,Forest,Forest,Water
9699,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9700,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9701,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9702,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9703,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9704,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9705,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9706,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9707,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9708,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9709,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
9710,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9711,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
9712,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9713,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9714,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9715,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
9716,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9717,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9718,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9719,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9720,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9721,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9722,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
9723,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
9724,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9725,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9726,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9727,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9728,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
9729,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9730,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9731,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
9732,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
9733,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
9734,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
9735,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
9736,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9737,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9738,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9739,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
9740,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
9741,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
9742,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
9743,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
9744,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
9745,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9746,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9747,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9748,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9749,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9750,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
9751,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
9752,Forest,NULL,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
9753,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
9754,Forest,NULL,Water,NULL,Water,Grassland,NULL,Grassland
9755,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
9756,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
9757,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Water
9758,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
9759,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
9760,Forest,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
9761,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
9762,Forest,NULL,Water,NULL,Water,Grassland,Forest,Grassland
9763,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
9764,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Water
9765,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
9766,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
9767,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Water
9768,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Forest
9769,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
9770,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
9771,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
9772,Forest,NULL,Water,NULL,Water,Water,Grassland,Bareland
9773,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
9774,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
9775,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
9776,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
9777,Forest,NULL,Water,NULL,Water,Water,Water,Water
9778,Forest,NULL,Water,NULL,Water,Water,Water,Forest
9779,Forest,NULL,Water,NULL,Water,Forest,Grassland,Grassland
9780,Forest,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
9781,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
9782,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
9783,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
9784,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
9785,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Water
9786,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Forest
9787,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
9788,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
9789,Forest,NULL,Water,Non_Water,Water,Water,Forest,Forest
9790,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
9791,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
9792,Forest,NULL,Water,Water,Water,Grassland,Water,Water
9793,Forest,NULL,Water,Water,Water,Bareland,Grassland,Water
9794,Forest,NULL,Water,Water,Water,Bareland,Water,Bareland
9795,Forest,NULL,Water,Water,Water,Bareland,Water,Forest
9796,Forest,NULL,Water,Water,Water,Water,Grassland,Grassland
9797,Forest,NULL,Water,Water,Water,Water,Grassland,Water
9798,Forest,NULL,Water,Water,Water,Water,Grassland,Forest
9799,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
9800,Forest,NULL,Water,Water,Water,Water,Water,Water
9801,Forest,NULL,Water,Water,Water,Water,Water,Forest
9802,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
9803,Forest,NULL,Water,Water,Water,Water,Forest,Water
9804,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9805,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9806,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9807,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
9808,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9809,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9810,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9811,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9812,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
9813,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9814,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9815,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9816,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
9817,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9818,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9819,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9820,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9821,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
9822,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9823,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
9824,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
9825,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
9826,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
9827,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
9828,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9829,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9830,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9831,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9832,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9833,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9834,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
9835,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
9836,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9837,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9838,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9839,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
9840,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9841,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
9842,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
9843,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
9844,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
9845,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
9846,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9847,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9848,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
9849,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
9850,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9851,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
9852,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9853,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
9854,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
9855,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
9856,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
9857,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9858,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9859,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
9860,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9861,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
9862,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
9863,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
9864,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
9865,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
9866,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
9867,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9868,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
9869,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9870,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
9871,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
9872,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
9873,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
9874,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
9875,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
9876,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
9877,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
9878,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
9879,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Water,Grassland
9880,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
9881,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
9882,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
9883,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
9884,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
9885,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
9886,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9887,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9888,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
9889,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Water
9890,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
9891,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
9892,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
9893,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
9894,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
9895,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
9896,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
9897,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9898,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9899,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9900,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
9901,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9902,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
9903,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9904,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
9905,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
9906,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
9907,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9908,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
9909,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9910,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9911,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9912,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
9913,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9914,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
9915,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9916,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9917,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9918,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9919,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9920,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9921,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9922,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9923,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
9924,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
9925,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
9926,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9927,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
9928,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9929,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9930,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9931,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9932,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9933,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Forest
9934,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
9935,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
9936,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
9937,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
9938,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
9939,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
9940,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
9941,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
9942,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
9943,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
9944,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
9945,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
9946,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
9947,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
9948,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
9949,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
9950,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Bareland
9951,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
9952,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
9953,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Water
9954,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
9955,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
9956,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
9957,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
9958,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
9959,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
9960,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
9961,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
9962,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Forest
9963,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
9964,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
9965,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
9966,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
9967,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Grassland
9968,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Forest
9969,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
9970,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Water
9971,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Forest
9972,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
9973,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
9974,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9975,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9976,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9977,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9978,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9979,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9980,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9981,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9982,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
9983,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
9984,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
9985,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9986,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9987,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9988,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9989,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9990,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9991,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9992,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9993,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
9994,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
9995,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
9996,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
9997,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9998,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9999,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
10000,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
10001,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
10002,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
10003,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
10004,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
10005,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
10006,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
10007,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
10008,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
