Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Built-up
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
513,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
514,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
515,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
516,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
517,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
518,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Bareland
519,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
520,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
521,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
522,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
523,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
524,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
525,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
526,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
527,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
528,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
529,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
530,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
531,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
532,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
533,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
534,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
535,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
536,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
537,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
538,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
539,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
540,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
541,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
542,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Cropland
543,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
544,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
545,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
546,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
547,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
548,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
549,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
550,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Cropland
551,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
552,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
553,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
554,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
555,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Cropland
556,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
557,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
558,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
559,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Grassland
560,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
561,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
562,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
563,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
564,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
565,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
566,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
567,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
568,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
569,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
570,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
571,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
572,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
573,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
574,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
575,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
576,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
577,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Bareland
578,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
579,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
580,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
581,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
584,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
585,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
586,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
587,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
588,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
589,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
590,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
591,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
592,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
593,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
594,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
595,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
596,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
597,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
598,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
599,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
600,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
602,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
603,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
604,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
605,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
606,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
607,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
608,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
609,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
610,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
611,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
612,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
613,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
614,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
615,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
616,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
617,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
618,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
619,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
620,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
621,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
622,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
623,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
624,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
625,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
626,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
627,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
628,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
629,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
630,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
631,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
632,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
633,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
634,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
635,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
636,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
637,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
649,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
650,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
651,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
652,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
653,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
654,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
