Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNB_M_R
1362,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1363,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1364,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1365,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1366,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1367,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1368,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1369,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1370,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1372,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1373,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1374,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1375,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1377,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1378,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1379,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1380,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1381,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1382,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1383,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1384,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1385,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1386,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1387,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1388,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1389,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1390,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1391,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1392,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1393,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1394,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1395,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1396,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1397,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1398,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1399,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1400,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1401,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1402,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1403,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1404,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1405,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1406,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1407,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1408,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1409,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1410,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1411,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1412,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1413,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1414,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1415,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1416,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1417,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1418,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1419,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1420,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1421,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1422,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1423,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1424,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1425,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1426,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1427,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1428,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1429,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1430,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1431,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1432,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1433,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1434,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1435,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1436,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1437,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1438,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1439,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1440,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1441,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1442,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1443,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1444,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1445,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1446,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1447,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1448,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1449,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1450,Water,Bareland,Water,Non_Water,Water,NULL,NULL,NULL
1451,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1452,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1453,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1454,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1455,Water,Bareland,Water,Water,Water,NULL,NULL,Cropland
1456,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1457,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1458,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1459,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1460,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1461,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1462,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1463,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1464,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1465,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1466,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1467,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1468,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1469,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1470,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1471,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1472,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1473,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1474,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1475,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1476,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1477,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1478,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1479,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1480,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1481,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
1482,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1483,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1484,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1485,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1486,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1487,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1488,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1489,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1490,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1491,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1492,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1493,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1494,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1495,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1496,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1497,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1498,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
1499,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1500,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1501,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1502,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1503,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1504,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1505,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1507,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1508,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1509,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1510,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1511,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1512,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1513,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1514,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1515,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1516,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1517,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1518,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1519,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1520,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1521,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1522,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1523,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1524,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1525,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1526,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1527,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1528,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1529,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1530,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1531,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1532,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1533,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1534,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1535,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1536,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1537,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1538,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1539,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1540,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1541,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1542,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1543,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1544,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1545,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1546,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1547,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1548,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1549,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1550,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1551,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1552,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1553,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1554,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1555,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1556,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1557,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1558,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1559,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1560,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1561,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1562,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1563,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
1564,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1565,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1566,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1567,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1568,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1569,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1570,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1571,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1572,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1573,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1574,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1575,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1576,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1577,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1578,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1579,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1580,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1581,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1582,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1583,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1584,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1585,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1586,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1587,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1588,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1589,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1590,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1591,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1592,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1593,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1594,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1595,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1596,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1597,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1598,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1599,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1600,Water,Water,Water,NULL,Water,NULL,NULL,Water
1601,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1602,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1603,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1604,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1605,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1606,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1607,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1608,Water,Water,Water,Water,Water,NULL,NULL,NULL
1609,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1610,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1611,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1612,Water,Water,Water,Water,Water,NULL,NULL,Water
1613,Water,Water,Water,Water,Water,NULL,NULL,Forest
1614,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1615,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1616,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1617,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1618,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1619,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1620,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1621,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1622,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1623,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1624,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1625,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1626,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
1627,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1628,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1629,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1630,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1631,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1632,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1633,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1634,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1635,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1636,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1637,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1638,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1639,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1640,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1641,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1642,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1643,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1644,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1645,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1646,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1647,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1648,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1649,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1650,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1651,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1652,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1653,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1654,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1655,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1656,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1657,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1658,Water,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1659,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1660,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1661,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1662,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1663,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1664,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1665,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1666,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1667,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1668,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1669,Water,Forest,Water,NULL,Water,NULL,NULL,NULL
1670,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1671,Water,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1672,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1673,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1674,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1675,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1676,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
1677,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1678,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1679,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1680,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1681,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1682,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1683,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1684,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1685,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1686,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1687,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1688,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1689,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1690,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1691,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1692,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1693,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1694,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1695,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1696,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1697,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1698,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1699,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1700,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1701,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1702,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1703,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1704,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1705,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1706,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1707,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1708,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1709,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1710,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1711,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1712,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1713,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1714,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1715,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1716,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1717,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
