Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVS_M_R
328,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
329,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
330,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
331,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
332,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
333,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
334,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
335,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
336,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
337,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
338,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
339,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
340,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
341,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
342,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
343,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
344,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
345,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
346,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
347,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
348,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
349,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
350,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
351,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
352,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
353,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
354,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
355,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
356,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
357,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
358,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
359,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
360,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
361,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
362,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
363,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
364,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
365,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
366,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
367,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
368,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
369,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
370,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
371,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
372,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
373,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
374,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
375,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
376,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
377,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
378,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
379,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
380,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
381,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
382,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
383,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
384,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
385,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
386,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
387,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
388,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
389,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
390,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
391,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
392,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
393,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
394,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
395,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
396,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
397,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
398,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
399,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
400,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
401,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
402,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
403,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
404,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
405,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
406,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
407,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
408,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
409,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
410,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
411,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
412,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
413,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
414,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
415,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
416,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
417,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
418,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
419,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
420,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
421,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
422,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
423,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
424,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
425,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
426,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
427,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
428,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
429,NULL,NULL,Wetland,Water,Wetland,Bareland,Built-up,Grassland
430,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
431,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
432,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
433,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
434,NULL,NULL,Wetland,Water,Wetland,Built-up,Water,Grassland
435,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
436,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
437,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
438,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
439,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
440,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
441,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
442,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
443,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
444,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
445,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
446,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
447,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
448,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
449,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
450,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
451,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
452,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
453,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
454,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
455,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
456,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
457,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
458,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
459,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
460,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
461,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
462,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
463,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
464,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
465,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
466,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
467,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
468,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
469,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
470,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
471,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
472,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
473,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
474,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
475,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
476,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
477,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
478,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
479,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
480,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
481,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
482,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
483,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
484,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
485,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
486,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
487,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
488,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
489,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
490,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
491,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
492,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
493,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
494,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
495,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
496,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
497,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
498,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
499,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
500,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
501,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
502,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Wetland
503,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
504,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
505,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
506,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
507,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
508,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
509,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
510,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
511,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
512,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
513,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
514,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
515,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
516,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
517,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
518,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
519,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
520,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
521,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
522,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
523,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
524,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
525,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
526,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
527,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
528,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
529,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
530,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
531,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
532,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
533,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
534,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
535,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
536,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
537,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
538,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
539,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
540,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
541,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
542,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
543,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
544,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
545,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
546,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
547,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
548,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
549,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
550,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
551,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
552,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
553,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
554,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
555,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
556,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Built-up
557,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
558,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
559,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
560,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
561,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
562,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
563,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
564,NULL,NULL,Water,NULL,Water,Wetland,Water,Forest
565,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
566,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
567,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
568,NULL,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
569,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
570,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
571,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
572,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
573,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
574,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
575,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
576,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
577,NULL,NULL,Water,Water,Water,Wetland,Grassland,Grassland
578,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
579,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
580,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
581,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
582,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
583,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
584,NULL,NULL,Water,Water,Water,Wetland,Water,Forest
585,NULL,NULL,Water,Water,Water,Wetland,Forest,Forest
586,NULL,NULL,Water,Water,Water,Bareland,Grassland,Water
587,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
588,NULL,NULL,Water,Water,Water,Bareland,Wetland,Wetland
589,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
590,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
591,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
592,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
593,NULL,NULL,Water,Water,Water,Water,Wetland,Water
594,NULL,NULL,Water,Water,Water,Water,Water,Grassland
595,NULL,NULL,Water,Water,Water,Water,Water,Wetland
596,NULL,NULL,Water,Water,Water,Water,Water,Water
597,NULL,NULL,Water,Water,Water,Water,Water,Forest
598,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
599,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
601,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
602,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
604,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
605,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
606,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
607,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
608,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
609,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
610,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
612,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
613,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
614,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
615,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
616,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
617,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
618,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
619,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
620,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
621,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
622,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
623,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
624,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
625,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
626,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
627,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
628,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
629,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
630,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
631,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
632,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
633,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
634,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
635,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
636,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
637,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
638,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
639,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
640,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
641,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
642,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
643,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
644,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
645,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
646,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
647,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
648,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
649,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
650,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
651,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
652,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
653,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
654,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
655,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
656,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
657,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
658,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
659,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
660,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
661,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
662,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
663,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
664,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
665,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
666,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
667,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
668,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
669,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
670,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
671,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
672,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
673,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
674,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
675,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
676,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
677,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
678,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
679,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
680,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Forest
