Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLP_M_R
1530,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1531,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1532,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1533,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1534,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1535,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1536,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1537,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
1538,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1539,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1540,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1541,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1542,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1543,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1544,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1545,Water,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1546,Water,NULL,Grassland,Water,Non_Wetland,NULL,Cropland
1547,Water,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1548,Water,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1549,Water,NULL,Grassland,Water,Non_Wetland,NULL,Water
1550,Water,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1551,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1552,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1553,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
1554,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1555,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1556,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1557,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1558,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1559,Water,NULL,Cropland,Water,Non_Wetland,NULL,Cropland
1560,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
1561,Water,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
1562,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water
1563,Water,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1564,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland
1565,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland
1566,Water,NULL,Wetland,NULL,Wetland,NULL,Bareland
1567,Water,NULL,Wetland,NULL,Wetland,NULL,Water
1568,Water,NULL,Wetland,NULL,Wetland,NULL,Forest
1569,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1570,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1571,Water,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
1572,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water
1573,Water,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1574,Water,NULL,Wetland,Water,Wetland,NULL,Grassland
1575,Water,NULL,Wetland,Water,Wetland,NULL,Cropland
1576,Water,NULL,Wetland,Water,Wetland,NULL,Wetland
1577,Water,NULL,Wetland,Water,Wetland,NULL,Bareland
1578,Water,NULL,Wetland,Water,Wetland,NULL,Water
1579,Water,NULL,Wetland,Water,Wetland,NULL,Forest
1580,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1581,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Bareland
1582,Water,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
1583,Water,NULL,Bareland,Water,Non_Wetland,NULL,Wetland
1584,Water,NULL,Bareland,Water,Non_Wetland,NULL,Bareland
1585,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water
1586,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1587,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
1588,Water,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
1589,Water,NULL,Built-up,Water,Non_Wetland,NULL,Wetland
1590,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water
1591,Water,NULL,Water,NULL,Water,NULL,Grassland
1592,Water,NULL,Water,NULL,Water,NULL,Wetland
1593,Water,NULL,Water,NULL,Water,NULL,Bareland
1594,Water,NULL,Water,NULL,Water,NULL,Water
1595,Water,NULL,Water,NULL,Water,NULL,Forest
1596,Water,NULL,Water,Non_Water,Water,NULL,Grassland
1597,Water,NULL,Water,Non_Water,Water,NULL,Wetland
1598,Water,NULL,Water,Non_Water,Water,NULL,Bareland
1599,Water,NULL,Water,Non_Water,Water,NULL,Water
1600,Water,NULL,Water,Non_Water,Water,NULL,Forest
1601,Water,NULL,Water,Water,Water,NULL,Grassland
1602,Water,NULL,Water,Water,Water,NULL,Wetland
1603,Water,NULL,Water,Water,Water,NULL,Bareland
1604,Water,NULL,Water,Water,Water,NULL,Water
1605,Water,NULL,Water,Water,Water,NULL,Forest
1606,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1607,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1608,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1609,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1610,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water
1611,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1612,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1613,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1614,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1615,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1616,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1617,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1618,Water,NULL,Forest,Water,Non_Wetland,NULL,Bareland
1619,Water,NULL,Forest,Water,Non_Wetland,NULL,Water
1620,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest
1621,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1622,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1623,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1624,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1625,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
1626,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
1627,Water,Cropland,Wetland,Water,Wetland,NULL,Grassland
1628,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland
1629,Water,Cropland,Wetland,Water,Wetland,NULL,Bareland
1630,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water
1631,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1632,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1633,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1634,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
1635,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1636,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL
1637,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1638,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1639,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1640,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1641,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1642,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1643,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
1644,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1645,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1646,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1647,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1648,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
1649,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1650,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1651,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1652,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
1653,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1654,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1655,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
1656,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Water
1657,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
1658,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1659,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1660,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1661,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
1662,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1663,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1664,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
1665,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Water
1666,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
1667,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1668,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1669,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1670,Water,Wetland,Wetland,NULL,Wetland,NULL,Water
1671,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest
1672,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1673,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1674,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1675,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1676,Water,Wetland,Wetland,Water,Wetland,NULL,Grassland
1677,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland
1678,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland
1679,Water,Wetland,Wetland,Water,Wetland,NULL,Water
1680,Water,Wetland,Wetland,Water,Wetland,NULL,Forest
1681,Water,Wetland,Bareland,Water,Non_Wetland,NULL,Wetland
1682,Water,Wetland,Water,NULL,Water,NULL,Grassland
1683,Water,Wetland,Water,NULL,Water,NULL,Wetland
1684,Water,Wetland,Water,NULL,Water,NULL,Water
1685,Water,Wetland,Water,NULL,Water,NULL,Forest
1686,Water,Wetland,Water,Non_Water,Water,NULL,Grassland
1687,Water,Wetland,Water,Non_Water,Water,NULL,Wetland
1688,Water,Wetland,Water,Non_Water,Water,NULL,Water
1689,Water,Wetland,Water,Non_Water,Water,NULL,Forest
1690,Water,Wetland,Water,Water,Water,NULL,Grassland
1691,Water,Wetland,Water,Water,Water,NULL,Wetland
1692,Water,Wetland,Water,Water,Water,NULL,Water
1693,Water,Wetland,Water,Water,Water,NULL,Forest
1694,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1695,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1696,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1697,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1698,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1699,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1700,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1701,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1702,Water,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1703,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1704,Water,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
1705,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water
1706,Water,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1707,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland
1708,Water,Bareland,NULL,Water,Non_Wetland,NULL,Grassland
1709,Water,Bareland,NULL,Water,Non_Wetland,NULL,Wetland
1710,Water,Bareland,NULL,Water,Non_Wetland,NULL,Bareland
1711,Water,Bareland,NULL,Water,Non_Wetland,NULL,Water
1712,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1713,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1714,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1715,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1716,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1717,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1718,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1719,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1720,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1721,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1722,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland
1723,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1724,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1725,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
1726,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
1727,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
1728,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1729,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Water
1730,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
1731,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
1732,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Bareland
1733,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Water
1734,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Forest
1735,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Wetland
1736,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
1737,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
1738,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Water
1739,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1740,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Grassland
1741,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Wetland
1742,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
1743,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Water
1744,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Forest
1745,Water,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1746,Water,Bareland,Wetland,NULL,Wetland,NULL,Wetland
1747,Water,Bareland,Wetland,NULL,Wetland,NULL,Bareland
1748,Water,Bareland,Wetland,NULL,Wetland,NULL,Water
1749,Water,Bareland,Wetland,NULL,Wetland,NULL,Forest
1750,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1751,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
1752,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland
1753,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water
1754,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1755,Water,Bareland,Wetland,Water,Wetland,NULL,Grassland
1756,Water,Bareland,Wetland,Water,Wetland,NULL,Wetland
1757,Water,Bareland,Wetland,Water,Wetland,NULL,Bareland
1758,Water,Bareland,Wetland,Water,Wetland,NULL,Water
1759,Water,Bareland,Wetland,Water,Wetland,NULL,Forest
1760,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Forest
1761,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Grassland
1762,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Wetland
1763,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Bareland
1764,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Water
1765,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
1766,Water,Bareland,Water,Non_Water,Water,NULL,Grassland
1767,Water,Bareland,Water,Non_Water,Water,NULL,Wetland
1768,Water,Bareland,Water,Non_Water,Water,NULL,Bareland
1769,Water,Bareland,Water,Non_Water,Water,NULL,Water
1770,Water,Bareland,Water,Non_Water,Water,NULL,Forest
1771,Water,Bareland,Water,Water,Water,NULL,Grassland
1772,Water,Bareland,Water,Water,Water,NULL,Wetland
1773,Water,Bareland,Water,Water,Water,NULL,Bareland
1774,Water,Bareland,Water,Water,Water,NULL,Water
1775,Water,Bareland,Water,Water,Water,NULL,Forest
1776,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1777,Water,Bareland,Forest,Water,Non_Wetland,NULL,Grassland
1778,Water,Bareland,Forest,Water,Non_Wetland,NULL,Wetland
1779,Water,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
1780,Water,Bareland,Forest,Water,Non_Wetland,NULL,Water
1781,Water,Bareland,Forest,Water,Non_Wetland,NULL,Forest
1782,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1783,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1784,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1785,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1786,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
1787,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1788,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1789,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
1790,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
1791,Water,Built-up,Wetland,Water,Wetland,NULL,Grassland
1792,Water,Built-up,Wetland,Water,Wetland,NULL,Wetland
1793,Water,Built-up,Wetland,Water,Wetland,NULL,Forest
1794,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Forest
1795,Water,Built-up,Built-up,Water,Non_Wetland,NULL,Grassland
1796,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland
1797,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
1798,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
1799,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland
1800,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland
1801,Water,Water,NULL,Water,Non_Wetland,NULL,Bareland
1802,Water,Water,NULL,Water,Non_Wetland,NULL,Water
1803,Water,Water,NULL,Water,Non_Wetland,NULL,Forest
1804,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1805,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1806,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1807,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1808,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1809,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1810,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1811,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1812,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1813,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1814,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1815,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
1816,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1817,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water
1818,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1819,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1820,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
1821,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
1822,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water
1823,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1824,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1825,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1826,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
1827,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
1828,Water,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1829,Water,Water,Grassland,Water,Non_Wetland,NULL,Wetland
1830,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland
1831,Water,Water,Grassland,Water,Non_Wetland,NULL,Water
1832,Water,Water,Grassland,Water,Non_Wetland,NULL,Forest
1833,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1834,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1835,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
1836,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water
1837,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1838,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1839,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Cropland
1840,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1841,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1842,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
1843,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland
1844,Water,Water,Cropland,Water,Non_Wetland,NULL,Wetland
1845,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland
1846,Water,Water,Cropland,Water,Non_Wetland,NULL,Water
1847,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest
1848,Water,Water,Wetland,NULL,Wetland,NULL,Grassland
1849,Water,Water,Wetland,NULL,Wetland,NULL,Wetland
1850,Water,Water,Wetland,NULL,Wetland,NULL,Bareland
1851,Water,Water,Wetland,NULL,Wetland,NULL,Water
1852,Water,Water,Wetland,NULL,Wetland,NULL,Forest
1853,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1854,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1855,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1856,Water,Water,Wetland,Non_Water,Wetland,NULL,Water
1857,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest
1858,Water,Water,Wetland,Water,Wetland,NULL,Grassland
1859,Water,Water,Wetland,Water,Wetland,NULL,Cropland
1860,Water,Water,Wetland,Water,Wetland,NULL,Wetland
1861,Water,Water,Wetland,Water,Wetland,NULL,Bareland
1862,Water,Water,Wetland,Water,Wetland,NULL,Built-up
1863,Water,Water,Wetland,Water,Wetland,NULL,Water
1864,Water,Water,Wetland,Water,Wetland,NULL,Forest
1865,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
1866,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland
1867,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland
1868,Water,Water,Bareland,Water,Non_Wetland,NULL,Wetland
1869,Water,Water,Bareland,Water,Non_Wetland,NULL,Bareland
1870,Water,Water,Bareland,Water,Non_Wetland,NULL,Water
1871,Water,Water,Built-up,Water,Non_Wetland,NULL,Grassland
1872,Water,Water,Built-up,Water,Non_Wetland,NULL,Wetland
1873,Water,Water,Built-up,Water,Non_Wetland,NULL,Water
1874,Water,Water,Built-up,Water,Non_Wetland,NULL,Forest
1875,Water,Water,Water,NULL,Water,NULL,Grassland
1876,Water,Water,Water,NULL,Water,NULL,Wetland
1877,Water,Water,Water,NULL,Water,NULL,Bareland
1878,Water,Water,Water,NULL,Water,NULL,Water
1879,Water,Water,Water,NULL,Water,NULL,Forest
1880,Water,Water,Water,Non_Water,Water,NULL,Grassland
1881,Water,Water,Water,Non_Water,Water,NULL,Wetland
1882,Water,Water,Water,Non_Water,Water,NULL,Bareland
1883,Water,Water,Water,Non_Water,Water,NULL,Built-up
1884,Water,Water,Water,Non_Water,Water,NULL,Water
1885,Water,Water,Water,Non_Water,Water,NULL,Forest
1886,Water,Water,Water,Water,Water,NULL,Grassland
1887,Water,Water,Water,Water,Water,NULL,Wetland
1888,Water,Water,Water,Water,Water,NULL,Bareland
1889,Water,Water,Water,Water,Water,NULL,Water
1890,Water,Water,Water,Water,Water,NULL,Forest
1891,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1892,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1893,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1894,Water,Water,Forest,NULL,Non_Wetland,NULL,Water
1895,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest
1896,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1897,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1898,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1899,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1900,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland
1901,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland
1902,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland
1903,Water,Water,Forest,Water,Non_Wetland,NULL,Water
1904,Water,Water,Forest,Water,Non_Wetland,NULL,Forest
1905,Water,Forest,NULL,Water,Non_Wetland,NULL,Wetland
1906,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
1907,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1908,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1909,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
1910,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1911,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1912,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1913,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1914,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
1915,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
1916,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Water
1917,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
1918,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1919,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
1920,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1921,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1922,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
1923,Water,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
1924,Water,Forest,Grassland,Water,Non_Wetland,NULL,Forest
1925,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1926,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1927,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1928,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
1929,Water,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
