Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUJ_M_R
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Cropland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
415,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
416,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
442,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
443,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
444,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Bareland
445,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
446,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
447,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
448,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
449,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
450,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
451,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
452,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
453,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
454,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Bareland
455,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
456,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
457,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
458,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
459,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Bareland
460,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
461,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
462,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
463,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
464,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
465,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
466,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
467,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Cropland
468,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
469,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
470,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Cropland
471,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
472,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
473,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
474,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
475,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
476,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
477,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Grassland
478,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Water,Cropland
479,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
480,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
481,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
482,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
483,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
484,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
485,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
486,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
487,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
488,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
489,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
490,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
491,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
492,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
493,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
494,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
495,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
496,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
497,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
498,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
499,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
500,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
501,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
503,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
504,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
505,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
506,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
507,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
509,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
511,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
512,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
514,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
515,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
516,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
517,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
519,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
521,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
523,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
524,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
526,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
527,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
528,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
529,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
531,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
532,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
533,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
535,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
536,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
537,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
538,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
539,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
541,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
543,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
544,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
545,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
546,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
547,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
548,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
549,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
550,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
551,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
552,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
560,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
561,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
563,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
564,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
565,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
570,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
571,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
572,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
573,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
574,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
575,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
576,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
577,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
578,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
579,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
580,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
581,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
582,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
583,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
584,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
585,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
586,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
587,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
588,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
589,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
590,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
591,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
592,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
593,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
598,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
599,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
600,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
604,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
605,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
606,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
610,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
612,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
614,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
617,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
619,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
622,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
623,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
627,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
628,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
629,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
633,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
634,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
635,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
640,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
641,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
642,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
644,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
648,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
649,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
650,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
651,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
