Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R
331,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Water
332,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
333,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
334,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
335,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
336,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
337,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
338,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,NULL
339,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
340,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
341,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
342,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
343,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
344,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Cropland
345,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
346,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,NULL
347,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
348,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Bareland
349,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
350,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
351,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
352,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,NULL
353,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
354,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
355,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
356,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
357,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Bareland
358,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
359,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
360,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
361,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
362,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
363,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
364,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
365,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Cropland
366,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
367,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,NULL
368,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
369,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
370,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
371,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
372,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
373,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
374,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
375,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
376,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
377,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
378,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
379,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
380,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
381,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
382,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
383,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Bareland,Water
384,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
385,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Cropland
386,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
387,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
388,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
389,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
390,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
391,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
392,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
393,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
394,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
395,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Cropland
396,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
397,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
398,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
399,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
400,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
401,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
402,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
403,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
404,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Water
405,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,NULL
406,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
407,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
408,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
409,NULL,NULL,NULL,Water,Non_Wetland,NULL,Forest,Grassland
410,NULL,NULL,NULL,Water,Non_Wetland,NULL,Forest,Water
411,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
412,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
413,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
414,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
415,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
416,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Built-up
417,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
418,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
419,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
420,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
421,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
422,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
423,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
424,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
425,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
426,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
427,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
428,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
429,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
430,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
431,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
432,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
433,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Bareland
434,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
435,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
436,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
437,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
438,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
439,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
440,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
441,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
442,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Bareland
443,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
444,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
445,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
446,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
447,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
448,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
449,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
450,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Cropland
451,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Water
452,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,NULL
453,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
454,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Cropland
455,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Bareland
456,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
457,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
458,NULL,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Wetland
459,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,NULL
460,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
461,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Cropland
462,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
463,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Water
464,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,NULL
465,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
466,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
467,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
468,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,NULL
469,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
470,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
471,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
472,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,NULL
473,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
474,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
475,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
476,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
477,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
478,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
479,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
480,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
481,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
482,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
483,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
484,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
485,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
486,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
487,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
488,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
489,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Bareland
490,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
491,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Grassland
492,NULL,NULL,NULL,Water,Non_Wetland,Forest,Water,Water
493,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
494,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
499,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
500,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
501,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
502,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
507,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
508,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
509,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
510,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
515,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
516,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
517,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
522,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
523,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
524,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
527,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
528,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
532,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
533,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
534,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
535,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Water
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
658,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
659,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
660,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
661,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
662,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
663,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
664,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
665,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
