Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPU_M_R
343,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
344,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
345,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
346,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
347,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
348,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
349,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
350,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
351,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
352,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
353,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
354,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
355,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
356,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
357,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
358,NULL,Built-up,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Built-up
359,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
360,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
361,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
362,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
363,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
364,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
365,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
366,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
367,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
368,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
369,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
370,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
371,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
372,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
373,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
374,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
375,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
376,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
377,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
378,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
379,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
380,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
381,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
382,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
383,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
384,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
385,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
386,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
387,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
388,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
389,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
390,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
391,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
392,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
393,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Built-up
394,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
395,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
396,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
397,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
398,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
399,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
400,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
401,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
402,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
403,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
404,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
405,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
406,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
407,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
408,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
409,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
410,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
411,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
412,NULL,Water,Water,Water,Water,NULL,NULL,Cropland
413,NULL,Water,Water,Water,Water,NULL,NULL,Water
414,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
415,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
416,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
417,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
418,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
419,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
420,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
421,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
422,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
423,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
424,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
425,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
426,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
427,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
428,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
429,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
430,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
431,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
432,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
433,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
434,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
435,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
436,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
437,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
438,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
439,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
440,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
441,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
442,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
443,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
444,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
445,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
446,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
447,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
448,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
450,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
451,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
452,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
453,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
454,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
455,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
456,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
457,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
458,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
459,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
460,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
461,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
462,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
463,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
464,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
465,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
466,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
467,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
468,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
469,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
470,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
471,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
472,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
473,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
474,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
475,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
476,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
477,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
478,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
479,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
480,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
481,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
482,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
483,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
484,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
485,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
486,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
487,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
488,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
489,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
490,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
491,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
492,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
493,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
494,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
495,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
496,NULL,Forest,Water,NULL,Water,NULL,NULL,Cropland
497,NULL,Forest,Water,NULL,Water,NULL,NULL,Wetland
498,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
499,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
500,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
501,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Water
502,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
503,NULL,Forest,Water,Water,Water,NULL,NULL,NULL
504,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
505,NULL,Forest,Water,Water,Water,NULL,NULL,Cropland
506,NULL,Forest,Water,Water,Water,NULL,NULL,Water
507,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
508,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
509,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
510,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
511,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
512,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
513,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
514,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
515,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
516,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
517,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
518,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
519,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
520,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
521,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
522,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
523,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
524,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
525,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
526,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
527,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
528,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
529,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
530,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
531,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
532,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
533,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
534,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
535,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
536,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
537,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
538,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
539,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
540,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
541,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
542,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
543,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
544,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
545,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
546,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
547,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
548,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
549,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
550,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
551,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
552,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
553,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
554,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
555,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
556,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
557,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
558,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
559,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
560,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
561,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
562,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
563,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
564,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
565,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
566,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
567,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
568,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
569,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
570,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
571,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
572,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
573,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
574,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
575,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
576,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
577,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
578,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
579,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
580,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
581,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
582,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
583,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
584,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
585,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
586,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
587,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
588,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
589,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
590,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
591,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
592,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
593,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
594,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
595,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
596,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
597,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
598,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
599,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
600,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
601,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
602,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
603,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
604,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
605,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
606,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
607,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
608,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
609,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
610,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
611,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
612,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
613,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
614,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
615,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
616,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
617,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
618,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
619,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
620,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
621,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
622,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
623,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
624,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
625,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
626,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
627,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
628,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
629,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
630,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
631,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
632,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
633,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
634,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
635,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
636,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
637,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
638,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
639,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
640,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
641,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
642,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
643,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
644,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
645,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
646,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
647,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
648,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
649,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
650,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
651,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
652,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
653,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
654,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
655,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
656,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
657,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
658,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
659,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
660,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
661,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
662,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
663,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
664,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
665,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
666,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
667,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
668,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
669,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
670,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
671,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
672,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
673,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
674,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
675,Grassland,Cropland,Water,Water,Water,NULL,NULL,Wetland
676,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
677,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
678,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
679,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
680,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
681,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
682,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
683,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
684,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
685,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
686,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
687,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
688,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
689,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
690,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
691,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
692,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
693,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
