Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHJ_M_R
331,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Forest,Cropland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
