Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KDA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KDA_M_R
1322,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1324,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1325,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1326,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1327,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1328,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1329,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1330,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1331,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1332,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1333,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1334,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1335,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1336,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1338,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1339,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1340,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1341,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1342,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1343,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1344,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1345,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1346,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1347,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1348,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1349,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1350,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1351,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1352,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1353,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1354,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1355,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1356,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1359,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1360,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1362,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1363,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1364,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1365,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1366,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1367,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1369,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1370,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1371,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1372,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1374,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1375,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1376,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1377,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1379,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1380,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1381,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1383,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1384,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1385,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1386,Forest,Water,Water,Water,Water,NULL,NULL,Water
1387,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1388,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1389,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1390,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1391,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1392,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1393,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1395,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1396,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1397,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1398,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1399,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1401,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1402,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1403,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1404,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1405,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
