Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGK_M_R
331,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
