Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LED_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LED_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LED_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LED_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LED_M_R
1358,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1359,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1360,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1361,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1362,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1363,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1364,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1365,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1366,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1367,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1368,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1369,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1370,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1371,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1372,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1374,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1375,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1376,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1377,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1378,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1379,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1380,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1381,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1382,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1383,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1384,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1385,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1386,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1387,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1388,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1389,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1390,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1391,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1392,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1393,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1394,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1395,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1396,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1397,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1398,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1399,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1400,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1401,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1402,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1403,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1404,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1405,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1406,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1407,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1408,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1409,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1410,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1411,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1412,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1413,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1414,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1415,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1416,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1417,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1418,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1419,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1420,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1421,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1422,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1423,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1424,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1425,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1426,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1427,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1428,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1429,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1430,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1431,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1432,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1433,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1434,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1435,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1436,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1437,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1438,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1439,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1440,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1441,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1442,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1443,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1444,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1445,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1446,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1447,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1448,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1449,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1450,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1451,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1452,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1453,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1454,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1455,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1456,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
1457,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1458,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1459,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1460,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1461,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1462,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1463,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1464,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1465,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1466,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1467,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1468,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1469,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1470,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1471,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1472,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1473,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1474,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1475,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1476,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1477,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1478,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1480,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1481,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1482,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1483,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1484,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1485,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1486,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1487,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1488,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1489,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1490,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1491,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1492,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1493,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1494,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1495,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1496,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1497,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1498,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1499,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1500,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1501,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1502,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1503,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1504,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1505,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1506,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1507,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1508,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1509,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1510,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1511,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1512,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1513,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1514,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1515,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1516,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1517,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1518,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1519,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1520,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1521,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1522,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1523,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1524,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1525,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1526,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1527,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1528,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1529,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1530,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1531,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1532,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1533,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1534,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1535,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1536,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1537,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1538,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1539,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1540,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1541,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1542,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1543,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1544,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1545,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1546,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1547,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1548,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1549,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1550,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1551,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1552,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1553,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1554,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1555,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1556,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1557,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1558,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1559,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1560,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1561,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1562,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1563,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1564,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1565,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1566,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1567,Water,Water,Water,NULL,Water,NULL,NULL,Water
1568,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1569,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1570,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1571,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1572,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1573,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1574,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1575,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1576,Water,Water,Water,Water,Water,NULL,NULL,Water
1577,Water,Water,Water,Water,Water,NULL,NULL,Forest
1578,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1579,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1580,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1581,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1582,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1583,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1584,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1585,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1586,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1587,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1588,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1589,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1590,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1591,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1592,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1593,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1594,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1595,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1596,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1597,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1598,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1599,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1600,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1601,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1602,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1603,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1604,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1605,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1606,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1607,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1608,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1609,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1610,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1611,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1612,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1613,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1614,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1615,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1616,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1617,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1618,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1619,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1620,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1621,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1622,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1623,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1624,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1625,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1626,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1627,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1628,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1629,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1630,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1631,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1632,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1633,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1634,Water,Forest,Water,NULL,Water,NULL,NULL,NULL
1635,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1636,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
1637,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1638,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1639,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1640,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1641,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1642,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1643,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1644,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1645,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1646,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1647,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1648,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1649,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1650,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1651,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1652,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1653,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1654,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1655,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1656,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1657,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1658,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1659,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1660,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1661,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1662,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1663,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1664,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1665,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1666,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1667,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1668,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1669,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1670,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1671,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1672,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1673,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1674,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1675,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1676,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1677,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1678,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1679,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1680,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1681,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1682,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1683,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1684,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
1685,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
1686,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
1687,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1688,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
1689,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
1690,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
1691,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1692,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1693,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1694,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1695,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1696,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1697,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1698,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1699,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
