Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQR_M_R
325,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
326,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
327,NULL,NULL,Water,Water,Water,Bareland,Bareland,Forest
328,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
329,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
330,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
331,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
332,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
333,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
334,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
335,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
336,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
337,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
338,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
339,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
340,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
341,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
342,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
343,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
344,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
345,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
346,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
347,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
348,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
349,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
351,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
353,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
354,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
355,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
356,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
358,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
359,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
360,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
361,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
362,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
363,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
364,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
365,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
366,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
367,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
368,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
369,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
370,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
371,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
372,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
373,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
374,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
375,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
376,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
377,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
378,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
379,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
380,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
381,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
382,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
383,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
384,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
385,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
386,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
387,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
388,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
389,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
390,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
391,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
392,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
393,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
394,NULL,Cropland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
395,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
396,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
397,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
398,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
399,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
400,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
401,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
402,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
403,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
404,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
405,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
406,NULL,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
407,NULL,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
408,NULL,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
409,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
411,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
412,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
413,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
414,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
415,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
416,NULL,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Water
417,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
418,NULL,Cropland,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
419,NULL,Cropland,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
420,NULL,Cropland,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
421,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
422,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
423,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
424,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
425,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
426,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
427,NULL,Cropland,Water,Water,Water,Bareland,Grassland,Grassland
428,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
429,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
430,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
431,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
432,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
433,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
434,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
435,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
436,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
437,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
438,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
439,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
440,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
441,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
442,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
443,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
444,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
445,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
446,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
447,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
448,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
449,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
450,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Water
451,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
452,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
453,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
454,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
455,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
456,NULL,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
457,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
458,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
459,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
460,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
461,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
462,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
463,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
464,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
465,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
466,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
467,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
468,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Bareland
469,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
470,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
471,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Water
472,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
473,NULL,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
474,NULL,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
475,NULL,Wetland,Water,Non_Water,Water,Bareland,Bareland,Grassland
476,NULL,Wetland,Water,Non_Water,Water,Bareland,Bareland,Bareland
477,NULL,Wetland,Water,Water,Water,Bareland,Bareland,Forest
478,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
479,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
480,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
481,NULL,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
482,NULL,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
483,NULL,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
484,NULL,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
485,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
486,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
487,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
488,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
489,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
490,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
491,NULL,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
492,NULL,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
493,NULL,Bareland,Wetland,Water,Wetland,Grassland,Water,Forest
494,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
495,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
496,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
497,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
498,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
499,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Forest,Grassland
500,NULL,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
501,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
502,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
503,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
504,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
505,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
506,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
507,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
508,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
509,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
510,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
511,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
512,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
513,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
514,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
515,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
516,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
517,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
518,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
519,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
520,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
521,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
522,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
523,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
524,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
525,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
526,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
527,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
528,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
529,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
530,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
531,NULL,Built-up,Wetland,Water,Wetland,Grassland,Water,Grassland
532,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
533,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
534,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
535,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
536,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
537,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
538,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
539,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
540,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
541,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
542,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
543,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
544,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
545,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
546,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
547,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
548,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
549,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
550,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
551,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
552,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
553,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
554,NULL,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
555,NULL,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
556,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
557,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
558,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
559,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
560,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
561,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
562,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
563,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
564,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
565,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
566,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
567,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
568,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
569,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
570,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
571,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
572,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
573,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
574,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
575,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
576,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
577,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
578,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
579,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
580,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
581,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
582,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
583,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
584,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
585,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
586,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
587,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
588,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
589,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
590,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
591,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
592,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
593,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
594,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
595,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
596,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
597,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
598,NULL,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
599,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
600,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
601,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
602,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
603,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
604,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
605,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
606,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
607,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
608,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
609,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Water
610,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
611,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
612,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
613,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
614,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
615,NULL,Water,Water,NULL,Water,Bareland,Bareland,Forest
616,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
617,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
618,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
619,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
620,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
621,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
622,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
623,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
624,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
625,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
626,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
627,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
628,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
629,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
630,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
631,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
632,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
633,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
634,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
635,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
636,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
637,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
638,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
639,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
640,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
641,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
642,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
643,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
644,NULL,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
645,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
646,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
647,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
648,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
649,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
650,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
651,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
652,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
653,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
654,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
655,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
656,NULL,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
657,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
658,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
659,NULL,Forest,Water,NULL,Water,Bareland,Bareland,Forest
660,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
661,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
