Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYR_M_R
325,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Cropland
326,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
327,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
328,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
329,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
330,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
331,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
332,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
333,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
334,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,NULL,NULL
335,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,NULL,Grassland
336,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,NULL
337,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
338,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
339,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
340,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
341,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
342,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
343,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
344,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
345,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
346,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
347,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
348,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
349,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
350,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
351,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
352,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
353,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
354,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
355,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
356,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
357,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
358,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
359,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
360,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
361,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
362,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
363,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
364,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
365,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
366,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
367,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
368,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
369,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
370,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
371,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
372,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
373,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
374,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
375,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
376,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
377,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
378,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
379,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
380,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
381,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
382,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
383,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
384,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
385,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
386,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
387,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
388,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
389,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
390,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
391,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
392,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
393,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
394,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
395,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
396,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
397,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
398,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
399,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
400,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
401,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
402,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
403,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
404,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
405,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
406,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
407,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
408,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,NULL
409,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
410,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
411,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
412,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
413,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
414,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
415,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
416,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
417,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
418,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
419,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
420,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
421,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
422,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
423,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
424,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
425,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
426,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Bareland
427,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
428,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
429,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
430,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
431,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
432,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
433,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
434,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
435,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
436,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
437,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
438,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
439,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
440,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
441,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
442,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
443,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
444,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
445,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
446,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
447,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
448,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
449,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
450,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
451,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
452,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
453,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
454,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
455,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
456,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
457,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
458,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
459,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
460,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
461,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
462,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
463,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
464,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
465,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
466,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
467,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
468,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
469,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
470,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
471,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
472,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
473,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
474,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
475,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
476,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
477,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
478,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
479,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
480,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
481,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
482,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
483,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
484,NULL,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
485,NULL,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
486,NULL,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
487,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
488,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
489,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
490,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
491,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
492,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
493,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
494,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
495,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
496,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
497,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
498,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
499,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
500,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
501,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
502,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
503,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
504,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
505,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,NULL
506,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
507,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
508,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
509,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
510,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
511,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
512,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
513,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
514,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
515,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
516,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,NULL
517,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
518,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
519,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,NULL
520,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
521,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
522,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
523,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
524,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
525,NULL,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
526,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Water
527,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
528,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
529,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
530,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
531,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
532,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
533,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
534,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
535,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
536,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
537,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
538,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
539,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
540,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
541,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
542,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
543,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
544,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
545,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
546,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
547,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
548,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
549,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
550,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
551,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
552,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
553,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
554,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
555,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
556,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
557,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
558,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
559,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
560,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
561,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Water
562,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
563,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,NULL
564,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
565,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
566,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Water
567,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
568,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
569,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
570,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
571,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
572,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
573,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
574,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
575,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
576,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
577,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
578,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
579,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
580,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
581,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
582,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Grassland
583,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Bareland,Grassland
584,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
585,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
586,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
587,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
588,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
589,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
590,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
591,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Water
592,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
593,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
594,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
595,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
596,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
597,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
598,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
599,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
600,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
601,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
602,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Cropland
603,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
604,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
605,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
606,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
607,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
608,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
609,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
610,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
611,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
612,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
613,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
614,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
615,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
616,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
617,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
618,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
619,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
620,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
621,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
622,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
623,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
624,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
625,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
626,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
627,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
628,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
629,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
630,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
631,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
632,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
633,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
634,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
636,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
637,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
638,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
639,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
640,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
641,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
642,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
643,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
644,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
645,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
646,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
647,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
648,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
649,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
650,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
651,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
652,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
653,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
654,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
655,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
656,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
657,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
658,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
659,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
660,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
661,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
