Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPS_M_R
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Built-up
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Built-up
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
542,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
543,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
544,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
545,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
546,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
547,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
548,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
549,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
550,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
551,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
552,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
553,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Built-up
554,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
555,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
556,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
557,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
558,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
559,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
560,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
561,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
562,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
563,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
564,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
565,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
566,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
567,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
568,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Built-up,Built-up
569,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,NULL
570,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
571,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
572,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
573,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
574,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
575,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
576,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
577,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
578,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
579,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
580,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
581,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
582,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
583,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
584,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
585,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
586,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
587,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
588,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
589,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
590,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
591,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Cropland
592,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
593,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
594,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
595,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
596,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
597,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
598,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
599,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
600,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Bareland
601,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
602,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
603,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
604,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
605,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
606,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Bareland
607,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Built-up
608,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
609,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
610,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
611,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
612,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
613,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
614,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
615,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
616,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
617,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
618,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
619,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
620,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
621,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
622,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
623,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
624,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
625,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
626,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
627,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
628,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
629,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
630,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
631,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
632,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
633,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
634,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
635,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
636,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Bareland
637,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Built-up
638,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
639,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
640,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
641,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
642,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
643,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
644,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
645,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
646,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
647,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
648,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
649,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
650,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
651,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
652,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
653,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
