Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R
343,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
344,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
345,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
346,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
347,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
348,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
349,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
350,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
351,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
352,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
353,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
354,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
355,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
356,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
357,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
358,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
359,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
360,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
361,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
362,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
363,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
364,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
365,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
366,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
367,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
368,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
369,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
370,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
371,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
372,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
373,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
374,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
375,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
376,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
377,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
378,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
379,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
380,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
381,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Water
382,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
383,NULL,Forest,Water,Water,Water,NULL,NULL,Cropland
384,NULL,Forest,Water,Water,Water,NULL,NULL,Water
385,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
386,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
387,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
388,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
389,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
390,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
391,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
392,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
393,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
394,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
395,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
396,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
397,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
398,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
399,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
400,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
401,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
402,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
403,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
404,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
405,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
406,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
407,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
408,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
409,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
410,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
411,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
412,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
413,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
414,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
415,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
416,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
417,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
418,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
419,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
420,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
421,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
422,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
423,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
424,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
425,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
426,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
427,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
428,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
429,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
430,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
431,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
432,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
433,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
434,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
435,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
436,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
437,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
438,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
439,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
440,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
441,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
442,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
443,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
444,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
445,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
446,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
447,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
448,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
449,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
450,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
451,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
452,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
453,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
454,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
455,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
456,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
457,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
458,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
459,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
460,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
461,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
462,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
463,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
464,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
465,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
466,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
467,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
468,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
469,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
470,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
471,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
472,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
473,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
474,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
475,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
476,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
477,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
478,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
479,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
480,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
481,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
482,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
483,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
484,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
485,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
486,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
487,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
488,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
489,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
490,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
491,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
492,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
493,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
494,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
495,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
496,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
497,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
498,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
499,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
500,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
501,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
502,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
503,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
504,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
505,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
506,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
507,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
508,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
509,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
510,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
511,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
512,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
513,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
514,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
515,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
516,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
517,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
518,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
519,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
520,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
521,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
522,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
523,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
524,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
525,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
526,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
527,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
528,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
529,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
530,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
531,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
532,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
533,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
534,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
535,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
536,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
537,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
538,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
539,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
540,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
541,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
542,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
543,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
544,Grassland,NULL,Water,Water,Water,NULL,NULL,NULL
545,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
546,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
547,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
548,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
549,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
550,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
551,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
552,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
553,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
554,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
555,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
556,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
557,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
558,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
559,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
560,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
561,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
562,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
563,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
564,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
565,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
566,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
567,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
568,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
569,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
570,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
571,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
572,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
573,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
574,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
575,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
576,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
577,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
578,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
579,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
580,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
581,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
582,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
583,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
584,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
585,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
586,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
587,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
588,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
589,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
590,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
591,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
592,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
593,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
594,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
595,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
596,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
597,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
598,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
599,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
600,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
601,Grassland,Cropland,Water,Water,Water,NULL,NULL,Water
602,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
603,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
604,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
605,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
606,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
607,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
608,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
609,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
610,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
611,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
612,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
613,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
614,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
615,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
616,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
617,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
618,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
619,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
620,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
621,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
622,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
623,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
624,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
625,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
626,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
627,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
628,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
629,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
630,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
631,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
632,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
633,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
634,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
635,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
636,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
637,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
638,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
639,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
640,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
641,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
642,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
643,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
644,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
645,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
646,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
647,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
648,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
649,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
650,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
651,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
652,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
653,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
654,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
655,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
656,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
657,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
658,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
659,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
660,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
661,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
662,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
663,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
664,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
665,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
666,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
667,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
668,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
669,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
670,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
671,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
672,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
673,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
674,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
675,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
676,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
677,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
678,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
679,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
680,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Water
681,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Forest
682,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
683,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
684,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
685,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
686,Grassland,Wetland,Water,Water,Water,NULL,NULL,NULL
687,Grassland,Wetland,Water,Water,Water,NULL,NULL,Grassland
