Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R
1272,Wetland,NULL,Wetland,Non_Water,Wetland,Water
1273,Wetland,NULL,Wetland,Water,Wetland,NULL
1274,Wetland,NULL,Wetland,Water,Wetland,Wetland
1275,Wetland,NULL,Wetland,Water,Wetland,Bareland
1276,Wetland,NULL,Wetland,Water,Wetland,Water
1277,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL
1278,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1279,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland
1280,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1281,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1282,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
1283,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
1284,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1285,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1286,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1287,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water
1288,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1289,Wetland,NULL,Bareland,Water,Non_Wetland,NULL
1290,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1291,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1292,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland
1293,Wetland,NULL,Bareland,Water,Non_Wetland,Water
1294,Wetland,NULL,Bareland,Water,Non_Wetland,Forest
1295,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL
1296,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
1297,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
1298,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest
1299,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1300,Wetland,NULL,Built-up,Water,Non_Wetland,NULL
1301,Wetland,NULL,Water,NULL,Water,Grassland
1302,Wetland,NULL,Water,NULL,Water,Bareland
1303,Wetland,NULL,Water,Non_Water,Water,Wetland
1304,Wetland,NULL,Water,Non_Water,Water,Bareland
1305,Wetland,NULL,Water,Water,Water,NULL
1306,Wetland,NULL,Water,Water,Water,Grassland
1307,Wetland,NULL,Water,Water,Water,Bareland
1308,Wetland,NULL,Water,Water,Water,Water
1309,Wetland,NULL,Forest,NULL,Non_Wetland,NULL
1310,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1311,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1312,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland
1313,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1314,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL
1315,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1316,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
1317,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest
1318,Wetland,NULL,Forest,Water,Non_Wetland,NULL
1319,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1320,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1321,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1322,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1323,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1324,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1325,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water
1326,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1327,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1328,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1329,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1330,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1331,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1332,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1333,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL
1334,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland
1335,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water
1336,Wetland,Cropland,Shrubland,Water,Non_Wetland,Forest
1337,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL
1338,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL
1339,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1340,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1341,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1342,Wetland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1343,Wetland,Cropland,Cropland,NULL,Non_Wetland,Water
1344,Wetland,Cropland,Cropland,NULL,Non_Wetland,Forest
1345,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1346,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1347,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1348,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1349,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland
1350,Wetland,Cropland,Wetland,Non_Water,Wetland,Water
1351,Wetland,Cropland,Wetland,Non_Water,Wetland,Forest
1352,Wetland,Cropland,Wetland,Water,Wetland,Cropland
1353,Wetland,Cropland,Wetland,Water,Wetland,Water
1354,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL
1355,Wetland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1356,Wetland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1357,Wetland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1358,Wetland,Cropland,Bareland,NULL,Non_Wetland,Water
1359,Wetland,Cropland,Bareland,NULL,Non_Wetland,Forest
1360,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1361,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1362,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1363,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1364,Wetland,Cropland,Water,NULL,Water,NULL
1365,Wetland,Cropland,Water,NULL,Water,Wetland
1366,Wetland,Cropland,Water,NULL,Water,Water
1367,Wetland,Cropland,Water,Non_Water,Water,NULL
1368,Wetland,Cropland,Water,Non_Water,Water,Wetland
1369,Wetland,Cropland,Water,Non_Water,Water,Water
1370,Wetland,Cropland,Water,Water,Water,Grassland
1371,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL
1372,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland
1373,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland
1374,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland
1375,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland
1376,Wetland,Cropland,Forest,NULL,Non_Wetland,Water
1377,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest
1378,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL
1379,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1380,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1381,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1382,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Water
1383,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Forest
1384,Wetland,Cropland,Forest,Water,Non_Wetland,Forest
1385,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL
1386,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1387,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
1388,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL
1389,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL
1390,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL
1391,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1392,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL
1393,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1394,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1395,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
1396,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL
1397,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1398,Wetland,Wetland,Water,Non_Water,Water,NULL
1399,Wetland,Wetland,Water,Water,Water,Bareland
1400,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
1401,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1402,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL
1403,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1404,Wetland,Bareland,Cropland,NULL,Non_Wetland,Water
1405,Wetland,Bareland,Bareland,NULL,Non_Wetland,NULL
1406,Wetland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1407,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL
1408,Wetland,Bareland,Forest,NULL,Non_Wetland,Wetland
1409,Wetland,Bareland,Forest,Non_Water,Non_Wetland,NULL
1410,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1411,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1412,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1413,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1414,Wetland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1415,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL
1416,Wetland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1417,Wetland,Built-up,Cropland,NULL,Non_Wetland,Wetland
1418,Wetland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1419,Wetland,Built-up,Cropland,NULL,Non_Wetland,Water
1420,Wetland,Built-up,Cropland,NULL,Non_Wetland,Forest
1421,Wetland,Built-up,Bareland,NULL,Non_Wetland,NULL
1422,Wetland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1423,Wetland,Built-up,Bareland,NULL,Non_Wetland,Wetland
1424,Wetland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1425,Wetland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1426,Wetland,Built-up,Bareland,NULL,Non_Wetland,Water
1427,Wetland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1428,Wetland,Built-up,Bareland,Non_Water,Non_Wetland,Water
1429,Wetland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1430,Wetland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1431,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL
1432,Wetland,Built-up,Forest,NULL,Non_Wetland,Grassland
1433,Wetland,Built-up,Forest,NULL,Non_Wetland,Wetland
1434,Wetland,Built-up,Forest,NULL,Non_Wetland,Bareland
1435,Wetland,Built-up,Forest,NULL,Non_Wetland,Forest
1436,Wetland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1437,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL
1438,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1439,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1440,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1441,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland
1442,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1443,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water
1444,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1445,Wetland,Water,Shrubland,Water,Non_Wetland,NULL
1446,Wetland,Water,Cropland,NULL,Non_Wetland,NULL
1447,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland
1448,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland
1449,Wetland,Water,Cropland,NULL,Non_Wetland,Built-up
1450,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
1451,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest
1452,Wetland,Water,Wetland,NULL,Wetland,Wetland
1453,Wetland,Water,Wetland,Non_Water,Wetland,NULL
1454,Wetland,Water,Wetland,Non_Water,Wetland,Cropland
1455,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1456,Wetland,Water,Wetland,Water,Wetland,Wetland
1457,Wetland,Water,Wetland,Water,Wetland,Bareland
1458,Wetland,Water,Wetland,Water,Wetland,Water
1459,Wetland,Water,Bareland,NULL,Non_Wetland,NULL
1460,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1461,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1462,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL
1463,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1464,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1465,Wetland,Water,Bareland,Water,Non_Wetland,NULL
1466,Wetland,Water,Bareland,Water,Non_Wetland,Bareland
1467,Wetland,Water,Built-up,NULL,Non_Wetland,NULL
1468,Wetland,Water,Water,Water,Water,Water
1469,Wetland,Water,Forest,NULL,Non_Wetland,NULL
1470,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1471,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1472,Wetland,Water,Forest,NULL,Non_Wetland,Water
1473,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL
1474,Wetland,Water,Forest,Non_Water,Non_Wetland,Cropland
1475,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1476,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest
1477,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL
1478,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1479,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1480,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
1481,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
1482,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
1483,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland
1484,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
1485,Wetland,Forest,Wetland,Water,Wetland,Water
1486,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL
1487,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1488,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland
1489,Wetland,Forest,Bareland,Water,Non_Wetland,Water
1490,Wetland,Forest,Forest,NULL,Non_Wetland,NULL
1491,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1492,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
1493,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1494,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1495,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1496,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1497,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland
1498,Bareland,NULL,NULL,Water,Non_Wetland,Bareland
1499,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1500,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1501,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1502,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1503,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1504,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1505,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1506,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1507,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1508,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1509,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1510,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1511,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1512,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1513,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1514,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL
1515,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1516,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
1517,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1518,Bareland,NULL,Shrubland,Water,Non_Wetland,Built-up
1519,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1520,Bareland,NULL,Shrubland,Water,Non_Wetland,Forest
1521,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1522,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1523,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1524,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1525,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1526,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1527,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1528,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
1529,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1530,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1531,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1532,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
1533,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1534,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1535,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1536,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1537,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1538,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1539,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1540,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1541,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1542,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1543,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
1544,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1545,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL
1546,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1547,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1548,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1549,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
1550,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1551,Bareland,NULL,Cropland,Water,Non_Wetland,NULL
1552,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1553,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1554,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1555,Bareland,NULL,Cropland,Water,Non_Wetland,Water
1556,Bareland,NULL,Cropland,Water,Non_Wetland,Forest
1557,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1558,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1559,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1560,Bareland,NULL,Wetland,NULL,Wetland,Water
1561,Bareland,NULL,Wetland,Non_Water,Wetland,NULL
1562,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1563,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1564,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1565,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
1566,Bareland,NULL,Wetland,Water,Wetland,NULL
1567,Bareland,NULL,Wetland,Water,Wetland,Grassland
1568,Bareland,NULL,Wetland,Water,Wetland,Wetland
1569,Bareland,NULL,Wetland,Water,Wetland,Bareland
1570,Bareland,NULL,Wetland,Water,Wetland,Water
1571,Bareland,NULL,Wetland,Water,Wetland,Forest
1572,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1573,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1574,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1575,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1576,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1577,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1578,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1579,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1580,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1581,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1582,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1583,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1584,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Built-up
1585,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1586,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1587,Bareland,NULL,Bareland,Water,Non_Wetland,NULL
1588,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1589,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1590,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1591,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1592,Bareland,NULL,Bareland,Water,Non_Wetland,Built-up
1593,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1594,Bareland,NULL,Bareland,Water,Non_Wetland,Forest
1595,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1596,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1597,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1598,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1599,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1600,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1601,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1602,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1603,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1604,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up
1605,Bareland,NULL,Built-up,Water,Non_Wetland,NULL
1606,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1607,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1608,Bareland,NULL,Water,NULL,Water,NULL
1609,Bareland,NULL,Water,NULL,Water,Grassland
1610,Bareland,NULL,Water,NULL,Water,Cropland
1611,Bareland,NULL,Water,NULL,Water,Bareland
1612,Bareland,NULL,Water,NULL,Water,Water
1613,Bareland,NULL,Water,NULL,Water,Forest
1614,Bareland,NULL,Water,Non_Water,Water,Grassland
1615,Bareland,NULL,Water,Non_Water,Water,Bareland
1616,Bareland,NULL,Water,Water,Water,NULL
1617,Bareland,NULL,Water,Water,Water,Grassland
1618,Bareland,NULL,Water,Water,Water,Cropland
1619,Bareland,NULL,Water,Water,Water,Wetland
1620,Bareland,NULL,Water,Water,Water,Bareland
1621,Bareland,NULL,Water,Water,Water,Water
1622,Bareland,NULL,Water,Water,Water,Forest
1623,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1624,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1625,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1626,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1627,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1628,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1629,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1630,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL
1631,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1632,Bareland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1633,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1634,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest
1635,Bareland,NULL,Forest,Water,Non_Wetland,Bareland
1636,Bareland,NULL,Forest,Water,Non_Wetland,Water
1637,Bareland,NULL,Forest,Water,Non_Wetland,Forest
1638,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1639,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1640,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1641,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1642,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1643,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1644,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water
1645,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1646,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1647,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1648,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1649,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1650,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1651,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water
1652,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1653,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL
1654,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1655,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland
1656,Bareland,Cropland,Shrubland,Water,Non_Wetland,Water
1657,Bareland,Cropland,Shrubland,Water,Non_Wetland,Forest
1658,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1659,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1660,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1661,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1662,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1663,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1664,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water
1665,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1666,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL
1667,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1668,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1669,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1670,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL
1671,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
1672,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1673,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1674,Bareland,Cropland,Grassland,Water,Non_Wetland,Water
1675,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1676,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1677,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1678,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1679,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1680,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1681,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water
1682,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1683,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1684,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
