Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R
1371,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1372,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1373,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1374,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1375,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1376,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1377,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1378,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1379,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1380,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1381,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1382,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1383,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1384,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1385,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1386,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1387,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1388,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1389,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1390,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1391,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1392,Wetland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1393,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1394,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1395,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1396,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1397,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1398,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1399,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1400,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1401,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1402,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1403,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1405,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1407,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1409,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1410,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1411,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1412,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1413,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1414,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1415,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1416,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1417,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1418,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1419,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1420,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1421,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1422,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1423,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1424,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1425,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1426,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1427,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1428,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1429,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1430,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1431,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1432,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1433,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1434,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1435,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1436,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1437,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1438,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1439,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1440,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1441,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1442,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1443,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1444,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1445,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1446,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1447,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1448,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1449,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1450,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1451,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1452,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1453,Wetland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1454,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1455,Wetland,Built-up,Water,Water,Water,NULL,NULL,Forest
1456,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1457,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1458,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1459,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1460,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1461,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1462,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1463,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1464,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1465,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1466,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1467,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1468,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1469,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1470,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1471,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1472,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1473,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1474,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1475,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1476,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1477,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1478,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1479,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1480,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1481,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1482,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1483,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1484,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1485,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1486,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1487,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1489,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1490,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1491,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1492,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1493,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1494,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1495,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1496,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1497,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1498,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1499,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1500,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1501,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1502,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1503,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1504,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1505,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1506,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1507,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1508,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1509,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1510,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1511,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1512,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1513,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1514,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1515,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1516,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1517,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1518,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1519,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1520,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1521,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1522,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1523,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1524,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1525,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1526,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1527,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1528,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1529,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1530,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1531,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1532,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1533,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1534,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1535,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1536,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1537,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1538,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1539,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1540,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1541,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1542,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1543,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1544,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1545,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1546,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1547,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1548,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1549,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1550,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1551,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1552,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1553,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1554,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1555,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1556,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1557,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1558,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1559,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1560,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1561,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1562,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1563,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1564,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1565,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1566,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1567,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1568,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1569,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1570,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1571,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1572,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1573,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1574,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1575,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1576,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1577,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1578,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1579,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1580,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1581,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1582,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1583,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1584,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1585,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1586,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1587,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1588,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1589,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1590,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1591,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1592,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1593,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1594,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1595,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1596,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1597,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1598,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1599,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1600,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1601,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1602,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1603,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1604,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1605,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1606,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1607,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1608,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1609,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1610,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1611,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1612,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1613,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1614,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1615,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1616,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1617,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1618,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1619,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1620,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1621,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1622,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1623,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1624,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1625,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1626,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1627,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1628,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1629,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1630,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1631,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1632,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1633,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1634,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1635,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1636,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1637,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1638,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1639,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1640,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1641,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1642,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1643,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1644,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1645,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1646,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1647,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1648,Bareland,Wetland,Water,Water,Water,NULL,NULL,Forest
1649,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1650,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1651,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1652,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1653,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1654,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1655,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1656,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1657,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1658,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1659,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1660,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1661,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1662,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1663,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1664,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1665,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1666,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1667,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1668,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1669,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1670,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1671,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1672,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1673,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1674,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1675,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1676,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1677,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1678,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1679,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1680,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1681,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1682,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1683,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1684,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1685,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1686,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1687,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1688,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1689,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1690,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1691,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1692,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1693,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1694,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1695,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1696,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1697,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1698,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1699,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1700,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1701,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1702,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1703,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1704,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1705,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1706,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1707,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1708,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1709,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1710,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1711,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1712,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1713,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
