Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTJ_M_R
5005,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
5006,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
5007,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5008,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5009,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5010,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5011,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
5012,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5013,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
5014,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5015,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
5016,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
5017,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5018,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5019,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
5020,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5021,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5022,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
5023,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5024,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5025,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5026,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5027,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
5028,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
5029,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
5030,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
5031,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
5032,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5033,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
5034,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5035,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5036,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
5037,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5038,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5039,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
5040,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
5041,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
5042,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
5043,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
5044,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5045,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
5046,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
5047,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
5048,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5049,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
5050,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5051,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5052,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5053,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
5054,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5055,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5056,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5057,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5058,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5059,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5060,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5061,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5062,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5063,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5064,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5065,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5066,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
5067,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5068,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5069,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5070,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5071,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
5072,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5073,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5074,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5075,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5076,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5077,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5078,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5079,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5080,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
5081,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5082,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5083,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
5084,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5085,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5086,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
5087,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5088,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
5089,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5090,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5091,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
5092,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5093,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
5094,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
5095,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
5096,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5097,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
5098,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
5099,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5100,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
5101,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
5102,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
5103,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
5104,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
5105,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
5106,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
5107,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5108,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
5109,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
5110,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
5111,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
5112,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
5113,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
5114,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
5115,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
5116,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
5117,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
5118,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
5119,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5120,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
5121,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
5122,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5123,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
5124,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5125,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5126,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5127,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5128,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5129,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5130,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5131,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5132,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5133,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5134,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5135,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5136,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
5137,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5138,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
5139,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5140,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5141,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5142,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5143,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
5144,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
5145,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5146,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5147,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
5148,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
5149,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
5150,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5151,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
5152,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
5153,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5154,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5155,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
5156,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
5157,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
5158,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
5159,Forest,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
5160,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
5161,Forest,Water,Water,NULL,Water,NULL,Grassland,Water
5162,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
5163,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
5164,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
5165,Forest,Water,Water,NULL,Water,NULL,Water,Water
5166,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5167,Forest,Water,Water,NULL,Water,NULL,Forest,Water
5168,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
5169,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
5170,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
5171,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
5172,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
5173,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
5174,Forest,Water,Water,NULL,Water,Grassland,Water,Water
5175,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
5176,Forest,Water,Water,NULL,Water,Grassland,Forest,Built-up
5177,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
5178,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
5179,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
5180,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
5181,Forest,Water,Water,NULL,Water,Wetland,Water,Water
5182,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
5183,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
5184,Forest,Water,Water,NULL,Water,Bareland,Grassland,Bareland
5185,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
5186,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
5187,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
5188,Forest,Water,Water,NULL,Water,Bareland,Forest,Bareland
5189,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
5190,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
5191,Forest,Water,Water,NULL,Water,Water,Grassland,Wetland
5192,Forest,Water,Water,NULL,Water,Water,Grassland,Bareland
5193,Forest,Water,Water,NULL,Water,Water,Grassland,Water
5194,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
5195,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
5196,Forest,Water,Water,NULL,Water,Water,Wetland,Bareland
5197,Forest,Water,Water,NULL,Water,Water,Wetland,Water
5198,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
5199,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
5200,Forest,Water,Water,NULL,Water,Water,Water,Grassland
5201,Forest,Water,Water,NULL,Water,Water,Water,Wetland
5202,Forest,Water,Water,NULL,Water,Water,Water,Water
5203,Forest,Water,Water,NULL,Water,Water,Water,Forest
5204,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
5205,Forest,Water,Water,NULL,Water,Water,Forest,Bareland
5206,Forest,Water,Water,NULL,Water,Water,Forest,Built-up
5207,Forest,Water,Water,NULL,Water,Water,Forest,Water
5208,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5209,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
5210,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
5211,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
5212,Forest,Water,Water,NULL,Water,Forest,Water,Water
5213,Forest,Water,Water,NULL,Water,Forest,Water,Forest
5214,Forest,Water,Water,NULL,Water,Forest,Forest,Water
5215,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
5216,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
5217,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
5218,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
5219,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
5220,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
5221,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
5222,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
5223,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
5224,Forest,Water,Water,Non_Water,Water,Grassland,Water,Wetland
5225,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
5226,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
5227,Forest,Water,Water,Non_Water,Water,Water,Grassland,Grassland
5228,Forest,Water,Water,Non_Water,Water,Water,Grassland,Wetland
5229,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
5230,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
5231,Forest,Water,Water,Non_Water,Water,Water,Water,Water
5232,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
5233,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
5234,Forest,Water,Water,Non_Water,Water,Forest,Grassland,Forest
5235,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
5236,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
5237,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
5238,Forest,Water,Water,Water,Water,NULL,Wetland,Water
5239,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
5240,Forest,Water,Water,Water,Water,NULL,Water,Water
5241,Forest,Water,Water,Water,Water,NULL,Water,Forest
5242,Forest,Water,Water,Water,Water,NULL,Forest,Water
5243,Forest,Water,Water,Water,Water,Grassland,NULL,Grassland
5244,Forest,Water,Water,Water,Water,Grassland,Grassland,Water
5245,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
5246,Forest,Water,Water,Water,Water,Grassland,Water,Water
5247,Forest,Water,Water,Water,Water,Grassland,Water,Forest
5248,Forest,Water,Water,Water,Water,Wetland,Grassland,Water
5249,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5250,Forest,Water,Water,Water,Water,Bareland,Grassland,Water
5251,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
5252,Forest,Water,Water,Water,Water,Bareland,Forest,Water
5253,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
5254,Forest,Water,Water,Water,Water,Water,Grassland,Bareland
5255,Forest,Water,Water,Water,Water,Water,Grassland,Forest
5256,Forest,Water,Water,Water,Water,Water,Wetland,Bareland
5257,Forest,Water,Water,Water,Water,Water,Wetland,Water
5258,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5259,Forest,Water,Water,Water,Water,Water,Water,Wetland
5260,Forest,Water,Water,Water,Water,Water,Water,Water
5261,Forest,Water,Water,Water,Water,Water,Water,Forest
5262,Forest,Water,Water,Water,Water,Water,Forest,Water
5263,Forest,Water,Water,Water,Water,Water,Forest,Forest
5264,Forest,Water,Water,Water,Water,Forest,Wetland,Water
5265,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5266,Forest,Water,Water,Water,Water,Forest,Water,Forest
5267,Forest,Water,Water,Water,Water,Forest,Forest,Water
5268,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5269,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5270,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
5271,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5272,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5273,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5274,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5275,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5276,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5277,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5278,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5279,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5280,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5281,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5282,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5283,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5284,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5285,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5286,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5287,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5288,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
5289,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5290,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5291,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5292,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
5293,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5294,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5295,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5296,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5297,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5298,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5299,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5300,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
5301,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5302,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5303,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5304,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5305,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5306,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5307,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
5308,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5309,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5310,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5311,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5312,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5313,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5314,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5315,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5316,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
5317,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5318,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5319,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5320,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
5321,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5322,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5323,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5324,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5325,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5326,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5327,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5328,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
5329,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5330,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5331,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5332,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5333,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5334,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
5335,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5336,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5337,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5338,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5339,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5340,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
5341,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5342,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5343,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5344,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
5345,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
5346,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5347,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
5348,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5349,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5350,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5351,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5352,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5353,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5354,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
5355,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
5356,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
5357,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5358,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5359,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
5360,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5361,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
5362,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5363,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
5364,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5365,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
5366,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
5367,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
5368,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5369,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
5370,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
5371,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5372,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5373,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
5374,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5375,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5376,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5377,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
5378,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5379,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5380,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5381,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
