Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MET_M_R
2960,Forest,Water,Water,NULL,Water,NULL,Bareland,Water
2961,Forest,Water,Water,NULL,Water,NULL,Bareland,Forest
2962,Forest,Water,Water,NULL,Water,NULL,Water,Water
2963,Forest,Water,Water,NULL,Water,NULL,Water,Forest
2964,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
2965,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
2966,Forest,Water,Water,NULL,Water,Grassland,Bareland,Forest
2967,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
2968,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
2969,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
2970,Forest,Water,Water,NULL,Water,Wetland,Bareland,Water
2971,Forest,Water,Water,NULL,Water,Wetland,Bareland,Forest
2972,Forest,Water,Water,NULL,Water,Wetland,Water,Water
2973,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
2974,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
2975,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
2976,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
2977,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
2978,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
2979,Forest,Water,Water,NULL,Water,Bareland,Bareland,Bareland
2980,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
2981,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
2982,Forest,Water,Water,NULL,Water,Bareland,Water,Water
2983,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
2984,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
2985,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
2986,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
2987,Forest,Water,Water,NULL,Water,Water,Wetland,Water
2988,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
2989,Forest,Water,Water,NULL,Water,Water,Bareland,Grassland
2990,Forest,Water,Water,NULL,Water,Water,Bareland,Water
2991,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
2992,Forest,Water,Water,NULL,Water,Water,Water,Water
2993,Forest,Water,Water,NULL,Water,Water,Water,Forest
2994,Forest,Water,Water,NULL,Water,Water,Forest,Water
2995,Forest,Water,Water,NULL,Water,Water,Forest,Forest
2996,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
2997,Forest,Water,Water,NULL,Water,Forest,Bareland,Water
2998,Forest,Water,Water,NULL,Water,Forest,Bareland,Forest
2999,Forest,Water,Water,NULL,Water,Forest,Water,Water
3000,Forest,Water,Water,NULL,Water,Forest,Water,Forest
3001,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
3002,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
3003,Forest,Water,Water,Non_Water,Water,NULL,Bareland,Water
3004,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
3005,Forest,Water,Water,Non_Water,Water,NULL,Forest,Water
3006,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
3007,Forest,Water,Water,Non_Water,Water,Wetland,Bareland,Forest
3008,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
3009,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
3010,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
3011,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Water
3012,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
3013,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
3014,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
3015,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
3016,Forest,Water,Water,Non_Water,Water,Water,Bareland,Water
3017,Forest,Water,Water,Non_Water,Water,Water,Bareland,Forest
3018,Forest,Water,Water,Non_Water,Water,Water,Water,Water
3019,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
3020,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
3021,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
3022,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
3023,Forest,Water,Water,Water,Water,NULL,Wetland,Water
3024,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
3025,Forest,Water,Water,Water,Water,NULL,Bareland,Grassland
3026,Forest,Water,Water,Water,Water,NULL,Bareland,Water
3027,Forest,Water,Water,Water,Water,NULL,Bareland,Forest
3028,Forest,Water,Water,Water,Water,NULL,Water,Water
3029,Forest,Water,Water,Water,Water,NULL,Water,Forest
3030,Forest,Water,Water,Water,Water,NULL,Forest,Forest
3031,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
3032,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
3033,Forest,Water,Water,Water,Water,Wetland,Bareland,Water
3034,Forest,Water,Water,Water,Water,Wetland,Bareland,Forest
3035,Forest,Water,Water,Water,Water,Wetland,Water,Water
3036,Forest,Water,Water,Water,Water,Wetland,Water,Forest
3037,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
3038,Forest,Water,Water,Water,Water,Bareland,Wetland,Grassland
3039,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
3040,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
3041,Forest,Water,Water,Water,Water,Bareland,Bareland,Grassland
3042,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
3043,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
3044,Forest,Water,Water,Water,Water,Bareland,Water,Water
3045,Forest,Water,Water,Water,Water,Bareland,Water,Forest
3046,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
3047,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
3048,Forest,Water,Water,Water,Water,Water,Wetland,Water
3049,Forest,Water,Water,Water,Water,Water,Wetland,Forest
3050,Forest,Water,Water,Water,Water,Water,Bareland,Grassland
3051,Forest,Water,Water,Water,Water,Water,Bareland,Water
3052,Forest,Water,Water,Water,Water,Water,Bareland,Forest
3053,Forest,Water,Water,Water,Water,Water,Water,Water
3054,Forest,Water,Water,Water,Water,Water,Water,Forest
3055,Forest,Water,Water,Water,Water,Water,Forest,Grassland
3056,Forest,Water,Water,Water,Water,Water,Forest,Water
3057,Forest,Water,Water,Water,Water,Water,Forest,Forest
3058,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
3059,Forest,Water,Water,Water,Water,Forest,Bareland,Water
3060,Forest,Water,Water,Water,Water,Forest,Bareland,Forest
3061,Forest,Water,Water,Water,Water,Forest,Forest,Water
3062,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3063,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
3064,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3065,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3066,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
3067,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Water
3068,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3069,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3070,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3071,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
3072,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3073,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3074,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3075,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3076,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3077,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3078,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3079,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3080,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3081,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3082,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
3083,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
3084,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3085,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3086,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3087,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3088,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
3089,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3090,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3091,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
3092,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3093,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
3094,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3095,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3096,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3097,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3098,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3099,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
3100,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3101,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
3102,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3103,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3104,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3105,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
3106,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3107,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3108,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
3109,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
3110,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
3111,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3112,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3113,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3114,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3115,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3116,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3117,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3118,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
3119,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
3120,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3121,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3122,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
3123,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3124,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3125,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3126,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Water
3127,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
3128,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3129,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3130,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3131,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3132,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Water
3133,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3134,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3135,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
3136,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
3137,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3138,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
3139,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3140,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
3141,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3142,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3143,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
3144,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
3145,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3146,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3147,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3148,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3149,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Water
3150,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
3151,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
3152,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3153,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3154,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3155,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Grassland
3156,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Water
3157,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Forest
3158,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
3159,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3160,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
3161,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3162,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
3163,Forest,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
3164,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3165,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3166,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3167,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
3168,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Water
3169,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
3170,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
3171,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
3172,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
3173,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
3174,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
3175,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
3176,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
3177,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
3178,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
3179,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
3180,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
3181,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
3182,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3183,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3184,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3185,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
3186,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
3187,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
3188,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3189,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3190,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
3191,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3192,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3193,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3194,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Water
3195,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
3196,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
3197,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3198,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3199,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,Bareland,Forest
3200,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3201,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3202,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3203,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3204,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3205,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3206,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3207,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3208,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3209,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3210,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3211,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3212,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3213,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3214,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3215,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3216,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3217,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3218,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3219,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3220,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
3221,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3222,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
3223,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3224,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3225,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
3226,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3227,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3228,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
3229,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3230,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3231,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3232,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3233,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3234,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3235,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3236,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
3237,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3238,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
3239,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Water
3240,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3241,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3242,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3243,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3244,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3245,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3246,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3247,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3248,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3249,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3250,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3251,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3252,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
3253,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3254,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3255,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3256,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3257,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3258,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3259,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
3260,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3261,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3262,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3263,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
3264,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3265,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
3266,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3267,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3268,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
3269,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3270,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
3271,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
3272,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
3273,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3274,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
3275,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
3276,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
3277,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
3278,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3279,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3280,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
3281,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3282,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Water
3283,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Forest
3284,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
3285,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3286,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3287,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3288,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
3289,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3290,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3291,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3292,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3293,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3294,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3295,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3296,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3297,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3298,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3299,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3300,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3301,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3302,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
3303,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3304,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3305,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3306,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3307,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3308,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3309,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3310,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3311,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3312,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3313,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3314,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3315,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3316,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3317,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3318,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3319,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3320,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3321,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3322,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
3323,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
