Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUD_M_R
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Built-up
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Built-up
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Built-up
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Wetland
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Cropland
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
533,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
534,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
535,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
536,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
537,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
538,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
539,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
540,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
541,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
542,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
543,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Cropland
544,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
545,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Bareland
546,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
547,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
548,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
549,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Wetland
550,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
551,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Built-up
552,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
553,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
554,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
555,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
556,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
557,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
558,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
559,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
560,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
561,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Built-up
562,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
563,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
564,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Cropland
565,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
566,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
567,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Wetland
568,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
569,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
570,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
571,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
572,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
573,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
574,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
575,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
576,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
577,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Wetland
578,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
579,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Wetland
580,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
581,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
582,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Wetland
583,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
584,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
585,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
586,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
587,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
588,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
589,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
590,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
591,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
592,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
593,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Wetland
594,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Grassland
595,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Wetland
596,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Wetland,Grassland
597,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Wetland,Wetland
598,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Wetland,Water
599,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
600,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
601,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
602,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
603,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
604,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
605,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
606,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
607,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
608,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
609,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Cropland
610,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
611,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
612,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
613,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
614,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
615,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
616,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
617,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
618,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
619,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
620,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
621,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
622,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
623,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
624,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
625,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
626,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
627,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
628,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
629,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
630,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
631,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
632,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
633,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
634,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
635,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
636,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
637,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
638,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
639,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
640,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
641,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
642,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
643,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
644,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
645,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
646,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
647,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
648,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
649,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
650,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
651,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
652,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
653,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
654,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
655,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
656,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
657,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
658,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
659,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
660,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
