Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R
1330,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1331,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1332,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1333,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1334,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1335,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1336,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1337,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1338,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1339,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1340,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1341,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1342,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1343,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1344,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1345,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1346,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
1347,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1348,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1349,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1350,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1351,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1352,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1353,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1354,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1355,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1356,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1357,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1358,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1359,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1360,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1361,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1362,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1363,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1364,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1365,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1366,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1367,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1368,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1369,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1370,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1371,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1372,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1373,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1374,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1375,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1376,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1377,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1378,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1379,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1380,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1381,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1382,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1383,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1384,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1385,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1386,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1387,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1388,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1389,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1390,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1391,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1392,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1393,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1394,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1395,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1396,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1397,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1398,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1399,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1400,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1401,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1402,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1403,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1404,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1405,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1406,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1407,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1408,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1409,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Built-up
1410,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1411,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1412,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1413,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1414,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1415,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1416,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1417,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1418,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1419,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1420,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1421,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1422,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1423,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1424,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1425,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1426,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1427,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1428,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1429,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1430,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1431,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1432,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1433,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1434,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1435,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1436,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1437,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1438,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1439,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1440,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1441,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1442,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1443,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1444,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1445,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
1446,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1447,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1448,Water,NULL,Water,Water,Water,NULL,NULL,Water
1449,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1450,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1451,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1452,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1453,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1454,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1455,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1456,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1457,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1458,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1459,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1460,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1461,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1462,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1463,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1464,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1465,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1466,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1467,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1468,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1469,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1470,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1471,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1472,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1473,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1474,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1475,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1476,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1477,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1478,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1479,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1480,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1481,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1482,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1483,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1484,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1485,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1486,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1487,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1488,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1489,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1490,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1491,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1492,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1493,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1494,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1495,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1496,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1497,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1498,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1499,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1500,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1501,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1502,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1503,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1504,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1505,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1507,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1508,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1509,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1510,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1511,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1512,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1513,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1514,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1515,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1516,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1518,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1519,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1520,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1521,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1522,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1523,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1524,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1525,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1526,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1527,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1528,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1529,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1530,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1531,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1532,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1533,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1534,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1535,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1536,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1537,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1538,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1539,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1540,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1541,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1542,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1543,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1544,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1545,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1546,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1547,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1548,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1549,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1550,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1551,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1552,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1553,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1554,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1555,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1556,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1557,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1558,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1559,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1560,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1561,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1562,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1563,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1564,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1565,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1566,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1567,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1568,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1569,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1570,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1571,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1572,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1573,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1574,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1575,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1576,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1577,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1578,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1579,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1580,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1581,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1582,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1583,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1584,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1585,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1586,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1587,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1588,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1589,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1590,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1591,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1592,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1593,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1594,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1595,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1596,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1597,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1598,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1599,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1600,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1601,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1603,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1604,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1605,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1606,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1607,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1608,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1609,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1610,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1611,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1612,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1613,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1614,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1615,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1616,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1617,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1618,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1619,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1620,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1621,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1622,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1623,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1624,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1625,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1626,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1627,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1628,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1629,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1630,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1631,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1632,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1633,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1634,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1635,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1636,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1637,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1638,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1639,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1640,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1641,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1642,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1643,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1644,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1645,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1646,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1647,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1648,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1649,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1650,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1651,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1652,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1653,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1654,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1655,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1656,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1657,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1658,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
1659,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1660,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1661,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1662,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1663,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1664,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1665,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1666,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1667,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1668,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1669,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1670,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1671,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1672,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1673,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1674,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1675,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1676,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1677,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1678,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1679,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1680,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
