Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHT_M_R
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Built-up
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Cropland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Shrubland,Grassland
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Shrubland,Forest
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
530,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Built-up
531,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
532,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
533,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
534,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
535,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Bareland
536,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Forest
537,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
538,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
539,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
540,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
541,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Built-up
542,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
543,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
544,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
545,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
546,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
547,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
548,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
549,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
550,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
551,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
552,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
553,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
554,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
555,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
556,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
557,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
558,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
559,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Shrubland,Grassland
560,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
561,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
562,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
563,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Water
564,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Bareland,Grassland
565,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
566,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
567,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
568,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
569,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
570,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
571,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
572,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
573,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
574,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Bareland
575,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
576,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
577,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
578,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
579,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
580,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
581,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
582,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
583,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
584,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
585,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
586,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
587,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
588,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
589,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
590,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
591,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
592,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
593,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
594,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Bareland
595,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
596,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
597,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
598,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
599,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
600,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
601,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
602,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
603,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
604,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
605,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
606,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
607,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
608,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
609,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
610,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
611,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
612,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
613,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
614,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
615,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
616,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
617,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
618,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
619,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
620,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
621,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
622,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
623,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
624,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
625,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
626,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
627,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
628,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
629,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
630,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
631,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
632,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
633,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
634,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
635,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
636,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
637,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
638,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
639,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
640,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
641,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
642,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
643,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
644,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Bareland
645,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
646,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
647,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
648,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
649,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
