Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXG_M_R
1367,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1368,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1369,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1370,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1371,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1372,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1373,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1374,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1375,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1376,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1377,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1378,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1379,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1380,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1381,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1382,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1383,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1384,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1385,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1387,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1388,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1389,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1390,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1391,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1392,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1393,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1394,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1395,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1396,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1397,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1398,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1399,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1400,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1401,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1402,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1403,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1404,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1405,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1406,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1407,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1408,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1409,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1410,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1411,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1412,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1413,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1414,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1415,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Wetland
1416,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
1417,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1418,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1419,Bareland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1420,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1421,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1422,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1423,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1424,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1425,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1426,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1427,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1428,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1429,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1430,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1431,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1432,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1433,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1434,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1435,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1436,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1437,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1438,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1439,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1440,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1441,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1442,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1443,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1444,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1445,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1446,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1447,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1448,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1449,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1450,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1451,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1452,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1453,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1454,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1455,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1456,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1457,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1458,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1459,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1460,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1461,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1462,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1463,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1464,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1465,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1466,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1467,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1468,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1469,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1470,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1471,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1472,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1473,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1474,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1475,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1476,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1477,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1478,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1479,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1480,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1481,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1482,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1483,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1484,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1485,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1486,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1488,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1489,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1490,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1491,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1492,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1493,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1494,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1495,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1496,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1497,Bareland,Water,Wetland,Water,NULL,NULL,NULL,Bareland
1498,Bareland,Water,Wetland,Water,NULL,NULL,NULL,Water
1499,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1500,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1501,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1502,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1503,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1504,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1505,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1506,Bareland,Water,Water,Water,NULL,NULL,NULL,Grassland
1507,Bareland,Water,Water,Water,NULL,NULL,NULL,Wetland
1508,Bareland,Water,Water,Water,NULL,NULL,NULL,Bareland
1509,Bareland,Water,Water,Water,NULL,NULL,NULL,Water
1510,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
1511,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1512,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1513,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1514,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1515,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1516,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1517,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1518,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1519,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1520,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1521,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1522,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1523,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1524,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1525,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1526,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1527,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1528,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1529,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1530,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1531,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1532,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1533,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1534,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1535,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1536,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1537,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1538,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1539,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1540,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1541,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1542,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1543,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1544,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1545,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1546,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1547,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1548,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1549,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1550,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1551,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1552,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1553,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1554,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1555,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1556,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1557,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1558,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1559,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1560,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1561,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1562,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1563,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1564,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1565,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1566,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1567,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1568,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1569,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1570,Water,NULL,Water,NULL,NULL,NULL,NULL,NULL
1571,Water,NULL,Water,NULL,NULL,NULL,NULL,Water
1572,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1573,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1574,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1575,Water,NULL,Water,Water,NULL,NULL,NULL,Wetland
1576,Water,NULL,Water,Water,NULL,NULL,NULL,Water
1577,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1578,Water,NULL,Water,Water,Water,NULL,NULL,Water
1579,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1580,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1581,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1582,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1583,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1584,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1585,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1586,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1587,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1588,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1589,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1590,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1591,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1592,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1593,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1594,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1595,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1596,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1597,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1598,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1599,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1600,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1601,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1602,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1603,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1604,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1605,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1606,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1607,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1608,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1609,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1610,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1611,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1612,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1613,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1614,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1615,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1616,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1617,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1618,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1619,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1620,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1621,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1622,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1623,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1624,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1625,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1626,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1627,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1628,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1629,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1630,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1631,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1632,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1633,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1634,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1635,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1636,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1637,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1638,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1639,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1640,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1641,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1642,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1643,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1644,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1645,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1646,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1647,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1648,Water,Wetland,Water,Water,NULL,NULL,NULL,Wetland
1649,Water,Wetland,Water,Water,NULL,NULL,NULL,Water
1650,Water,Wetland,Water,Water,NULL,NULL,NULL,Forest
1651,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1652,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1653,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1654,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1655,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1656,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1657,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1658,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1659,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1660,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1661,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1662,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1663,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1664,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1665,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1666,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1667,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1668,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1669,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1670,Water,Bareland,Water,Water,NULL,NULL,NULL,Wetland
1671,Water,Bareland,Water,Water,NULL,NULL,NULL,Water
1672,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1673,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1674,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1675,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1676,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1677,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1678,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1679,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1680,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1681,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1682,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1683,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1684,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1685,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1686,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1687,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1688,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1689,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1690,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1691,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1692,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1693,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1694,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1695,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1696,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1697,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1698,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1699,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1700,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1701,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1702,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1703,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1704,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1705,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1706,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1707,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1708,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1709,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
