Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEF_M_R
1391,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
1392,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1393,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1394,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1395,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1396,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1397,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1398,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1399,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1400,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1401,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1402,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1403,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1404,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1405,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1406,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1407,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1408,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1409,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1410,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1411,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1412,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1413,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1414,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1415,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1416,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1417,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1418,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1419,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1420,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1421,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1422,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1423,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1424,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1425,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1426,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1427,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1428,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1429,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1430,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
1431,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1432,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1433,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1434,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1435,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1436,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1437,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1438,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1439,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1440,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1441,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1442,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
1443,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1444,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1445,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1446,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1447,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1448,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1450,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1451,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1452,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1453,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1454,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1455,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1456,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1457,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1458,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1459,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1460,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1461,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1462,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1463,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1464,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1465,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1466,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
