Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWK_M_R
5330,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
5331,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Grassland
5332,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Wetland
5333,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
5334,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Grassland
5335,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Wetland
5336,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
5337,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest,Grassland
5338,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest,Water
5339,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
5340,Forest,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5341,Forest,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Forest
5342,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
5343,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
5344,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5345,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5346,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Bareland
5347,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
5348,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5349,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5350,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5351,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
5352,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
5353,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
5354,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
5355,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Forest
5356,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Wetland
5357,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Wetland
5358,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
5359,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Grassland
5360,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Forest
5361,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5362,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
5363,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
5364,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
5365,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Wetland
5366,Forest,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Grassland
5367,Forest,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Wetland
5368,Forest,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Built-up
5369,Forest,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Forest
5370,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
5371,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
5372,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
5373,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Grassland
5374,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Wetland
5375,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
5376,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Grassland
5377,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5378,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Water
5379,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
5380,Forest,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
5381,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
5382,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Grassland
5383,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Wetland
5384,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
5385,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Wetland
5386,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
5387,Forest,Built-up,Wetland,Non_Water,NULL,NULL,NULL,Forest
5388,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5389,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5390,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5391,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
5392,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
5393,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5394,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
5395,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5396,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
5397,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5398,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
5399,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5400,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Built-up,Bareland
5401,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5402,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
5403,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Cropland
5404,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
5405,Forest,Built-up,Wetland,Water,Wetland,NULL,Built-up,Grassland
5406,Forest,Built-up,Wetland,Water,Wetland,NULL,Built-up,Forest
5407,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Grassland
5408,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Built-up
5409,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Forest
5410,Forest,Built-up,Wetland,Water,Wetland,Grassland,NULL,Grassland
5411,Forest,Built-up,Wetland,Water,Wetland,Grassland,Bareland,Grassland
5412,Forest,Built-up,Wetland,Water,Wetland,Wetland,NULL,Wetland
5413,Forest,Built-up,Wetland,Water,Wetland,Bareland,NULL,Grassland
5414,Forest,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Grassland
5415,Forest,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Grassland
5416,Forest,Built-up,Wetland,Water,Wetland,Water,NULL,Water
5417,Forest,Built-up,Wetland,Water,Wetland,Forest,NULL,Wetland
5418,Forest,Built-up,Wetland,Water,Wetland,Forest,Wetland,Wetland
5419,Forest,Built-up,Wetland,Water,Wetland,Forest,Water,Wetland
5420,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
5421,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
5422,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
5423,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5424,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5425,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5426,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
5427,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5428,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5429,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
5430,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5431,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
5432,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
5433,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
5434,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
5435,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
5436,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
5437,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
5438,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5439,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5440,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5441,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5442,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
5443,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5444,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5445,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5446,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5447,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5448,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
5449,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
5450,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
5451,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5452,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5453,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5454,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5455,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Wetland
5456,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
5457,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
5458,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
5459,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
5460,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
5461,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5462,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5463,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
5464,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
5465,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
5466,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,Bareland,Grassland
5467,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up,Grassland
5468,Forest,Built-up,Built-up,Water,Non_Wetland,Grassland,NULL,Grassland
5469,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
5470,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
5471,Forest,Built-up,Water,NULL,NULL,NULL,Water,Water
5472,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
5473,Forest,Built-up,Water,NULL,Water,NULL,Water,Forest
5474,Forest,Built-up,Water,NULL,Water,Built-up,NULL,Grassland
5475,Forest,Built-up,Water,Water,NULL,NULL,Built-up,Forest
5476,Forest,Built-up,Water,Water,NULL,Forest,Water,Forest
5477,Forest,Built-up,Water,Water,Water,NULL,NULL,Wetland
5478,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
5479,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
5480,Forest,Built-up,Water,Water,Water,NULL,Water,Forest
5481,Forest,Built-up,Water,Water,Water,Wetland,Water,Water
5482,Forest,Built-up,Water,Water,Water,Forest,Water,Wetland
5483,Forest,Built-up,Water,Water,Water,Forest,Water,Forest
5484,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5485,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5486,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5487,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
5488,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
5489,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5490,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5491,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5492,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
5493,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5494,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5495,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5496,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
5497,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
5498,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5499,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
5500,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5501,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5502,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5503,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5504,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5505,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5506,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5507,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5508,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
5509,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5510,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
5511,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5512,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
5513,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5514,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5515,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5516,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
5517,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
5518,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5519,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
5520,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5521,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5522,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5523,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
5524,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
5525,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
5526,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
5527,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
5528,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
5529,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
5530,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
5531,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5532,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5533,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5534,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5535,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
5536,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5537,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5538,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
5539,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
5540,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5541,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5542,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5543,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
5544,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
5545,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5546,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5547,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5548,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
5549,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5550,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5551,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5552,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
5553,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5554,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5555,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5556,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5557,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5558,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
5559,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5560,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
5561,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
5562,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5563,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5564,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5565,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
5566,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
5567,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
5568,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Wetland
5569,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
5570,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5571,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5572,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5573,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
5574,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5575,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
5576,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
5577,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
5578,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
5579,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
5580,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5581,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5582,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
5583,Forest,Water,Wetland,NULL,NULL,NULL,NULL,Wetland
5584,Forest,Water,Wetland,NULL,NULL,NULL,NULL,Water
5585,Forest,Water,Wetland,NULL,NULL,NULL,Water,Forest
5586,Forest,Water,Wetland,NULL,NULL,NULL,Forest,Grassland
5587,Forest,Water,Wetland,NULL,NULL,Water,NULL,Water
5588,Forest,Water,Wetland,NULL,NULL,Forest,Water,Forest
5589,Forest,Water,Wetland,NULL,NULL,Forest,Forest,Forest
5590,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
5591,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
5592,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
5593,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
5594,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5595,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5596,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5597,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Grassland
5598,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
5599,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
5600,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
5601,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
5602,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5603,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
5604,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
5605,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
5606,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5607,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
5608,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
5609,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5610,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
5611,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5612,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
5613,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
5614,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5615,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5616,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
5617,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
5618,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
5619,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
5620,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Wetland
5621,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Bareland
5622,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5623,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
5624,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5625,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
5626,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5627,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
5628,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
5629,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
5630,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
5631,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5632,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5633,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5634,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
5635,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
5636,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
5637,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
5638,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Wetland
5639,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
5640,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
5641,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5642,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5643,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
5644,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
5645,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
5646,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5647,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
5648,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5649,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5650,Forest,Water,Wetland,Non_Water,NULL,Bareland,Water,Wetland
5651,Forest,Water,Wetland,Non_Water,NULL,Forest,Forest,Water
5652,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5653,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5654,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
5655,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5656,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5657,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5658,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5659,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5660,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5661,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
5662,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5663,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
5664,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5665,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5666,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5667,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5668,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5669,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5670,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
5671,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5672,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
5673,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
5674,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
5675,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5676,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
