Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMS_M_R
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Cropland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Cropland
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Cropland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Cropland
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
598,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
599,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
600,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
601,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
602,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
603,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
604,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
605,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
606,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
607,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
608,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
609,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
610,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
611,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
612,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
613,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
614,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
615,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
616,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
617,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
618,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
619,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
620,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
621,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
622,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
623,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
624,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
625,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
626,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Cropland
627,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
628,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Wetland
629,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Water
630,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
631,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
632,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
633,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
634,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
635,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
636,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
637,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
638,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
639,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
640,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
641,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
642,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
643,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
644,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
645,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
646,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
647,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
648,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
649,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
650,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
651,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
652,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
653,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
654,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
