Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFS_M_R
13397,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
13398,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
13399,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
13400,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
13401,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
13402,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
13403,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
13404,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
13405,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Cropland
13406,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
13407,Forest,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Forest
13408,Forest,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Forest
13409,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
13410,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
13411,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
13412,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
13413,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
13414,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
13415,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
13416,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
13417,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
13418,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
13419,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
13420,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
13421,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
13422,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
13423,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
13424,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
13425,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
13426,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
13427,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
13428,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
13429,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
13430,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
13431,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
13432,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
13433,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
13434,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
13435,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
13436,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
13437,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Water
13438,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
13439,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
13440,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Grassland
13441,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Bareland
13442,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
13443,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,NULL
13444,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
13445,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Cropland
13446,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
13447,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
13448,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
13449,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
13450,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
13451,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
13452,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
13453,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
13454,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
13455,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
13456,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
13457,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
13458,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
13459,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
13460,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
13461,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
13462,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
13463,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
13464,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
13465,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
13466,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
13467,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
13468,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
13469,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
13470,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
13471,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
13472,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
13473,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
13474,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
13475,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
13476,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
13477,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
13478,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
13479,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
13480,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
13481,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
13482,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
13483,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
13484,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
13485,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
13486,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
13487,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
13488,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
13489,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
13490,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
13491,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
13492,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
13493,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
13494,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
13495,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
13496,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
13497,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
13498,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
13499,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
13500,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
13501,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
13502,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
13503,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
13504,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
13505,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
13506,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
13507,Forest,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Water
13508,Forest,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
13509,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
13510,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
13511,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
13512,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
13513,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
13514,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
13515,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
13516,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
13517,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
13518,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
13519,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
13520,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
13521,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
13522,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
13523,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Cropland
13524,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
13525,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
13526,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
13527,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
13528,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
13529,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
13530,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
13531,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
13532,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
13533,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
13534,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
13535,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
13536,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
13537,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
13538,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
13539,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
13540,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
13541,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
13542,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
13543,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
13544,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
13545,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
13546,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
13547,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
13548,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
13549,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
13550,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
13551,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
13552,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
13553,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
13554,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Wetland
13555,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Water
13556,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
13557,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
13558,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
13559,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
13560,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
13561,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Water
13562,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
13563,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Grassland
13564,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
13565,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
13566,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
13567,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
13568,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
13569,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Forest
13570,Forest,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Forest
13571,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
13572,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
13573,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
13574,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Wetland
13575,Forest,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
13576,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
13577,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
13578,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
13579,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
13580,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
13581,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
13582,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
13583,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
13584,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
13585,Forest,NULL,Wetland,Water,Wetland,Cropland,Grassland,Wetland
13586,Forest,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
13587,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
13588,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
13589,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
13590,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
13591,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
13592,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
13593,Forest,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
13594,Forest,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
13595,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
13596,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
13597,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
13598,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
13599,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
13600,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
13601,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
13602,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
13603,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
13604,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
13605,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
13606,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
13607,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Forest
13608,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
13609,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
13610,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
13611,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Water
13612,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
13613,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
13614,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
13615,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
13616,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
13617,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
13618,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Forest
13619,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Wetland
13620,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Grassland
13621,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
13622,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
13623,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
13624,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13625,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Forest
13626,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
13627,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
13628,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
13629,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Wetland
13630,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
13631,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
13632,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
13633,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
13634,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
13635,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13636,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13637,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13638,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
13639,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13640,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13641,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13642,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13643,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13644,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13645,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13646,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
13647,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
13648,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
13649,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Wetland
13650,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13651,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
13652,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13653,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13654,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
13655,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13656,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13657,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13658,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13659,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
13660,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
13661,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13662,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
13663,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
13664,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
13665,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
13666,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
13667,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13668,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
13669,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
13670,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13671,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
13672,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13673,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13674,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
13675,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13676,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
13677,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
13678,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
13679,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,NULL
13680,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
13681,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
13682,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
13683,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
13684,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
13685,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
13686,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
13687,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13688,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
13689,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
13690,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
13691,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13692,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13693,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
13694,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
13695,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13696,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
13697,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13698,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13699,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13700,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
13701,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
13702,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
13703,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
13704,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Forest
13705,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
13706,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
13707,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
13708,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
13709,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
13710,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
13711,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13712,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13713,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13714,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
13715,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13716,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
13717,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Water
13718,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
13719,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13720,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
13721,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
13722,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
13723,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
13724,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
13725,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
13726,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
13727,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
13728,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
13729,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
13730,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
13731,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
13732,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
13733,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13734,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13735,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
