Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPL_M_R
320,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
321,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
322,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
323,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
324,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
325,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
326,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
327,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
328,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
329,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
330,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
331,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
332,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
333,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
334,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
335,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
336,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
337,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
338,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
339,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
340,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
341,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
342,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
343,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
344,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
345,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
346,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
347,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
348,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
349,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
350,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
351,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
352,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
353,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
354,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
355,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
356,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
357,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
358,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
359,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
360,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
361,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
362,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
363,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
364,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
365,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
366,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
367,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
368,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
369,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
370,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
371,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
372,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
373,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
374,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
375,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
376,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
377,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
378,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
379,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
380,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
381,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
382,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
383,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
384,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
385,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
386,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
387,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
388,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
389,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
390,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
391,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
392,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
393,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
394,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
395,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
396,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
397,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Wetland
398,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
399,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
400,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
401,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
402,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
403,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Wetland
404,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
405,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
406,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
407,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,NULL
408,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
409,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
410,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Bareland
411,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
412,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
413,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Cropland
414,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Wetland
415,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Bareland
416,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
417,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Wetland
418,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
420,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
421,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
422,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
423,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
424,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
425,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
426,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
427,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
428,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
429,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
430,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
432,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
433,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
434,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
435,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Cropland
436,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
438,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
440,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
441,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
443,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
444,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Wetland
447,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
448,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
449,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
450,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
451,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
452,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
453,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
454,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
455,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
457,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
458,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
459,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
460,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
461,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
462,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Cropland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
466,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
467,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
469,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
472,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
473,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
474,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
476,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
477,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
479,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
480,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
482,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
485,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
486,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
487,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
488,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
489,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
490,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
491,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
492,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
494,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
495,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
496,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Bareland
498,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
499,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
500,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
501,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
502,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
503,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
504,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
505,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
506,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
507,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
508,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
509,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
510,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
511,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
512,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
513,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
514,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,NULL
515,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
516,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
517,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
518,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
519,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
520,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
521,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
522,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
523,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
524,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
525,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
526,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
527,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
528,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
529,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
530,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
531,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
532,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Wetland,Wetland
533,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Wetland
534,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
535,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
536,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
537,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
538,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
539,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
540,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Grassland,Grassland
541,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Wetland,Grassland
542,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
543,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
544,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
545,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
546,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
547,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Cropland
548,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
549,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Wetland
550,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
551,NULL,NULL,Grassland,Water,Non_Wetland,Forest,NULL,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
560,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
561,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
562,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
563,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
564,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
565,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
567,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
569,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
572,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
573,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
576,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
577,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
582,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
584,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
597,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
600,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
601,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
606,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
607,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
608,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
612,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
615,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
618,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
629,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
636,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
645,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
647,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
648,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
649,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
