Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKT_M_R
2752,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2753,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2754,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2755,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2756,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2757,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2758,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2759,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2760,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2761,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2762,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2763,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2764,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2765,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2766,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2767,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2768,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2769,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2770,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2771,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2772,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
2773,Cropland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2774,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2775,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2776,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2777,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2778,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2779,Cropland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2780,Cropland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
2781,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2782,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2783,Cropland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
2784,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2785,Cropland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2786,Cropland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2787,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2788,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2789,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2790,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
2791,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2792,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2793,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2794,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2795,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2796,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2797,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2798,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2799,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2800,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2801,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2802,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2803,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2804,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2805,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2806,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2807,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2808,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2809,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2810,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2811,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2812,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2813,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2814,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2815,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2816,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2817,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2818,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2819,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2820,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
2821,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2822,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2823,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2824,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2825,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2826,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2827,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2828,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2829,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2830,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2831,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2832,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2833,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2834,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2835,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2836,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2837,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2838,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2839,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2840,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2841,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2842,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2843,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2844,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2845,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2846,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2847,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2848,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2849,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2850,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2851,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2852,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2853,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2854,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2855,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2856,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2857,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2858,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2859,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Built-up
2860,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2861,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2862,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2863,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2864,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2865,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2866,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2867,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2868,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2869,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2870,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2871,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2872,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2873,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2874,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2875,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2876,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2877,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2878,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2879,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2880,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2881,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2882,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2883,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2884,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2885,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2886,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2887,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2888,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2889,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2890,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2891,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2892,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2893,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2894,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2895,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2896,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2897,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2898,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2899,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2900,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2901,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2902,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2903,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2904,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
2905,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2906,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2907,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2908,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2909,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2910,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2911,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2912,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2913,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2914,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2915,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2916,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2917,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2918,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2919,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2920,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2921,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2922,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2923,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2924,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2925,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2926,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2927,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2928,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2929,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2930,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
2931,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2932,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2933,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2934,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2935,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2936,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2937,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2938,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2939,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2940,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2941,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2942,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2943,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2944,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2945,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2946,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2947,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2948,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2949,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2950,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2951,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2952,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
2953,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2954,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
2955,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2956,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2957,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2958,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2959,Cropland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2960,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2961,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2962,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2963,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2964,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2965,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2966,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2967,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
2968,Cropland,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2969,Cropland,Cropland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2970,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2971,Cropland,Cropland,Wetland,NULL,Wetland,Cropland,Grassland,Forest
2972,Cropland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2973,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
2974,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2975,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
2976,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
2977,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2978,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
2979,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2980,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2981,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2982,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2983,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2984,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
2985,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
2986,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2987,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2988,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2989,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2990,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2991,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2992,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2993,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2994,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2995,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2996,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2997,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2998,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2999,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3000,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3001,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3002,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3003,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3004,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3005,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3006,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3007,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3008,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3009,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3010,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3011,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3012,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3013,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3014,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
3015,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3016,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3017,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3018,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3019,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3020,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3021,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3022,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
3023,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3024,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3025,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3026,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3027,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3028,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3029,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3030,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3031,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3032,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3033,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3034,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3035,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3036,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3037,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3038,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3039,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3040,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3041,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3042,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3043,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3044,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3045,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3046,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3047,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3048,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3049,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3050,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3051,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3052,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3053,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
