Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R
341,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
342,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
343,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
344,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,NULL
345,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
346,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
347,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
348,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
349,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
350,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
351,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
352,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
353,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
354,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
355,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
356,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
357,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
358,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
359,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
360,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
361,NULL,Water,Water,NULL,Water,NULL,NULL,Water
362,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
363,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
364,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
365,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
366,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
367,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
368,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
369,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
370,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
371,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
372,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
373,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
374,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
375,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
376,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
377,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
378,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
379,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
380,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
381,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
382,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
383,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
384,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
385,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
386,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
387,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
388,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
389,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
390,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
391,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
392,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
393,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
394,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
395,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
396,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
397,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
398,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
399,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
400,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
401,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
402,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
403,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
404,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
405,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
406,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
407,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
408,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
409,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
410,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
411,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
412,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
413,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
414,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
415,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
416,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
417,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
418,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
419,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
420,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
421,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
422,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
423,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
424,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
425,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
426,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
427,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
428,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
429,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
430,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
431,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
432,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
433,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
434,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
435,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
436,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
437,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
438,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
439,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
440,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
441,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
442,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
443,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
444,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
445,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
446,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
447,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
448,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
449,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
450,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
451,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
452,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
453,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
454,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
455,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
456,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
457,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
458,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
459,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
460,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
461,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
462,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
463,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
464,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
465,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
466,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
467,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
468,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
469,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
470,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
471,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
472,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
473,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
474,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
475,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
476,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
477,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
478,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
479,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
480,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
481,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
482,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
483,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
484,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
485,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
486,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
487,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
488,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
489,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
490,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
491,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
492,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
493,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
494,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
495,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
496,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
497,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
498,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
499,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
500,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
501,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
502,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
503,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
504,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
505,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
506,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
507,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
508,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
509,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
510,Grassland,NULL,Water,Water,Water,NULL,NULL,Bareland
511,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
512,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
513,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
514,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
515,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
516,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
517,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
518,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
519,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
520,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
521,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
522,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
523,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
524,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
525,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
526,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
527,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
528,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
529,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
530,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
531,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
532,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
533,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
534,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
535,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
536,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
537,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
538,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
539,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
540,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
541,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
542,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
543,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
544,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
545,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
546,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
547,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
548,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
549,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
550,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
551,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
552,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
553,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
554,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
555,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
556,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
557,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
558,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
559,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
560,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
561,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
562,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
563,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
564,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
565,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
566,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
567,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
568,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
569,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
570,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
571,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
572,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
573,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
574,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
575,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
576,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
577,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
578,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
579,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
580,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
581,Grassland,Cropland,Water,NULL,Water,NULL,NULL,NULL
582,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
583,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Water
584,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
585,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
586,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
587,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
588,Grassland,Cropland,Water,Water,Water,NULL,NULL,Water
589,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
590,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
591,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
592,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
593,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
594,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
595,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
596,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
597,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
598,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
599,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
600,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
601,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
602,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
603,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
604,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
605,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
606,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
607,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
608,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
609,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
610,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
611,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
612,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
613,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
614,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
615,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
616,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
617,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
618,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
619,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
620,Grassland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
621,Grassland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
622,Grassland,Water,Water,Non_Water,Water,NULL,NULL,Forest
623,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
624,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
625,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
626,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
627,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
628,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
629,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
630,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
631,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
632,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
633,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
634,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
635,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
636,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
637,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
638,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
639,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
640,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
641,Grassland,Forest,Water,NULL,Water,NULL,NULL,Forest
642,Grassland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
643,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
644,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
645,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
646,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
647,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
648,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
649,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
650,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
651,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
652,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
653,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
654,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
655,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
656,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
657,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
658,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
659,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
660,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
661,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
662,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
663,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
664,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
665,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
666,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
667,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
668,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
669,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
670,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
671,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
672,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
673,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
674,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
675,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
676,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
677,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
678,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
679,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
680,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
681,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
682,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
683,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
684,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
