Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NDA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NDA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NDA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NDA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NDA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NDA_M_R
1058,Water,Water,Water,Non_Water,Water,Water,Forest,Water
1059,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
1060,Water,Water,Water,Non_Water,Water,Forest,NULL,Forest
1061,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
1062,Water,Water,Water,Water,Water,NULL,NULL,Water
1063,Water,Water,Water,Water,Water,NULL,NULL,Forest
1064,Water,Water,Water,Water,Water,NULL,Wetland,Forest
1065,Water,Water,Water,Water,Water,NULL,Water,Water
1066,Water,Water,Water,Water,Water,NULL,Water,Forest
1067,Water,Water,Water,Water,Water,Grassland,NULL,Water
1068,Water,Water,Water,Water,Water,Grassland,Wetland,Water
1069,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
1070,Water,Water,Water,Water,Water,Grassland,Water,Water
1071,Water,Water,Water,Water,Water,Grassland,Water,Forest
1072,Water,Water,Water,Water,Water,Wetland,NULL,Water
1073,Water,Water,Water,Water,Water,Wetland,Wetland,Water
1074,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
1075,Water,Water,Water,Water,Water,Wetland,Water,Grassland
1076,Water,Water,Water,Water,Water,Wetland,Water,Water
1077,Water,Water,Water,Water,Water,Wetland,Water,Forest
1078,Water,Water,Water,Water,Water,Wetland,Forest,Water
1079,Water,Water,Water,Water,Water,Bareland,Water,Water
1080,Water,Water,Water,Water,Water,Water,NULL,Grassland
1081,Water,Water,Water,Water,Water,Water,NULL,Water
1082,Water,Water,Water,Water,Water,Water,NULL,Forest
1083,Water,Water,Water,Water,Water,Water,Grassland,Water
1084,Water,Water,Water,Water,Water,Water,Wetland,Grassland
1085,Water,Water,Water,Water,Water,Water,Wetland,Water
1086,Water,Water,Water,Water,Water,Water,Wetland,Forest
1087,Water,Water,Water,Water,Water,Water,Water,Grassland
1088,Water,Water,Water,Water,Water,Water,Water,Wetland
1089,Water,Water,Water,Water,Water,Water,Water,Water
1090,Water,Water,Water,Water,Water,Water,Water,Forest
1091,Water,Water,Water,Water,Water,Water,Forest,Grassland
1092,Water,Water,Water,Water,Water,Water,Forest,Water
1093,Water,Water,Water,Water,Water,Water,Forest,Forest
1094,Water,Water,Water,Water,Water,Forest,NULL,Water
1095,Water,Water,Water,Water,Water,Forest,NULL,Forest
1096,Water,Water,Water,Water,Water,Forest,Wetland,Water
1097,Water,Water,Water,Water,Water,Forest,Water,Forest
1098,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1099,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1100,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1101,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1102,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1103,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1104,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1105,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1106,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1107,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1108,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1109,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1110,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1111,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1112,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1113,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1114,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1115,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1116,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1117,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1118,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1119,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1120,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
1121,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
1122,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
1123,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1124,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1125,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1126,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1127,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1128,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
1129,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1130,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1131,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1132,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1133,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
1134,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1135,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1136,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1137,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1138,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1139,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1140,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1141,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1142,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
1143,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1144,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1145,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1146,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1147,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1148,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
1149,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
1150,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
1151,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1152,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1153,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1154,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1155,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1156,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1157,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1158,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1159,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1160,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1161,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1162,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1163,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1164,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
1165,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1166,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1167,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1168,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1169,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
1170,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1171,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1172,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
1173,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
1174,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
1175,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
1176,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1177,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1178,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1179,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1180,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
1181,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1182,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1183,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1184,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
1185,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
1186,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
1187,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1188,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1189,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1190,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1191,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1192,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1193,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1194,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1195,Water,Forest,Water,NULL,Water,Water,Water,Water
1196,Water,Forest,Water,NULL,Water,Water,Water,Forest
1197,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1198,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1199,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1200,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
1201,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1202,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1203,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1204,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Bareland
1205,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1206,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1207,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1208,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1209,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Water,Water,Bareland
1210,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Water,Forest,Forest
1211,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1212,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1213,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1214,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1215,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1216,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Bareland
1217,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1218,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1219,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1220,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1221,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1222,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1223,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1224,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1225,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1226,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1227,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1228,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1229,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1230,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1231,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1232,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1233,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1234,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1235,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1236,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1237,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1238,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1239,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1240,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1241,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1242,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1243,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1244,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1245,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1246,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1247,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1248,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1249,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1250,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1251,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1252,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1253,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1254,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1255,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1256,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1257,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1258,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1259,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1260,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1261,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1262,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1263,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1264,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1265,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1266,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1267,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1268,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1269,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
1270,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1271,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1272,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1273,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1274,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1275,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1276,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1277,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1278,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1279,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1280,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1281,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
1282,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1283,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1284,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1285,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
1286,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1287,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1288,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1289,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
1290,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1291,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1292,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1293,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1294,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1295,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1296,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1297,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1298,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1299,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1300,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1301,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1302,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1303,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1304,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1305,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1306,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1307,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
1308,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
1309,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1310,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1311,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1312,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
1313,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1314,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1315,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1316,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1317,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1318,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1319,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
1320,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
1321,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1322,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1323,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1324,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1325,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1326,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1327,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
1328,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
1329,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1330,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
1331,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1332,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1333,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1334,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1335,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Forest
1336,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1337,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1338,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1339,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1340,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1341,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1342,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
1343,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
1344,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
1345,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1346,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1347,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
1348,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1349,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1350,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1351,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1352,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
1353,Forest,NULL,Water,NULL,Water,Grassland,NULL,Forest
1354,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
1355,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
1356,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
1357,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
1358,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1359,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
1360,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1362,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1363,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1364,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1365,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1366,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1367,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1368,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1369,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1370,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1371,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1372,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1373,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1374,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1375,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1376,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1377,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1378,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1379,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1380,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1381,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1382,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1383,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1384,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1385,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1386,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1387,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1388,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1389,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1390,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1391,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1392,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1393,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1394,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1395,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1396,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1397,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1398,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1399,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1400,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1401,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1402,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1403,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1404,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1405,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1406,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1407,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1408,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1409,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
