Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQG_M_R
2594,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2595,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2596,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2597,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2598,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2599,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2600,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2601,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2602,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2603,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2604,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2605,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
2606,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2607,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2608,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2609,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2610,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2611,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2612,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2613,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2614,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2615,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2616,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2617,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2618,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2619,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2620,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2621,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2622,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2623,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2624,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2625,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2626,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2627,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2628,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2629,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2630,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2631,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2632,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2633,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2634,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2635,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2636,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2637,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
2638,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2639,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2640,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2641,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2642,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2643,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2644,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2645,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2646,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2647,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2648,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2649,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2650,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2651,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2652,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2653,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2654,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2655,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2656,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2657,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2658,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2659,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2660,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2661,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2662,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2663,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2664,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2665,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2666,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2667,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2668,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2669,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2670,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2671,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2672,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2673,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2674,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2675,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2676,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2677,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2678,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2679,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2680,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2681,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2682,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2683,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2684,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2685,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2686,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2687,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2688,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2689,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2690,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2691,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2692,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
2693,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2694,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2695,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2696,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2697,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2698,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2699,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2700,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2701,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2702,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2703,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2704,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2705,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2706,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2707,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2708,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2709,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2710,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2711,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2712,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2713,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2714,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2715,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2716,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2717,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2718,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
2719,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2720,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2721,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2722,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2723,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2724,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2725,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2726,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2727,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2728,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2729,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2730,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2731,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2732,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2733,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2734,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2735,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2736,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2737,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2738,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2739,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2740,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2741,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2742,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2743,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2744,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2745,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2746,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2747,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2748,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2749,Forest,NULL,Water,NULL,Water,Grassland,NULL,Forest
2750,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
2751,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2752,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2753,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2754,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2755,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2756,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2757,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2758,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2759,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2760,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2761,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2762,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2763,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2764,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2765,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2766,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2767,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2768,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2769,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2770,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2771,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2772,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2773,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2774,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2775,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2776,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2777,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2778,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2779,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2780,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2781,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2782,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
2783,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
2784,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2785,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2786,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2787,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2788,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2789,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2790,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2791,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2792,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2793,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2794,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2795,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2796,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2797,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Built-up
2798,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2799,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2800,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
2801,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2802,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2803,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2804,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2805,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2806,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2807,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2808,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2809,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2810,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2811,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2812,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2813,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2814,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2815,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2816,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2817,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2818,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2819,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2820,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2821,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2822,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2823,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2824,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2825,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2826,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2827,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2828,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2829,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
2830,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2831,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2832,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2833,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2834,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2835,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2836,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2837,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2838,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2839,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2840,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2841,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2842,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2843,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2844,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2845,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2846,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2847,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2848,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2849,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2850,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2851,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Water
2852,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2853,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2854,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2855,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2856,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2857,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2858,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2859,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2860,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2861,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2862,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2863,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2864,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2865,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2866,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2867,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
2868,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2869,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2870,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2871,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2872,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2873,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2874,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2875,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2876,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2877,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2878,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2879,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2880,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2881,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2882,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2883,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2884,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2885,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2886,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2887,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2888,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2889,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
2890,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2891,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2892,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2893,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Water
2894,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2895,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2896,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2897,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2898,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2899,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
2900,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2901,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2902,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2903,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2904,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2905,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2906,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2907,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2908,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2909,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2910,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2911,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Forest
2912,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2913,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2914,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2915,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2916,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Forest
2917,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2918,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2919,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2920,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2921,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2922,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2923,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2924,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2925,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2926,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2927,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2928,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2929,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2930,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2931,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
