Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZL_M_R
335,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
336,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
337,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
338,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
339,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
340,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
341,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
342,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
343,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
344,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
345,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
346,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
347,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
348,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
349,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
350,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
351,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
352,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
353,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
354,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
355,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
356,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
357,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
358,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
359,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
360,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
361,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
362,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
363,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
364,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
365,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
366,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
367,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
368,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
369,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
370,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
371,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
372,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
373,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
374,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
375,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
376,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
377,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
378,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
379,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
380,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
381,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
382,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
383,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
384,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
385,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
386,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
387,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
388,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
389,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
390,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
391,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
392,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
393,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
394,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
395,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
396,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Cropland
397,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
398,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
399,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
400,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
401,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
402,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
403,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
404,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
405,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
406,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
407,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
408,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
409,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
410,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
411,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
412,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
413,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
414,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
415,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
416,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
417,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
418,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
419,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
420,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
421,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
422,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
423,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
424,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
425,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
426,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
427,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
428,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
429,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
430,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
431,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
432,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
433,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
434,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
435,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
436,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
437,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
438,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
439,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
440,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
441,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
442,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
443,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
444,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
445,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
446,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Cropland
447,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
448,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
449,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
450,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
451,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
452,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
453,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
454,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
455,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
456,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
457,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
458,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
459,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
460,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
461,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
462,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
463,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
464,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
465,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
466,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
467,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
468,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
469,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
470,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
471,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
472,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
473,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
474,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
475,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
476,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
477,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
478,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
479,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
480,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
481,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
482,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
483,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
484,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
485,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
486,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
487,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
488,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
489,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
490,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
491,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
492,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
493,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
494,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
495,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
496,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
497,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
498,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
499,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
500,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
501,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
502,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
503,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
504,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
505,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
506,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
507,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
508,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
509,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
510,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
511,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
512,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
513,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
514,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
515,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
516,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
517,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
518,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
519,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
520,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
521,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
522,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
523,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
524,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
525,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
526,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
527,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
528,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
529,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
530,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
531,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
532,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
533,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
534,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
535,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
536,NULL,Water,Water,NULL,Water,NULL,NULL,Water
537,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
538,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
539,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
540,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
541,NULL,Water,Water,Water,Water,NULL,NULL,Cropland
542,NULL,Water,Water,Water,Water,NULL,NULL,Water
543,NULL,Water,Water,Water,Water,NULL,NULL,Forest
544,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
545,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
546,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
547,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
548,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
549,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
550,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
551,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
552,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
553,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
554,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
555,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
556,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
557,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
558,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
559,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
560,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
561,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
562,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
563,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
564,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
565,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
566,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
567,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
568,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
569,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
570,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
571,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
572,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
573,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
574,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
575,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
576,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
577,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
578,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
579,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
580,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
581,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
582,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
583,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
584,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
585,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
586,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
587,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
588,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
589,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
590,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
591,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
592,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
593,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
594,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
595,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
596,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
597,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
598,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
599,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
600,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
601,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
602,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
603,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
604,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
605,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
606,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
607,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
608,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
609,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
610,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
611,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
612,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
613,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
614,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
615,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
616,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
617,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
618,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
619,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
620,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
621,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
622,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
623,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
624,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
625,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
626,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
627,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
628,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
629,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
630,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
631,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
632,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
633,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
634,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
635,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
636,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
637,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
638,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
639,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
640,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
641,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
642,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
643,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
644,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
645,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
646,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
647,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
648,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
649,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
650,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
651,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
652,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
653,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
654,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
655,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
656,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
657,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
658,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
659,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
660,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
661,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
662,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
663,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
664,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
665,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
666,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
667,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
668,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
669,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
670,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
671,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
672,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
673,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
674,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
675,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
676,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
677,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
678,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
679,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
680,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
681,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
