Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MLU_M_R
332,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
333,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
334,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
335,NULL,Built-up,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
336,NULL,Built-up,Cropland,Water,Non_Wetland,Grassland,Bareland,Water
337,NULL,Built-up,Cropland,Water,Non_Wetland,Grassland,Built-up,Grassland
338,NULL,Built-up,Cropland,Water,Non_Wetland,Grassland,Water,Water
339,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
340,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Forest
341,NULL,Built-up,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
342,NULL,Built-up,Cropland,Water,Non_Wetland,Water,Built-up,Grassland
343,NULL,Built-up,Cropland,Water,Non_Wetland,Water,Built-up,Forest
344,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
345,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
346,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
347,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
348,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
349,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Water
350,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
351,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
352,NULL,Built-up,Wetland,NULL,Wetland,Water,Built-up,Forest
353,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
354,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Forest
355,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
356,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Built-up,Forest
357,NULL,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
358,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Built-up,Grassland
359,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Water,Grassland
360,NULL,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Grassland
361,NULL,Built-up,Wetland,Water,Wetland,Grassland,Built-up,Grassland
362,NULL,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Grassland
363,NULL,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
364,NULL,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Grassland
365,NULL,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Forest
366,NULL,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Grassland
367,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
368,NULL,Built-up,Wetland,Water,Wetland,Water,Wetland,Grassland
369,NULL,Built-up,Wetland,Water,Wetland,Water,Bareland,Grassland
370,NULL,Built-up,Wetland,Water,Wetland,Water,Built-up,Grassland
371,NULL,Built-up,Wetland,Water,Wetland,Water,Built-up,Water
372,NULL,Built-up,Wetland,Water,Wetland,Water,Built-up,Forest
373,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
374,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Water
375,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Forest
376,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
377,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
378,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
379,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
380,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
381,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
382,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
383,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
384,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
385,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
386,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
387,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
388,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
389,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
390,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
391,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
392,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
393,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
394,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
395,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
396,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
397,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
398,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
399,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
400,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
401,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
402,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
403,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
404,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
405,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
406,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
407,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
408,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
409,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
410,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
411,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
412,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Forest
413,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
414,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
415,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Built-up
416,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
417,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
418,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
419,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
420,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
421,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
422,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water,Built-up,Grassland
423,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water,Built-up,Built-up
424,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water,Built-up,Forest
425,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
426,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Bareland,Forest
427,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Built-up,Grassland
428,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Built-up,Forest
429,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
430,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Water,Water
431,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
432,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
433,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
434,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
435,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
436,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Built-up
437,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Forest
438,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
439,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
440,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
441,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Water,Grassland
442,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Water,Water
443,NULL,Built-up,Water,Water,Water,Bareland,Built-up,Grassland
444,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Grassland
445,NULL,Built-up,Water,Water,Water,Built-up,Water,Grassland
446,NULL,Built-up,Water,Water,Water,Water,Water,Grassland
447,NULL,Built-up,Water,Water,Water,Water,Water,Water
448,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
450,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
451,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
452,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
453,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
454,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
455,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
456,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
457,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
458,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
459,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
460,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
461,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
462,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
463,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
464,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
465,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
466,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
467,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
468,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
469,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
470,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
471,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
472,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
473,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
474,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
475,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
476,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
477,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
478,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
479,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
480,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
481,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
482,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
483,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
484,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
485,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Forest
486,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Built-up,Grassland
487,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
488,NULL,Built-up,Forest,Water,Non_Wetland,Water,Built-up,Forest
489,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
490,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
491,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
492,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
493,NULL,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
494,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
495,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
496,NULL,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
497,NULL,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
498,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
499,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
500,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
501,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
502,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
503,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
504,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
505,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
506,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
507,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
508,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Water
509,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
510,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
511,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
512,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
513,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
514,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
515,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
516,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
517,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
518,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
519,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
520,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
521,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
522,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
523,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
524,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
525,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
526,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
527,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
528,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
529,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
530,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
531,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
532,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Forest
533,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Forest
534,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
535,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
536,NULL,Water,Wetland,Water,Wetland,Water,Bareland,Water
537,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
538,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
539,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
540,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Water
541,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
542,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
543,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
544,NULL,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
545,NULL,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
546,NULL,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
547,NULL,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
548,NULL,Water,Built-up,Water,Non_Wetland,Grassland,Bareland,Water
549,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Water,Forest
550,NULL,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
551,NULL,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
552,NULL,Water,Water,NULL,Water,Water,Water,Water
553,NULL,Water,Water,Non_Water,Water,Grassland,Water,Grassland
554,NULL,Water,Water,Non_Water,Water,Grassland,Water,Forest
555,NULL,Water,Water,Water,Water,Wetland,Water,Forest
556,NULL,Water,Water,Water,Water,Water,Water,Wetland
557,NULL,Water,Water,Water,Water,Water,Water,Water
558,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
559,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
560,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
561,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
562,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
563,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
564,NULL,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
565,NULL,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
566,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
567,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
568,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
569,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
570,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
571,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
572,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
573,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
574,NULL,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
575,NULL,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
576,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
577,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
578,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
579,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
580,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
581,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
582,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
583,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
584,NULL,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
585,NULL,Forest,Cropland,Water,Non_Wetland,Water,Water,Grassland
586,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
587,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
588,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
589,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
590,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
591,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
592,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
593,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
594,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
595,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
596,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
597,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
598,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
599,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
600,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
601,NULL,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
602,NULL,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
603,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
604,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
605,NULL,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
606,NULL,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
607,NULL,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
608,NULL,Forest,Wetland,Water,Wetland,Water,Water,Grassland
609,NULL,Forest,Wetland,Water,Wetland,Water,Water,Water
610,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
611,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
612,NULL,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
613,NULL,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
614,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
615,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
616,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
617,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
618,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
619,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
620,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
621,NULL,Forest,Water,NULL,Water,Grassland,Water,Forest
622,NULL,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
623,NULL,Forest,Water,Non_Water,Water,Grassland,Water,Forest
624,NULL,Forest,Water,Water,Water,Wetland,Wetland,Wetland
625,NULL,Forest,Water,Water,Water,Wetland,Water,Wetland
626,NULL,Forest,Water,Water,Water,Water,Wetland,Grassland
627,NULL,Forest,Water,Water,Water,Water,Water,Wetland
628,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
629,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
630,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
631,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
632,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
633,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
634,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
635,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
636,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
637,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
638,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
639,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
640,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
641,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
642,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
643,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
644,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
645,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
646,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
647,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
648,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
649,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
650,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
651,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
652,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
653,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
654,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
655,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
656,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
657,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
658,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
659,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
660,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
661,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
662,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
663,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
664,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
665,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
666,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
667,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
668,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
669,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
670,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
671,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
672,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
673,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
674,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
675,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
676,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
677,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
