Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMK_M_R
1395,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1396,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1397,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1398,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1399,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1400,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1401,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1402,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1403,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1404,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1405,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1406,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1407,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1409,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1410,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1411,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1412,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1413,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1414,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1415,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1416,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1417,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1418,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1419,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1420,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1421,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1422,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1423,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1424,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1425,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1426,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1427,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1428,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1429,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1430,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1431,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1432,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1433,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1434,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1435,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1436,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1437,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1438,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1439,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1440,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1441,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1442,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1443,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1444,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1445,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1446,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1447,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1448,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1449,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1450,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1451,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1452,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1453,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1454,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1455,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1456,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1457,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1458,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1459,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1460,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1461,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1462,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1463,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1464,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1465,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1466,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1467,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1468,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1469,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1470,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1471,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1472,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1473,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1474,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1475,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1476,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1477,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1478,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1479,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1480,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1481,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1482,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1483,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1484,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1485,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1486,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1487,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1488,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1489,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1490,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1491,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1492,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1493,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1494,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1495,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1496,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1497,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1498,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1499,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1500,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1501,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1502,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1503,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1504,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1505,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1506,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1507,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1508,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1509,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
