Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNA_M_R
338,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
339,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
340,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
341,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
342,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
343,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
344,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
346,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
347,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
348,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
349,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
350,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
351,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
352,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
353,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
354,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
355,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
356,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
357,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
358,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
359,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
360,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
361,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
362,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
363,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
364,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
365,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
366,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
367,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
368,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
369,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
370,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
371,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
372,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
373,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
374,NULL,Water,Water,NULL,Water,NULL,NULL,Water
375,NULL,Water,Water,Water,Water,NULL,NULL,Water
376,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
377,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
378,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
379,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
380,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
381,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
382,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
383,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
384,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
385,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
386,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
387,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
388,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
389,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
390,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
391,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
392,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
393,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
394,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
395,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
396,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
397,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
398,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
399,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
400,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
401,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
402,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
403,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
404,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
405,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
406,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
407,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
408,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
409,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
410,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
411,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
412,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
413,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
414,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
415,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
416,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
417,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
418,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
419,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
420,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
421,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
422,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
423,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
424,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
425,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
426,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
427,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
428,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
429,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
430,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
431,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
432,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
433,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
434,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
435,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
436,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
437,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
438,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
439,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
440,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
441,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
442,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
443,NULL,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
444,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
445,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
446,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
447,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
448,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
449,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
450,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
451,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
452,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
453,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
454,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
455,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
456,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
457,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
458,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
459,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
460,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
461,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
462,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
463,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
464,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
465,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
466,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
467,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
468,NULL,Forest,Water,NULL,Water,NULL,NULL,Bareland
469,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
470,NULL,Forest,Water,Non_Water,Water,NULL,NULL,NULL
471,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
472,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
473,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Water
474,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
475,NULL,Forest,Water,Water,Water,NULL,NULL,NULL
476,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
477,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
478,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
479,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
480,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
481,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
482,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
483,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
484,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
485,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
486,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
487,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
488,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
489,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
490,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
491,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
492,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
493,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
494,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
495,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
496,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
497,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
498,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
499,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
500,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
501,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
502,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
503,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
504,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
505,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
506,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
507,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
508,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
509,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
510,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
511,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
512,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
513,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
514,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
515,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
516,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
517,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
518,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
519,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
520,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
521,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
522,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
523,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
524,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
525,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
526,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
527,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
528,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
529,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
530,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
531,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
532,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
533,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
534,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
535,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
536,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
537,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
538,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
539,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
540,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
541,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
542,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
543,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
544,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
545,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
546,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
547,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
548,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
549,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
550,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
551,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
552,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
553,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
554,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
555,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
556,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
557,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
558,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
559,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
560,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
561,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
562,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
563,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
564,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
565,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
566,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
567,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
568,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
569,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
570,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
571,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
572,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
573,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
574,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
575,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
576,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
577,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
578,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
579,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
580,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
581,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
582,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
583,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
584,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Forest
585,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
586,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
587,Grassland,Wetland,Water,Water,Water,NULL,NULL,Cropland
588,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
589,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
590,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
591,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
592,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
593,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
594,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
595,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
596,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
597,Grassland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
598,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
599,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
600,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
601,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
602,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
603,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
604,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
605,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
606,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
607,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
608,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
609,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
610,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
611,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
612,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
613,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
614,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
615,Grassland,Forest,Water,NULL,Water,NULL,NULL,NULL
616,Grassland,Forest,Water,NULL,Water,NULL,NULL,Grassland
617,Grassland,Forest,Water,NULL,Water,NULL,NULL,Water
618,Grassland,Forest,Water,NULL,Water,NULL,NULL,Forest
619,Grassland,Forest,Water,Water,Water,NULL,NULL,Forest
620,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
621,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
622,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
623,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
624,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
625,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
626,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
627,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
628,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
629,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
630,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
631,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
632,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
633,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
634,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
635,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
636,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
637,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
638,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
639,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
640,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
641,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
642,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
643,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
644,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
645,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
646,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
647,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
648,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
649,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
650,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
651,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
652,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
653,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
654,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
655,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
656,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
657,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
658,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
659,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
660,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
661,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
662,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
663,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
664,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
665,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
666,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
667,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
668,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
669,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
670,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
671,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
672,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
673,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
674,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
675,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
676,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
677,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
678,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
679,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
680,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
681,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
682,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
683,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
684,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
