Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVT_M_R
323,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
324,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
325,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
326,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
327,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
330,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
331,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
333,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
334,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
335,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
336,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
337,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
338,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
339,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
340,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
341,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
342,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
343,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
344,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
345,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
346,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
347,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
348,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
349,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
350,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
351,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
352,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
353,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
354,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
355,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
356,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
357,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
358,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
359,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
360,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
361,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
362,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
363,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
364,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
365,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
366,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
367,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
368,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
369,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
370,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
371,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
372,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
373,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
374,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
375,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
376,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
377,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
378,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
379,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
380,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
381,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
382,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
383,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
384,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
385,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
386,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
387,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Wetland
388,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
389,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
390,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
391,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
392,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
393,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
394,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
395,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
396,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
397,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
398,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
399,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
400,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
401,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
402,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
403,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
404,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
405,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
406,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
407,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
408,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
409,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
410,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
411,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
412,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
413,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
414,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
415,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
416,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
417,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
418,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
419,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
420,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
421,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
422,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
423,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
424,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
425,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
426,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
427,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
428,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
429,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
430,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
431,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
432,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
433,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
434,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
435,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
436,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
437,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
438,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
439,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
440,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
441,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
442,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
443,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
444,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
445,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
446,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
447,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
448,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
449,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
450,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
451,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
452,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
453,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
454,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
455,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
456,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
457,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
458,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
459,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
460,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
461,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
462,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
463,NULL,NULL,Wetland,Water,Wetland,Bareland,Built-up,Grassland
464,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
465,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
466,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
467,NULL,NULL,Wetland,Water,Wetland,Built-up,Water,Grassland
468,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
469,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
470,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
471,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
472,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
473,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
474,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
475,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
476,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Wetland
477,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
478,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
479,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
480,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
481,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
482,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
483,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
484,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
485,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
486,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Grassland
487,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
488,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Grassland,Grassland
489,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
490,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
491,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
492,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
493,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
494,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
495,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
496,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
497,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
498,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
499,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
500,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
501,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
502,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
503,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
504,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
505,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
506,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
507,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
508,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
509,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
510,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
511,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
512,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
513,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
514,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
515,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
516,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
517,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
518,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
519,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
520,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
521,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
522,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
523,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
524,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
525,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
526,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
527,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
528,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
529,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
530,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
531,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
532,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
533,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
534,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
535,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
536,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
537,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
538,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
539,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
540,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
541,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
542,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
543,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
544,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
545,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Wetland
546,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
547,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
548,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
549,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
550,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
551,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
552,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
553,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
554,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
555,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
556,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
557,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
558,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
559,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
560,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
561,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
562,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
563,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
564,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
565,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
566,NULL,NULL,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
567,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
568,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
569,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
570,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
571,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
572,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
573,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
574,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
575,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
576,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
577,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
578,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
579,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
580,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
581,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
582,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
583,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
584,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
585,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
586,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
587,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
588,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
589,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
590,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
591,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
592,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
593,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
594,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
595,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
596,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
597,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
598,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
599,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
600,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
601,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
602,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
603,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
604,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
605,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
606,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
607,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
608,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
609,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
610,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
611,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
612,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
613,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
614,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
615,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
616,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Wetland
617,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
618,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Built-up,Grassland
619,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
620,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Wetland
621,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
622,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
623,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Built-up
624,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
625,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
626,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
627,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
628,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Wetland
629,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
630,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Wetland
631,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
632,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
633,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
634,NULL,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
635,NULL,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
636,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
637,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
638,NULL,NULL,Water,NULL,Water,Grassland,NULL,Grassland
639,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
640,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
641,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
642,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
643,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
644,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
645,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
646,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
647,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
648,NULL,NULL,Water,NULL,Water,Wetland,Bareland,Grassland
649,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
650,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
651,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
652,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
653,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
654,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
655,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
656,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
657,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
658,NULL,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
659,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
660,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
661,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
662,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
663,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
664,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
665,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
666,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
667,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
668,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
669,NULL,NULL,Water,Water,Water,Grassland,Wetland,Wetland
670,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
671,NULL,NULL,Water,Water,Water,Grassland,Water,Wetland
