Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R
329,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
330,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
331,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
332,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
333,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
334,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
335,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Bareland
336,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
337,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
338,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
339,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
340,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
341,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
342,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,NULL
343,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
344,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
345,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
346,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
347,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
348,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
349,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
350,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
351,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
352,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
353,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
354,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
355,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
356,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
357,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
358,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
359,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
360,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
361,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
362,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,NULL
363,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Wetland
364,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
365,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
366,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
367,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
368,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
369,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
370,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
371,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
372,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
373,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
374,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
375,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
376,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
377,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
378,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
379,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
380,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
381,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Built-up,Grassland
382,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
383,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
384,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Cropland
385,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Wetland
386,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
387,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Water
388,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
389,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
390,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
391,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Wetland
392,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
393,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
394,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Wetland
395,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
396,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
397,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
398,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,NULL
399,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
400,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Cropland
401,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
402,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Bareland
403,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
404,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Cropland
405,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
406,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
407,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
408,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
409,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
410,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
411,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
412,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
413,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
414,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
421,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
422,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
424,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
429,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
430,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
432,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
437,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
438,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
439,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
445,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
446,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
452,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
453,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
454,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
459,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
460,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Built-up
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Cropland
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
658,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
659,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
660,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
