Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKU_M_R
1099,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
1100,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1101,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
1102,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1103,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
1104,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1105,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
1106,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1107,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
1108,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1109,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1110,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1111,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
1112,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1113,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1114,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1115,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1116,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1117,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
1118,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1119,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
1120,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1121,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
1122,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
1123,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Water
1124,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Forest
1125,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1126,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1127,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
1128,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1129,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
1130,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1131,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1132,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1133,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
1134,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1135,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1136,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Water
1137,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1138,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
1139,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
1140,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
1141,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
1142,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1143,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1144,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
1145,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
1146,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1147,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1148,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
1149,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
1150,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
1151,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
1152,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
1153,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1154,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
1155,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1156,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1157,Forest,Water,Water,NULL,Water,NULL,Water,Water
1158,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1159,Forest,Water,Water,NULL,Water,NULL,Forest,Water
1160,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1161,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
1162,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
1163,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
1164,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
1165,Forest,Water,Water,NULL,Water,Wetland,Water,Water
1166,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1167,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
1168,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
1169,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
1170,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1171,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1172,Forest,Water,Water,NULL,Water,Water,Water,Grassland
1173,Forest,Water,Water,NULL,Water,Water,Water,Water
1174,Forest,Water,Water,NULL,Water,Water,Water,Forest
1175,Forest,Water,Water,NULL,Water,Water,Forest,Water
1176,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1177,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
1178,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1179,Forest,Water,Water,NULL,Water,Forest,Water,Water
1180,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1181,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
1182,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1183,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1184,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1185,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1186,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1187,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
1188,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
1189,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
1190,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
1191,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
1192,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1193,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1194,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1195,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1196,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
1197,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1198,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1199,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
1200,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1201,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
1202,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1203,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1204,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1205,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1206,Forest,Water,Water,Water,Water,NULL,Water,Water
1207,Forest,Water,Water,Water,Water,NULL,Water,Forest
1208,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
1209,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
1210,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1211,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
1212,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
1213,Forest,Water,Water,Water,Water,Wetland,Water,Water
1214,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1215,Forest,Water,Water,Water,Water,Wetland,Forest,Water
1216,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
1217,Forest,Water,Water,Water,Water,Water,NULL,Wetland
1218,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
1219,Forest,Water,Water,Water,Water,Water,Wetland,Water
1220,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1221,Forest,Water,Water,Water,Water,Water,Water,Grassland
1222,Forest,Water,Water,Water,Water,Water,Water,Wetland
1223,Forest,Water,Water,Water,Water,Water,Water,Water
1224,Forest,Water,Water,Water,Water,Water,Water,Forest
1225,Forest,Water,Water,Water,Water,Water,Forest,Water
1226,Forest,Water,Water,Water,Water,Water,Forest,Forest
1227,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1228,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1229,Forest,Water,Water,Water,Water,Forest,Water,Water
1230,Forest,Water,Water,Water,Water,Forest,Water,Forest
1231,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1232,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1233,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1234,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1235,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1236,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1237,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1238,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1239,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1240,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1241,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1242,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1243,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1244,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1245,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1246,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1247,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
1248,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
1249,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1250,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1251,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1252,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1253,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1254,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1255,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1256,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1257,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1258,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1259,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1260,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1261,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1262,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1263,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1264,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1265,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1266,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1267,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1268,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1269,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1270,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1271,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1272,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1273,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1274,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1275,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1276,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1277,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1278,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1279,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1280,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1281,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1282,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1283,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1284,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1285,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1286,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1287,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1288,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1289,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1290,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1291,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1292,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1293,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1294,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
1295,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1296,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1297,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1298,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1299,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1300,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1301,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1302,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1303,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1304,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
1305,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1306,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1307,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1308,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1309,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1310,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1311,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1312,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1313,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1314,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1315,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1316,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1317,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1318,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1319,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1320,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1321,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1322,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1323,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1324,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1325,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1326,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1327,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1328,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
1329,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1330,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1331,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1332,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
1333,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1334,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1335,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1336,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1337,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1338,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
1339,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1340,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1341,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1342,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1343,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1344,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1345,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1346,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1347,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
1348,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1349,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1350,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1351,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1352,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
1353,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1354,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1355,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1356,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1357,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1358,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1359,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1360,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Water
1361,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
1362,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
1363,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1364,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1365,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
1366,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
1367,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
1368,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1369,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
1370,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1371,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
1372,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
1373,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1374,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1375,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1376,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1377,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1378,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1379,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1380,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1381,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1382,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1383,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1384,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1385,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1386,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1387,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1388,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1389,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1390,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1391,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1392,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1393,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1394,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1395,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1396,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1397,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1398,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1399,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
1400,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1401,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1402,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1403,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
1404,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1405,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1406,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1407,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1408,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1409,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1410,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1411,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1412,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1413,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1414,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1415,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1416,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1417,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1418,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
1419,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1420,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1421,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1422,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1423,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1424,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1425,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1426,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1427,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1428,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1429,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1430,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1431,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1432,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1433,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1434,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1435,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1436,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1437,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1438,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
1439,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1440,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1441,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1442,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1443,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
1444,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1445,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
1446,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1447,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1448,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1449,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1450,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1451,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1452,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
1453,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1454,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1455,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
1456,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1457,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1458,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
